,class
457135,STAR
650993,STAR
1157586,GALAXY
183056,QSO
1271693,GALAXY
522022,STAR
1224624,GALAXY
527850,STAR
1030309,GALAXY
767806,STAR
510129,STAR
719198,STAR
1314666,GALAXY
511823,STAR
470104,STAR
809311,STAR
536207,STAR
1189892,GALAXY
538743,STAR
1037112,GALAXY
22286,QSO
941936,GALAXY
386471,QSO
459809,STAR
416667,QSO
853258,STAR
864188,STAR
378988,QSO
1267650,GALAXY
511835,STAR
519091,STAR
1158603,GALAXY
1000503,GALAXY
1038860,GALAXY
90830,QSO
1248429,GALAXY
755990,STAR
1086466,GALAXY
938713,GALAXY
809590,STAR
227633,QSO
968060,GALAXY
49679,QSO
784436,STAR
382314,QSO
402964,QSO
334760,QSO
836980,STAR
320970,QSO
506066,STAR
995883,GALAXY
558622,STAR
1099743,GALAXY
986477,GALAXY
1129055,GALAXY
428867,QSO
1136510,GALAXY
1026327,GALAXY
971718,GALAXY
426601,QSO
124668,QSO
862334,STAR
131934,QSO
1233168,GALAXY
546242,STAR
499246,STAR
1284525,GALAXY
336158,QSO
1313135,GALAXY
472551,STAR
1056288,GALAXY
977677,GALAXY
96679,QSO
864327,STAR
337415,QSO
543239,STAR
679335,STAR
378408,QSO
166468,QSO
28390,QSO
745962,STAR
713674,STAR
157859,QSO
1229019,GALAXY
436208,QSO
911382,GALAXY
1301159,GALAXY
11411,QSO
625594,STAR
878844,GALAXY
293404,QSO
18137,QSO
146650,QSO
788742,STAR
328597,QSO
322450,QSO
572305,STAR
1139436,GALAXY
996037,GALAXY
779026,STAR
254242,QSO
1096289,GALAXY
441919,STAR
708305,STAR
866407,STAR
818119,STAR
754840,STAR
692761,STAR
486940,STAR
891278,GALAXY
799275,STAR
1039724,GALAXY
104802,QSO
1131354,GALAXY
1287928,GALAXY
843022,STAR
881626,GALAXY
770057,STAR
1134675,GALAXY
901230,GALAXY
744525,STAR
306201,QSO
8336,QSO
365057,QSO
1035958,GALAXY
626302,STAR
406191,QSO
132731,QSO
463516,STAR
441499,STAR
271111,QSO
295376,QSO
1015149,GALAXY
351890,QSO
1194616,GALAXY
682423,STAR
925490,GALAXY
475811,STAR
170318,QSO
204258,QSO
616143,STAR
1281693,GALAXY
425292,QSO
943465,GALAXY
892663,GALAXY
1060858,GALAXY
127767,QSO
155485,QSO
122823,QSO
1240525,GALAXY
224572,QSO
1040742,GALAXY
772809,STAR
582106,STAR
691740,STAR
41786,QSO
1000749,GALAXY
458854,STAR
860836,STAR
1156213,GALAXY
599858,STAR
676686,STAR
510061,STAR
1019352,GALAXY
990145,GALAXY
873278,STAR
764196,STAR
342198,QSO
1057570,GALAXY
632080,STAR
1050229,GALAXY
757505,STAR
44843,QSO
1305298,GALAXY
816195,STAR
1016200,GALAXY
127544,QSO
440035,STAR
712349,STAR
288741,QSO
782486,STAR
1205060,GALAXY
585227,STAR
371034,QSO
338628,QSO
1040937,GALAXY
322198,QSO
716541,STAR
779251,STAR
1000864,GALAXY
668971,STAR
933729,GALAXY
862700,STAR
232066,QSO
841363,STAR
1008731,GALAXY
219703,QSO
227615,QSO
199353,QSO
256924,QSO
1185005,GALAXY
104878,QSO
651002,STAR
803341,STAR
1096620,GALAXY
289279,QSO
1310832,GALAXY
396651,QSO
55776,QSO
23769,QSO
1087229,GALAXY
1098418,GALAXY
18638,QSO
579518,STAR
744287,STAR
887560,GALAXY
1219538,GALAXY
1065973,GALAXY
1297777,GALAXY
697411,STAR
661078,STAR
632884,STAR
62634,QSO
430360,QSO
636444,STAR
653034,STAR
1240210,GALAXY
1238864,GALAXY
254566,QSO
5489,QSO
1125713,GALAXY
564417,STAR
437246,QSO
801440,STAR
1304565,GALAXY
1208070,GALAXY
860878,STAR
796167,STAR
681669,STAR
588880,STAR
411504,QSO
1281692,GALAXY
641063,STAR
1065364,GALAXY
286007,QSO
1147465,GALAXY
365294,QSO
1283227,GALAXY
1037919,GALAXY
1170968,GALAXY
255117,QSO
437220,QSO
525038,STAR
739879,STAR
199605,QSO
504858,STAR
978819,GALAXY
731913,STAR
442532,STAR
710716,STAR
570937,STAR
593708,STAR
387254,QSO
1208870,GALAXY
247790,QSO
919587,GALAXY
472369,STAR
58263,QSO
1085934,GALAXY
700860,STAR
562379,STAR
455236,STAR
1095572,GALAXY
364712,QSO
893717,GALAXY
803663,STAR
905690,GALAXY
866389,STAR
1096676,GALAXY
1302761,GALAXY
622133,STAR
1173201,GALAXY
486399,STAR
251920,QSO
813553,STAR
1126711,GALAXY
866893,STAR
890186,GALAXY
570240,STAR
167660,QSO
720072,STAR
116403,QSO
777960,STAR
1256059,GALAXY
796368,STAR
305662,QSO
1314210,GALAXY
980386,GALAXY
937165,GALAXY
654449,STAR
1027288,GALAXY
1099683,GALAXY
317967,QSO
501798,STAR
594373,STAR
63663,QSO
29944,QSO
140780,QSO
1117115,GALAXY
640305,STAR
1172305,GALAXY
226221,QSO
1090919,GALAXY
41124,QSO
263188,QSO
86115,QSO
916988,GALAXY
931028,GALAXY
609999,STAR
1052542,GALAXY
520506,STAR
495718,STAR
824241,STAR
883495,GALAXY
7245,QSO
884098,GALAXY
848290,STAR
575751,STAR
249482,QSO
371209,QSO
691655,STAR
575087,STAR
1004135,GALAXY
399488,QSO
1268664,GALAXY
1057173,GALAXY
990073,GALAXY
772694,STAR
944102,GALAXY
843891,STAR
963418,GALAXY
196712,QSO
154194,QSO
597792,STAR
321452,QSO
85131,QSO
1013990,GALAXY
999033,GALAXY
6587,QSO
622874,STAR
483986,STAR
908447,GALAXY
1011138,GALAXY
902110,GALAXY
595186,STAR
940992,GALAXY
1016685,GALAXY
1194352,GALAXY
543225,STAR
973539,GALAXY
75473,QSO
687502,STAR
295021,QSO
191411,QSO
722534,STAR
249811,QSO
327178,QSO
47908,QSO
129076,QSO
136757,QSO
910528,GALAXY
449323,STAR
1216607,GALAXY
397493,QSO
863272,STAR
750672,STAR
1075221,GALAXY
556621,STAR
1213392,GALAXY
1826,QSO
399449,QSO
165051,QSO
229075,QSO
837663,STAR
1089581,GALAXY
1017392,GALAXY
886785,GALAXY
854444,STAR
765524,STAR
52970,QSO
729885,STAR
236495,QSO
618364,STAR
473450,STAR
611831,STAR
1046201,GALAXY
1046411,GALAXY
919035,GALAXY
390929,QSO
629207,STAR
456796,STAR
933497,GALAXY
274974,QSO
137854,QSO
22097,QSO
1067859,GALAXY
1251301,GALAXY
1310848,GALAXY
348166,QSO
762476,STAR
691526,STAR
1161777,GALAXY
899592,GALAXY
541004,STAR
507578,STAR
827455,STAR
85250,QSO
187276,QSO
93772,QSO
5760,QSO
717237,STAR
559783,STAR
1291163,GALAXY
1007852,GALAXY
526901,STAR
1163290,GALAXY
454058,STAR
460031,STAR
1265102,GALAXY
29150,QSO
693324,STAR
799322,STAR
58392,QSO
1222156,GALAXY
1217162,GALAXY
202304,QSO
436262,QSO
589875,STAR
86667,QSO
243744,QSO
507478,STAR
740214,STAR
990748,GALAXY
535404,STAR
1032828,GALAXY
68205,QSO
1071385,GALAXY
316659,QSO
575659,STAR
771505,STAR
152746,QSO
1039612,GALAXY
1284888,GALAXY
758003,STAR
893138,GALAXY
194539,QSO
40307,QSO
998447,GALAXY
752847,STAR
985100,GALAXY
667898,STAR
30657,QSO
129467,QSO
841396,STAR
565645,STAR
2469,QSO
1130460,GALAXY
827431,STAR
412057,QSO
370170,QSO
198063,QSO
657858,STAR
730740,STAR
1078980,GALAXY
1278083,GALAXY
733519,STAR
475356,STAR
264316,QSO
175852,QSO
230664,QSO
332676,QSO
48977,QSO
74484,QSO
1172252,GALAXY
362944,QSO
113051,QSO
746535,STAR
435498,QSO
1190610,GALAXY
550557,STAR
290103,QSO
949437,GALAXY
658669,STAR
1121820,GALAXY
776589,STAR
916112,GALAXY
516634,STAR
1175936,GALAXY
900082,GALAXY
56554,QSO
1027107,GALAXY
805403,STAR
252071,QSO
304064,QSO
992352,GALAXY
972038,GALAXY
1244099,GALAXY
218830,QSO
88175,QSO
302147,QSO
1204624,GALAXY
1255214,GALAXY
506652,STAR
1259004,GALAXY
779263,STAR
479511,STAR
775888,STAR
758911,STAR
1087932,GALAXY
1052889,GALAXY
289204,QSO
1153324,GALAXY
1037795,GALAXY
35513,QSO
447636,STAR
697933,STAR
226961,QSO
920663,GALAXY
121873,QSO
571739,STAR
793874,STAR
968130,GALAXY
88647,QSO
1113742,GALAXY
833223,STAR
1057523,GALAXY
92412,QSO
895362,GALAXY
1318024,GALAXY
378197,QSO
78143,QSO
345451,QSO
43001,QSO
1091275,GALAXY
869776,STAR
1134261,GALAXY
520595,STAR
442786,STAR
979,QSO
36827,QSO
914547,GALAXY
1130894,GALAXY
617746,STAR
193991,QSO
263348,QSO
949726,GALAXY
1076371,GALAXY
522693,STAR
322043,QSO
700949,STAR
629686,STAR
731132,STAR
1093497,GALAXY
281722,QSO
808618,STAR
524275,STAR
172558,QSO
1033414,GALAXY
330858,QSO
52431,QSO
1219899,GALAXY
443767,STAR
844386,STAR
77000,QSO
770812,STAR
635733,STAR
309221,QSO
520019,STAR
867995,STAR
254307,QSO
1073373,GALAXY
806865,STAR
1220633,GALAXY
531865,STAR
723942,STAR
401094,QSO
1069438,GALAXY
1136250,GALAXY
955741,GALAXY
64621,QSO
1966,QSO
1220600,GALAXY
722392,STAR
404759,QSO
806888,STAR
1173747,GALAXY
527055,STAR
820820,STAR
289385,QSO
304041,QSO
761797,STAR
1064203,GALAXY
679619,STAR
931087,GALAXY
1074433,GALAXY
172026,QSO
124228,QSO
369291,QSO
619151,STAR
762583,STAR
314705,QSO
595830,STAR
314807,QSO
573714,STAR
82434,QSO
726080,STAR
1198332,GALAXY
372844,QSO
997246,GALAXY
850847,STAR
912381,GALAXY
742441,STAR
385281,QSO
539740,STAR
435653,QSO
941489,GALAXY
300737,QSO
790823,STAR
1278395,GALAXY
938059,GALAXY
575067,STAR
967766,GALAXY
1091830,GALAXY
595542,STAR
57337,QSO
642689,STAR
703506,STAR
818601,STAR
797030,STAR
1130033,GALAXY
1245351,GALAXY
66448,QSO
265533,QSO
1079107,GALAXY
45434,QSO
500357,STAR
81788,QSO
226164,QSO
924850,GALAXY
213356,QSO
727498,STAR
1130137,GALAXY
227204,QSO
1295545,GALAXY
186204,QSO
205622,QSO
328302,QSO
767236,STAR
220683,QSO
523250,STAR
422361,QSO
528266,STAR
618754,STAR
1175690,GALAXY
1033525,GALAXY
1000310,GALAXY
751383,STAR
1305179,GALAXY
1241148,GALAXY
1058967,GALAXY
275244,QSO
179102,QSO
129787,QSO
404003,QSO
254840,QSO
637741,STAR
760252,STAR
353060,QSO
867627,STAR
587641,STAR
758704,STAR
266230,QSO
56603,QSO
491437,STAR
553987,STAR
1094342,GALAXY
514174,STAR
883080,GALAXY
820107,STAR
345011,QSO
574093,STAR
679068,STAR
1155131,GALAXY
1299806,GALAXY
627680,STAR
67296,QSO
1018370,GALAXY
965389,GALAXY
1189006,GALAXY
493113,STAR
761351,STAR
715675,STAR
1012924,GALAXY
301423,QSO
13704,QSO
220496,QSO
965318,GALAXY
974567,GALAXY
639202,STAR
551834,STAR
886594,GALAXY
1196640,GALAXY
464722,STAR
979978,GALAXY
817254,STAR
336946,QSO
83852,QSO
1269783,GALAXY
306461,QSO
707593,STAR
527914,STAR
66649,QSO
37117,QSO
321115,QSO
345824,QSO
506634,STAR
945167,GALAXY
693389,STAR
179092,QSO
137760,QSO
201453,QSO
671326,STAR
770384,STAR
435755,QSO
1123637,GALAXY
1190571,GALAXY
137751,QSO
872289,STAR
213703,QSO
842261,STAR
638148,STAR
1134002,GALAXY
780700,STAR
721009,STAR
1191435,GALAXY
182342,QSO
110797,QSO
754696,STAR
95601,QSO
203318,QSO
224605,QSO
1062912,GALAXY
267461,QSO
649475,STAR
717155,STAR
382832,QSO
323497,QSO
1076844,GALAXY
509950,STAR
147217,QSO
888077,GALAXY
92580,QSO
297763,QSO
799186,STAR
1212774,GALAXY
880158,GALAXY
1001632,GALAXY
744299,STAR
342815,QSO
926037,GALAXY
1205051,GALAXY
1012088,GALAXY
427081,QSO
358728,QSO
658885,STAR
235644,QSO
152054,QSO
52140,QSO
1085009,GALAXY
986454,GALAXY
104966,QSO
1010021,GALAXY
1015278,GALAXY
1227348,GALAXY
892205,GALAXY
1177422,GALAXY
438848,STAR
1105076,GALAXY
791595,STAR
1203213,GALAXY
980940,GALAXY
175916,QSO
450881,STAR
590132,STAR
973137,GALAXY
307747,QSO
1002324,GALAXY
65347,QSO
731169,STAR
239597,QSO
1027498,GALAXY
6402,QSO
1068485,GALAXY
1068587,GALAXY
886876,GALAXY
1028947,GALAXY
1102868,GALAXY
357786,QSO
903854,GALAXY
502916,STAR
642075,STAR
1014439,GALAXY
151895,QSO
465450,STAR
1067929,GALAXY
229715,QSO
195376,QSO
134921,QSO
158025,QSO
999652,GALAXY
848334,STAR
154349,QSO
669172,STAR
1218862,GALAXY
499155,STAR
658285,STAR
160659,QSO
187521,QSO
1150111,GALAXY
207610,QSO
800774,STAR
550114,STAR
847744,STAR
1239205,GALAXY
861164,STAR
911096,GALAXY
1059527,GALAXY
1114363,GALAXY
419294,QSO
454735,STAR
766605,STAR
494805,STAR
1287537,GALAXY
1244820,GALAXY
1229988,GALAXY
90631,QSO
1046380,GALAXY
1093338,GALAXY
362119,QSO
1206897,GALAXY
206978,QSO
62891,QSO
1029249,GALAXY
143987,QSO
601188,STAR
1125844,GALAXY
509120,STAR
90887,QSO
457620,STAR
352399,QSO
189212,QSO
80218,QSO
908620,GALAXY
1252120,GALAXY
596438,STAR
1244990,GALAXY
5793,QSO
307268,QSO
72714,QSO
319780,QSO
100377,QSO
659801,STAR
152291,QSO
1206384,GALAXY
767800,STAR
669719,STAR
128139,QSO
438409,STAR
552430,STAR
227969,QSO
343338,QSO
518975,STAR
641988,STAR
1312120,GALAXY
644527,STAR
419048,QSO
1181536,GALAXY
762872,STAR
725953,STAR
700766,STAR
124321,QSO
755350,STAR
1004728,GALAXY
858574,STAR
833290,STAR
271620,QSO
683859,STAR
1298725,GALAXY
258505,QSO
669577,STAR
1010498,GALAXY
66506,QSO
813732,STAR
1227065,GALAXY
754783,STAR
855842,STAR
1215290,GALAXY
86812,QSO
385122,QSO
758049,STAR
503796,STAR
724053,STAR
554348,STAR
566959,STAR
2333,QSO
763867,STAR
48641,QSO
1314822,GALAXY
225478,QSO
694491,STAR
477083,STAR
54391,QSO
902079,GALAXY
747676,STAR
721958,STAR
291299,QSO
353356,QSO
817406,STAR
509470,STAR
113129,QSO
1241769,GALAXY
684609,STAR
955581,GALAXY
767815,STAR
643294,STAR
78953,QSO
144764,QSO
207707,QSO
391931,QSO
586944,STAR
372375,QSO
764270,STAR
700843,STAR
479492,STAR
560561,STAR
332253,QSO
332441,QSO
1015209,GALAXY
459754,STAR
1230702,GALAXY
448873,STAR
636215,STAR
922802,GALAXY
417462,QSO
782112,STAR
566074,STAR
1033305,GALAXY
160700,QSO
328395,QSO
574210,STAR
581633,STAR
114599,QSO
248234,QSO
1238533,GALAXY
424077,QSO
520958,STAR
1249480,GALAXY
458564,STAR
568047,STAR
591205,STAR
399083,QSO
1209535,GALAXY
588009,STAR
995406,GALAXY
973818,GALAXY
556469,STAR
774166,STAR
228925,QSO
559245,STAR
193356,QSO
215995,QSO
1179866,GALAXY
789107,STAR
1024756,GALAXY
1149322,GALAXY
689002,STAR
1026245,GALAXY
479486,STAR
978606,GALAXY
1095546,GALAXY
663687,STAR
66441,QSO
544061,STAR
496974,STAR
849689,STAR
504662,STAR
210666,QSO
1125153,GALAXY
32430,QSO
946991,GALAXY
432830,QSO
562946,STAR
1288890,GALAXY
570738,STAR
231484,QSO
732880,STAR
724881,STAR
208127,QSO
1232111,GALAXY
625447,STAR
726330,STAR
101857,QSO
629073,STAR
85491,QSO
287002,QSO
886272,GALAXY
468549,STAR
1191130,GALAXY
935641,GALAXY
407441,QSO
161088,QSO
867630,STAR
384762,QSO
650712,STAR
1020811,GALAXY
94747,QSO
110709,QSO
151826,QSO
617607,STAR
880103,GALAXY
1021369,GALAXY
1254250,GALAXY
206073,QSO
507291,STAR
998751,GALAXY
751025,STAR
105060,QSO
471776,STAR
803464,STAR
1184219,GALAXY
507055,STAR
398710,QSO
781109,STAR
1077029,GALAXY
849413,STAR
254128,QSO
728486,STAR
110347,QSO
821996,STAR
825546,STAR
434295,QSO
382964,QSO
1144066,GALAXY
235321,QSO
804929,STAR
231941,QSO
732348,STAR
1171372,GALAXY
1244448,GALAXY
1080053,GALAXY
192785,QSO
494917,STAR
678617,STAR
389616,QSO
612232,STAR
804183,STAR
1224291,GALAXY
346036,QSO
1118851,GALAXY
809277,STAR
1238054,GALAXY
1235560,GALAXY
601002,STAR
582954,STAR
1038205,GALAXY
808101,STAR
1258148,GALAXY
135384,QSO
210619,QSO
1165836,GALAXY
471538,STAR
986369,GALAXY
406756,QSO
1041470,GALAXY
329328,QSO
485659,STAR
883414,GALAXY
141853,QSO
566811,STAR
803161,STAR
520929,STAR
183351,QSO
475697,STAR
702704,STAR
263548,QSO
1241216,GALAXY
803677,STAR
1003489,GALAXY
104247,QSO
1060747,GALAXY
1178887,GALAXY
151628,QSO
958358,GALAXY
124988,QSO
1006319,GALAXY
906471,GALAXY
30222,QSO
40994,QSO
756665,STAR
72292,QSO
57421,QSO
234040,QSO
578005,STAR
238651,QSO
232393,QSO
920521,GALAXY
837667,STAR
890765,GALAXY
797121,STAR
475067,STAR
757859,STAR
991904,GALAXY
1305196,GALAXY
677516,STAR
21245,QSO
503057,STAR
1224801,GALAXY
694288,STAR
761641,STAR
1213348,GALAXY
1081724,GALAXY
256938,QSO
144940,QSO
36437,QSO
84293,QSO
89395,QSO
289058,QSO
801655,STAR
863496,STAR
449170,STAR
629280,STAR
524546,STAR
364793,QSO
1297314,GALAXY
1101913,GALAXY
1083524,GALAXY
446135,STAR
972822,GALAXY
560974,STAR
826427,STAR
1023278,GALAXY
437025,QSO
272676,QSO
1028529,GALAXY
500287,STAR
239729,QSO
482008,STAR
979715,GALAXY
112313,QSO
797001,STAR
769861,STAR
167648,QSO
905355,GALAXY
906855,GALAXY
1294982,GALAXY
964123,GALAXY
234844,QSO
850468,STAR
721840,STAR
1116491,GALAXY
777080,STAR
864330,STAR
769075,STAR
1025723,GALAXY
1223101,GALAXY
893040,GALAXY
1294571,GALAXY
114870,QSO
297256,QSO
1290121,GALAXY
414059,QSO
111222,QSO
129588,QSO
999970,GALAXY
1030843,GALAXY
312220,QSO
1318415,GALAXY
1126741,GALAXY
417318,QSO
659742,STAR
1039927,GALAXY
260364,QSO
540554,STAR
966183,GALAXY
620160,STAR
454966,STAR
1170555,GALAXY
247189,QSO
1121675,GALAXY
37241,QSO
565886,STAR
583771,STAR
858232,STAR
627264,STAR
24204,QSO
372455,QSO
443387,STAR
624293,STAR
461,QSO
1131730,GALAXY
384046,QSO
940080,GALAXY
32639,QSO
1065119,GALAXY
438587,STAR
883986,GALAXY
1315041,GALAXY
121563,QSO
952369,GALAXY
34174,QSO
1082320,GALAXY
321849,QSO
832650,STAR
812756,STAR
159453,QSO
230,QSO
132898,QSO
537533,STAR
447154,STAR
1170249,GALAXY
982258,GALAXY
696509,STAR
1028752,GALAXY
1096944,GALAXY
1271309,GALAXY
409970,QSO
74508,QSO
1073477,GALAXY
195433,QSO
802048,STAR
937800,GALAXY
399380,QSO
693754,STAR
1063804,GALAXY
813926,STAR
711161,STAR
349040,QSO
807524,STAR
777390,STAR
613486,STAR
1094303,GALAXY
980105,GALAXY
1168815,GALAXY
558922,STAR
37959,QSO
254105,QSO
1095117,GALAXY
920074,GALAXY
1297442,GALAXY
644923,STAR
460752,STAR
1199500,GALAXY
880567,GALAXY
753664,STAR
130188,QSO
1306248,GALAXY
28264,QSO
586025,STAR
394640,QSO
50711,QSO
20142,QSO
864154,STAR
226228,QSO
246846,QSO
887176,GALAXY
1291619,GALAXY
190211,QSO
796810,STAR
402556,QSO
1258533,GALAXY
1029844,GALAXY
1000399,GALAXY
994984,GALAXY
572612,STAR
876278,STAR
1231531,GALAXY
36120,QSO
562602,STAR
223341,QSO
527537,STAR
870938,STAR
723898,STAR
856351,STAR
10491,QSO
113069,QSO
46342,QSO
206395,QSO
69885,QSO
1103959,GALAXY
152727,QSO
544986,STAR
628401,STAR
371857,QSO
126404,QSO
1082518,GALAXY
1254153,GALAXY
410660,QSO
62119,QSO
869401,STAR
390335,QSO
1001533,GALAXY
1177224,GALAXY
982220,GALAXY
1093025,GALAXY
168409,QSO
432103,QSO
145450,QSO
363664,QSO
1219810,GALAXY
1088290,GALAXY
1308674,GALAXY
64654,QSO
727021,STAR
582527,STAR
277431,QSO
831918,STAR
617653,STAR
691563,STAR
66783,QSO
1243574,GALAXY
758741,STAR
363535,QSO
653428,STAR
1000471,GALAXY
826242,STAR
779795,STAR
1212348,GALAXY
1102871,GALAXY
1184319,GALAXY
445551,STAR
290291,QSO
130720,QSO
692309,STAR
110764,QSO
53640,QSO
1293188,GALAXY
492767,STAR
690914,STAR
564589,STAR
77009,QSO
779545,STAR
1010878,GALAXY
1259314,GALAXY
857445,STAR
197110,QSO
856966,STAR
571324,STAR
815480,STAR
1084228,GALAXY
290189,QSO
1186192,GALAXY
994917,GALAXY
1080622,GALAXY
58608,QSO
1257454,GALAXY
312445,QSO
995261,GALAXY
148904,QSO
1264697,GALAXY
818630,STAR
1203045,GALAXY
1256862,GALAXY
1038152,GALAXY
891594,GALAXY
1199974,GALAXY
328398,QSO
854884,STAR
820530,STAR
869257,STAR
603464,STAR
747304,STAR
596513,STAR
910831,GALAXY
481549,STAR
557199,STAR
545689,STAR
96280,QSO
572909,STAR
958353,GALAXY
146951,QSO
369520,QSO
640640,STAR
293039,QSO
889846,GALAXY
690098,STAR
640307,STAR
1215826,GALAXY
758320,STAR
827032,STAR
181555,QSO
500063,STAR
805896,STAR
536311,STAR
353006,QSO
809627,STAR
1190161,GALAXY
1300370,GALAXY
1094874,GALAXY
95972,QSO
1258623,GALAXY
853612,STAR
736087,STAR
414210,QSO
736377,STAR
1201584,GALAXY
701915,STAR
1223183,GALAXY
882760,GALAXY
1169935,GALAXY
1188954,GALAXY
32275,QSO
640641,STAR
736122,STAR
894589,GALAXY
793668,STAR
358843,QSO
519302,STAR
438112,QSO
220050,QSO
501239,STAR
1180957,GALAXY
603994,STAR
106242,QSO
464938,STAR
641237,STAR
678072,STAR
612210,STAR
120688,QSO
1111002,GALAXY
1101332,GALAXY
775556,STAR
138368,QSO
328983,QSO
493774,STAR
1258229,GALAXY
705228,STAR
1131719,GALAXY
1056830,GALAXY
883014,GALAXY
672288,STAR
79324,QSO
156251,QSO
341772,QSO
492118,STAR
996245,GALAXY
726501,STAR
359122,QSO
492604,STAR
893202,GALAXY
591621,STAR
209321,QSO
158108,QSO
1300781,GALAXY
421743,QSO
267277,QSO
279124,QSO
1271017,GALAXY
1208666,GALAXY
35088,QSO
765751,STAR
1257671,GALAXY
29613,QSO
700376,STAR
485522,STAR
304639,QSO
812060,STAR
1108214,GALAXY
1126280,GALAXY
152038,QSO
915443,GALAXY
218003,QSO
399280,QSO
341057,QSO
967335,GALAXY
80971,QSO
561045,STAR
413426,QSO
488686,STAR
515622,STAR
944805,GALAXY
495553,STAR
852102,STAR
995988,GALAXY
1199678,GALAXY
462938,STAR
415268,QSO
1227927,GALAXY
1145392,GALAXY
112345,QSO
1219806,GALAXY
1029225,GALAXY
136936,QSO
510593,STAR
1205140,GALAXY
1039983,GALAXY
1305200,GALAXY
577030,STAR
521523,STAR
636301,STAR
549757,STAR
1242477,GALAXY
944059,GALAXY
871173,STAR
1210754,GALAXY
1025736,GALAXY
601249,STAR
284653,QSO
9715,QSO
718346,STAR
192410,QSO
1200360,GALAXY
1318993,GALAXY
895861,GALAXY
615059,STAR
131256,QSO
993516,GALAXY
198365,QSO
270903,QSO
278807,QSO
645842,STAR
1162131,GALAXY
511443,STAR
126254,QSO
386558,QSO
7091,QSO
281690,QSO
709201,STAR
894428,GALAXY
572927,STAR
1215359,GALAXY
241144,QSO
1087585,GALAXY
1216415,GALAXY
805273,STAR
1183858,GALAXY
751584,STAR
1121000,GALAXY
768559,STAR
1831,QSO
24584,QSO
60246,QSO
1076727,GALAXY
744189,STAR
290071,QSO
1277076,GALAXY
979783,GALAXY
492681,STAR
721792,STAR
383795,QSO
421520,QSO
155538,QSO
516942,STAR
1110931,GALAXY
256060,QSO
820138,STAR
482336,STAR
66132,QSO
935215,GALAXY
191776,QSO
922998,GALAXY
1052635,GALAXY
250744,QSO
337523,QSO
915663,GALAXY
10749,QSO
395079,QSO
615549,STAR
994111,GALAXY
468273,STAR
325094,QSO
710114,STAR
620700,STAR
405191,QSO
1069193,GALAXY
833313,STAR
557575,STAR
651813,STAR
1317418,GALAXY
81174,QSO
311026,QSO
1179421,GALAXY
650025,STAR
218827,QSO
202104,QSO
567929,STAR
1169258,GALAXY
1101389,GALAXY
852027,STAR
471400,STAR
178337,QSO
632786,STAR
1032519,GALAXY
59086,QSO
647088,STAR
1241568,GALAXY
285634,QSO
1191857,GALAXY
379018,QSO
1318176,GALAXY
1301467,GALAXY
78886,QSO
1091498,GALAXY
725757,STAR
568885,STAR
864868,STAR
1091417,GALAXY
1117733,GALAXY
968401,GALAXY
857558,STAR
380235,QSO
1221997,GALAXY
56626,QSO
837315,STAR
643923,STAR
463868,STAR
868868,STAR
1274599,GALAXY
745156,STAR
575503,STAR
401068,QSO
870691,STAR
1102620,GALAXY
603513,STAR
1085763,GALAXY
877866,STAR
486756,STAR
577844,STAR
325799,QSO
1292484,GALAXY
179222,QSO
160662,QSO
237946,QSO
1294925,GALAXY
204080,QSO
409617,QSO
1150887,GALAXY
1302845,GALAXY
956802,GALAXY
394671,QSO
285405,QSO
1016744,GALAXY
337468,QSO
1088882,GALAXY
1049287,GALAXY
812016,STAR
47946,QSO
1257181,GALAXY
1203250,GALAXY
188597,QSO
753940,STAR
539627,STAR
441132,STAR
488213,STAR
1314137,GALAXY
838591,STAR
1112999,GALAXY
354968,QSO
1036653,GALAXY
982309,GALAXY
277895,QSO
422961,QSO
403257,QSO
710395,STAR
1237002,GALAXY
504663,STAR
228995,QSO
919260,GALAXY
887667,GALAXY
801035,STAR
1078497,GALAXY
153266,QSO
793425,STAR
404143,QSO
639759,STAR
1025709,GALAXY
201902,QSO
187938,QSO
735070,STAR
329205,QSO
609772,STAR
342271,QSO
103257,QSO
1182447,GALAXY
827664,STAR
166998,QSO
810168,STAR
910828,GALAXY
1000305,GALAXY
224470,QSO
1095479,GALAXY
373887,QSO
721601,STAR
900927,GALAXY
1003722,GALAXY
141574,QSO
884470,GALAXY
904289,GALAXY
1313065,GALAXY
394617,QSO
254516,QSO
72327,QSO
122205,QSO
1254224,GALAXY
367834,QSO
1229160,GALAXY
335755,QSO
1124956,GALAXY
265930,QSO
710139,STAR
261917,QSO
264144,QSO
80506,QSO
550263,STAR
443774,STAR
186801,QSO
384850,QSO
1155895,GALAXY
626696,STAR
416996,QSO
1142414,GALAXY
942956,GALAXY
713977,STAR
182660,QSO
803481,STAR
289160,QSO
941075,GALAXY
828409,STAR
397484,QSO
744025,STAR
1032352,GALAXY
513006,STAR
824032,STAR
152261,QSO
495573,STAR
609829,STAR
565843,STAR
612715,STAR
304859,QSO
91602,QSO
920005,GALAXY
608785,STAR
401685,QSO
955373,GALAXY
120551,QSO
15795,QSO
623862,STAR
394626,QSO
1264618,GALAXY
1173434,GALAXY
1014754,GALAXY
785108,STAR
1243153,GALAXY
978706,GALAXY
19008,QSO
735633,STAR
1029816,GALAXY
1097017,GALAXY
742871,STAR
596983,STAR
541546,STAR
1240305,GALAXY
1085936,GALAXY
34453,QSO
694762,STAR
1039283,GALAXY
