,label
43440,doublePeak
63849,singlePeak
135440,singlePeak
61390,singlePeak
136758,singlePeak
8038,doublePeak
2235,doublePeak
64299,singlePeak
118085,singlePeak
41188,singlePeak
70206,doublePeak
79121,singlePeak
21882,doublePeak
51119,singlePeak
67962,singlePeak
39627,singlePeak
24989,doublePeak
88262,singlePeak
15883,doublePeak
64489,singlePeak
70314,singlePeak
85882,singlePeak
64812,singlePeak
112658,singlePeak
10606,singlePeak
62282,doublePeak
45411,doublePeak
77368,singlePeak
22421,doublePeak
90519,doublePeak
120340,doublePeak
79695,singlePeak
7309,singlePeak
143366,singlePeak
81296,singlePeak
26159,singlePeak
67266,singlePeak
58295,singlePeak
36040,singlePeak
124695,doublePeak
52468,singlePeak
74827,singlePeak
59277,doublePeak
18398,singlePeak
76287,singlePeak
45008,singlePeak
139340,singlePeak
86255,singlePeak
124205,singlePeak
51840,doublePeak
58716,singlePeak
140128,doublePeak
109552,singlePeak
102108,singlePeak
100633,singlePeak
112676,singlePeak
120986,doublePeak
129025,singlePeak
60618,singlePeak
64906,singlePeak
111351,singlePeak
137646,singlePeak
63374,doublePeak
26554,singlePeak
38441,doublePeak
49388,singlePeak
12589,singlePeak
80916,singlePeak
7216,singlePeak
18906,singlePeak
36760,singlePeak
102462,singlePeak
11026,doublePeak
35752,singlePeak
121051,singlePeak
38820,singlePeak
105947,doublePeak
72639,doublePeak
109859,singlePeak
128707,singlePeak
96117,singlePeak
138695,doublePeak
51833,singlePeak
37727,singlePeak
88501,singlePeak
50323,singlePeak
21779,doublePeak
102505,singlePeak
39477,singlePeak
117902,singlePeak
137160,singlePeak
19079,singlePeak
21876,doublePeak
93477,singlePeak
106833,singlePeak
31606,singlePeak
59034,doublePeak
93535,singlePeak
63658,doublePeak
142820,doublePeak
137620,singlePeak
111867,singlePeak
92313,singlePeak
10950,doublePeak
71692,singlePeak
76660,doublePeak
31970,singlePeak
35697,singlePeak
28529,singlePeak
85468,singlePeak
142751,singlePeak
61873,singlePeak
142223,doublePeak
78750,singlePeak
136132,singlePeak
27390,singlePeak
44888,singlePeak
88646,singlePeak
33158,singlePeak
99937,singlePeak
107107,singlePeak
115689,doublePeak
48926,singlePeak
135884,singlePeak
58239,singlePeak
78174,doublePeak
86196,singlePeak
43773,singlePeak
97044,singlePeak
132466,singlePeak
120144,singlePeak
60126,singlePeak
101537,singlePeak
12311,doublePeak
50275,singlePeak
58106,doublePeak
59086,singlePeak
80817,doublePeak
82466,singlePeak
102043,singlePeak
90108,singlePeak
84201,singlePeak
8479,singlePeak
933,singlePeak
79798,singlePeak
43878,singlePeak
14065,singlePeak
140500,singlePeak
56564,singlePeak
137315,singlePeak
10202,singlePeak
103236,singlePeak
33149,singlePeak
21735,doublePeak
26139,doublePeak
128025,singlePeak
27824,singlePeak
7515,singlePeak
10586,doublePeak
58925,doublePeak
81682,singlePeak
20169,singlePeak
29434,singlePeak
132000,doublePeak
115529,doublePeak
13188,singlePeak
91953,singlePeak
56886,singlePeak
47298,singlePeak
85264,singlePeak
67645,singlePeak
80437,doublePeak
49441,doublePeak
34279,singlePeak
139572,singlePeak
130447,singlePeak
44946,singlePeak
72062,doublePeak
14308,singlePeak
40921,singlePeak
68485,doublePeak
86765,doublePeak
11053,doublePeak
4270,singlePeak
112050,singlePeak
119966,doublePeak
39493,singlePeak
68494,singlePeak
85567,singlePeak
45748,singlePeak
72970,doublePeak
25157,singlePeak
10900,doublePeak
52817,singlePeak
70860,singlePeak
74420,singlePeak
117232,singlePeak
106847,singlePeak
119972,singlePeak
99141,singlePeak
100576,doublePeak
65112,singlePeak
102588,singlePeak
138968,singlePeak
18973,singlePeak
15329,singlePeak
68760,doublePeak
11259,doublePeak
106276,singlePeak
18798,singlePeak
57594,doublePeak
127958,singlePeak
112783,singlePeak
129544,doublePeak
139061,singlePeak
81800,singlePeak
128274,singlePeak
50856,singlePeak
66970,doublePeak
138059,singlePeak
38850,singlePeak
54390,singlePeak
69471,singlePeak
25526,doublePeak
91312,doublePeak
102429,doublePeak
29046,singlePeak
93830,singlePeak
16027,doublePeak
140139,singlePeak
67016,singlePeak
77820,singlePeak
71670,singlePeak
120393,singlePeak
142282,singlePeak
14581,singlePeak
36181,singlePeak
23670,doublePeak
86883,singlePeak
139408,singlePeak
49038,singlePeak
65079,singlePeak
121031,singlePeak
95694,doublePeak
66373,doublePeak
1872,singlePeak
16294,singlePeak
67594,doublePeak
88731,doublePeak
126916,doublePeak
137831,doublePeak
140334,doublePeak
77271,singlePeak
18346,singlePeak
64620,singlePeak
112806,singlePeak
35340,singlePeak
85932,singlePeak
75233,singlePeak
10381,doublePeak
127028,doublePeak
87447,singlePeak
100647,singlePeak
31897,doublePeak
86275,doublePeak
479,singlePeak
84540,doublePeak
133761,singlePeak
43550,singlePeak
19040,singlePeak
69244,doublePeak
56437,singlePeak
93127,doublePeak
84166,singlePeak
29484,singlePeak
112192,singlePeak
19451,doublePeak
36186,doublePeak
4027,singlePeak
43374,doublePeak
78919,singlePeak
122302,doublePeak
2005,singlePeak
138959,doublePeak
83509,singlePeak
87721,singlePeak
33341,singlePeak
37204,doublePeak
15233,singlePeak
14575,singlePeak
79911,singlePeak
40348,singlePeak
21926,doublePeak
143523,singlePeak
112508,doublePeak
136510,singlePeak
123835,singlePeak
5949,singlePeak
10527,doublePeak
52208,singlePeak
28181,singlePeak
102774,singlePeak
59108,singlePeak
17036,singlePeak
18493,singlePeak
45003,singlePeak
108373,singlePeak
79755,singlePeak
81399,doublePeak
13108,singlePeak
81084,singlePeak
81065,singlePeak
85503,singlePeak
116360,singlePeak
74247,doublePeak
109145,singlePeak
85807,singlePeak
2082,singlePeak
60059,doublePeak
115544,singlePeak
88703,singlePeak
46317,singlePeak
131961,singlePeak
58251,singlePeak
114011,singlePeak
136827,singlePeak
76466,doublePeak
86342,singlePeak
32474,singlePeak
57843,doublePeak
139978,singlePeak
126143,doublePeak
130255,singlePeak
17362,singlePeak
131579,doublePeak
26923,singlePeak
130966,singlePeak
6620,singlePeak
74676,singlePeak
52859,singlePeak
86871,singlePeak
120106,doublePeak
56023,singlePeak
31864,singlePeak
112590,doublePeak
72730,singlePeak
114916,singlePeak
119876,singlePeak
79429,singlePeak
115161,singlePeak
35708,singlePeak
45844,singlePeak
9875,doublePeak
4557,doublePeak
99174,singlePeak
1104,singlePeak
88922,singlePeak
51534,singlePeak
125374,singlePeak
2989,doublePeak
135275,singlePeak
470,singlePeak
68930,singlePeak
34450,doublePeak
78304,singlePeak
140045,doublePeak
81889,singlePeak
124841,singlePeak
67436,singlePeak
38305,singlePeak
5210,singlePeak
71525,singlePeak
45975,doublePeak
62399,singlePeak
72133,singlePeak
54657,singlePeak
11666,doublePeak
25450,doublePeak
88240,singlePeak
24006,doublePeak
125163,singlePeak
3833,doublePeak
49133,singlePeak
2551,doublePeak
23487,doublePeak
47592,singlePeak
56473,doublePeak
139708,doublePeak
21282,singlePeak
44600,doublePeak
91463,singlePeak
58367,singlePeak
91992,singlePeak
44255,singlePeak
56855,singlePeak
94745,doublePeak
40004,singlePeak
14521,singlePeak
26037,doublePeak
120920,singlePeak
126316,singlePeak
37802,singlePeak
84873,singlePeak
67570,singlePeak
25582,singlePeak
117000,singlePeak
74462,doublePeak
76279,doublePeak
55283,doublePeak
130666,doublePeak
51181,singlePeak
86118,singlePeak
5955,singlePeak
98767,doublePeak
142907,doublePeak
8510,singlePeak
74043,singlePeak
33736,singlePeak
115012,singlePeak
82931,singlePeak
10953,doublePeak
42577,doublePeak
14892,doublePeak
64440,singlePeak
93911,doublePeak
102471,singlePeak
133933,singlePeak
120590,doublePeak
52716,singlePeak
81231,singlePeak
129942,singlePeak
40969,doublePeak
106462,singlePeak
96015,doublePeak
72676,singlePeak
90199,singlePeak
83367,doublePeak
23298,doublePeak
77136,singlePeak
140320,singlePeak
56248,singlePeak
70604,singlePeak
34144,singlePeak
130246,singlePeak
90455,doublePeak
45252,singlePeak
86375,singlePeak
116899,singlePeak
50094,singlePeak
14427,singlePeak
115365,singlePeak
120753,singlePeak
91091,doublePeak
104099,singlePeak
142275,singlePeak
49600,singlePeak
93336,singlePeak
74615,doublePeak
67339,doublePeak
128360,singlePeak
138579,doublePeak
74042,singlePeak
134120,singlePeak
104452,singlePeak
54464,singlePeak
30733,singlePeak
26997,singlePeak
64640,doublePeak
123770,singlePeak
90839,singlePeak
16616,singlePeak
126591,singlePeak
30014,singlePeak
65699,singlePeak
94763,singlePeak
135709,singlePeak
135524,doublePeak
47333,doublePeak
136568,doublePeak
79073,singlePeak
5299,singlePeak
25155,doublePeak
6552,singlePeak
122464,singlePeak
38097,singlePeak
5899,singlePeak
91134,singlePeak
77826,singlePeak
49843,singlePeak
49139,singlePeak
113,singlePeak
24227,doublePeak
130530,singlePeak
131114,singlePeak
106576,singlePeak
43002,singlePeak
68386,singlePeak
13814,singlePeak
66433,singlePeak
99171,singlePeak
98558,doublePeak
84881,singlePeak
26325,singlePeak
66000,singlePeak
79281,singlePeak
11517,doublePeak
14454,singlePeak
106190,doublePeak
136330,singlePeak
18585,singlePeak
62608,singlePeak
101785,doublePeak
22873,doublePeak
61366,singlePeak
22283,doublePeak
123722,singlePeak
77083,singlePeak
20337,singlePeak
9113,singlePeak
45123,singlePeak
132358,singlePeak
445,singlePeak
57720,singlePeak
16593,doublePeak
12838,singlePeak
54586,singlePeak
18627,singlePeak
119266,singlePeak
39314,singlePeak
29809,singlePeak
106093,singlePeak
139397,singlePeak
12525,singlePeak
92432,doublePeak
99624,singlePeak
62369,singlePeak
111687,singlePeak
19118,singlePeak
129063,doublePeak
68392,doublePeak
98896,singlePeak
138948,singlePeak
89672,singlePeak
51879,singlePeak
42538,singlePeak
82529,doublePeak
79651,doublePeak
111305,singlePeak
134132,doublePeak
84587,singlePeak
65071,singlePeak
128332,singlePeak
72297,singlePeak
3358,singlePeak
59354,singlePeak
24735,doublePeak
117165,singlePeak
71167,singlePeak
31877,singlePeak
111229,singlePeak
39785,doublePeak
111287,doublePeak
49989,singlePeak
14609,singlePeak
14237,doublePeak
63153,doublePeak
109095,doublePeak
10029,singlePeak
32970,singlePeak
129951,singlePeak
101041,singlePeak
84670,singlePeak
135643,singlePeak
113798,doublePeak
36206,singlePeak
36701,singlePeak
106143,singlePeak
51190,doublePeak
58249,doublePeak
127359,singlePeak
99881,singlePeak
130306,singlePeak
100248,singlePeak
108017,singlePeak
20358,singlePeak
121303,doublePeak
142277,singlePeak
36753,singlePeak
78689,singlePeak
4333,singlePeak
13531,singlePeak
85791,doublePeak
116560,singlePeak
42704,doublePeak
23246,doublePeak
21219,singlePeak
20011,singlePeak
134212,doublePeak
122316,singlePeak
134040,singlePeak
66937,singlePeak
91017,singlePeak
56167,singlePeak
38765,doublePeak
87403,singlePeak
141065,doublePeak
63470,singlePeak
44278,singlePeak
19506,doublePeak
17189,singlePeak
65077,singlePeak
123556,singlePeak
123857,singlePeak
59544,singlePeak
41758,doublePeak
129595,doublePeak
83183,singlePeak
128337,singlePeak
58828,doublePeak
26625,singlePeak
73821,singlePeak
45964,singlePeak
79375,singlePeak
126500,singlePeak
50284,singlePeak
127005,singlePeak
7232,singlePeak
111340,singlePeak
88130,singlePeak
114261,doublePeak
11667,singlePeak
141322,doublePeak
138381,doublePeak
63173,singlePeak
136420,singlePeak
12006,doublePeak
63842,doublePeak
2063,doublePeak
56092,singlePeak
37723,doublePeak
97974,singlePeak
28034,singlePeak
25537,doublePeak
107169,singlePeak
104569,doublePeak
80554,doublePeak
51201,singlePeak
12115,singlePeak
15914,singlePeak
112095,singlePeak
120486,singlePeak
138519,singlePeak
68383,singlePeak
96067,singlePeak
109633,singlePeak
26006,doublePeak
51715,singlePeak
9642,doublePeak
19440,singlePeak
131196,doublePeak
77708,doublePeak
109895,singlePeak
29145,singlePeak
14087,singlePeak
50917,singlePeak
10538,singlePeak
121009,singlePeak
63232,singlePeak
143365,doublePeak
7032,singlePeak
103119,singlePeak
99897,singlePeak
67739,singlePeak
29222,doublePeak
118956,singlePeak
109820,singlePeak
100579,doublePeak
37134,singlePeak
63431,singlePeak
50815,singlePeak
26328,singlePeak
44501,singlePeak
701,singlePeak
75224,singlePeak
67505,singlePeak
38403,singlePeak
142840,singlePeak
35384,singlePeak
36840,singlePeak
96675,singlePeak
133725,singlePeak
34629,singlePeak
143288,singlePeak
105203,doublePeak
122565,singlePeak
54218,doublePeak
91251,doublePeak
93919,doublePeak
112657,singlePeak
47979,singlePeak
2979,singlePeak
116023,doublePeak
94511,singlePeak
100358,singlePeak
7954,singlePeak
126449,singlePeak
60071,doublePeak
50552,singlePeak
125438,doublePeak
111673,singlePeak
64106,doublePeak
30783,singlePeak
86680,singlePeak
85150,doublePeak
101782,singlePeak
6309,singlePeak
19081,singlePeak
13213,singlePeak
106695,doublePeak
68989,singlePeak
122547,doublePeak
11678,doublePeak
134825,doublePeak
127210,singlePeak
99453,doublePeak
24799,doublePeak
12508,singlePeak
95929,doublePeak
126735,singlePeak
47616,singlePeak
36417,singlePeak
18198,singlePeak
103084,singlePeak
34233,singlePeak
28654,singlePeak
115736,doublePeak
141216,doublePeak
77628,singlePeak
128628,singlePeak
25158,doublePeak
80794,singlePeak
56298,singlePeak
22973,singlePeak
104473,singlePeak
13639,singlePeak
19378,singlePeak
143430,singlePeak
37724,doublePeak
42910,doublePeak
69828,doublePeak
93815,singlePeak
64573,doublePeak
72501,singlePeak
56104,singlePeak
81776,singlePeak
83655,singlePeak
102684,singlePeak
123414,singlePeak
92806,singlePeak
143050,doublePeak
7167,singlePeak
79877,singlePeak
18515,singlePeak
20901,singlePeak
81104,singlePeak
83501,singlePeak
136555,singlePeak
118051,singlePeak
134023,singlePeak
66845,doublePeak
78845,singlePeak
45365,doublePeak
62164,singlePeak
54546,singlePeak
110216,doublePeak
130916,singlePeak
121773,doublePeak
131000,singlePeak
11960,doublePeak
49383,singlePeak
12456,singlePeak
36638,singlePeak
20949,singlePeak
36199,singlePeak
37329,singlePeak
124458,doublePeak
137690,singlePeak
93486,singlePeak
142518,singlePeak
68589,singlePeak
47881,singlePeak
34334,singlePeak
28599,singlePeak
72401,singlePeak
99915,doublePeak
89902,doublePeak
83839,singlePeak
91400,singlePeak
113337,doublePeak
25010,doublePeak
132531,singlePeak
101731,singlePeak
56848,singlePeak
116376,singlePeak
4874,singlePeak
106914,doublePeak
103368,doublePeak
78600,singlePeak
27902,singlePeak
10310,singlePeak
22744,doublePeak
95637,singlePeak
30562,singlePeak
93021,singlePeak
37815,singlePeak
21346,singlePeak
96456,singlePeak
45546,singlePeak
43826,singlePeak
123896,singlePeak
87531,singlePeak
61294,singlePeak
47192,doublePeak
55644,singlePeak
119383,doublePeak
59519,singlePeak
14822,doublePeak
83357,singlePeak
141845,singlePeak
118225,singlePeak
84100,singlePeak
78230,doublePeak
73124,singlePeak
137226,singlePeak
128432,singlePeak
19500,doublePeak
139937,singlePeak
70831,singlePeak
115332,doublePeak
54428,singlePeak
49731,doublePeak
61514,doublePeak
71914,singlePeak
121173,doublePeak
56488,singlePeak
143405,singlePeak
119095,singlePeak
143047,singlePeak
27927,singlePeak
89580,singlePeak
88205,singlePeak
26610,doublePeak
138328,singlePeak
59872,singlePeak
67807,singlePeak
61884,singlePeak
8491,doublePeak
134872,singlePeak
102326,singlePeak
53367,singlePeak
42264,doublePeak
22609,doublePeak
13536,singlePeak
67993,singlePeak
91054,singlePeak
38238,singlePeak
93887,singlePeak
59928,singlePeak
34545,doublePeak
37346,singlePeak
6172,singlePeak
61521,doublePeak
99939,singlePeak
111560,singlePeak
116877,singlePeak
106885,singlePeak
102175,singlePeak
57904,singlePeak
84475,singlePeak
130980,singlePeak
44269,doublePeak
56921,singlePeak
119782,singlePeak
122107,singlePeak
121160,doublePeak
59935,singlePeak
140980,doublePeak
89845,singlePeak
9804,doublePeak
83392,doublePeak
133722,singlePeak
9816,doublePeak
31148,singlePeak
95249,singlePeak
53706,singlePeak
37118,singlePeak
20679,singlePeak
1720,singlePeak
10408,doublePeak
37911,singlePeak
32278,singlePeak
4974,singlePeak
25740,doublePeak
7897,doublePeak
94928,singlePeak
13736,singlePeak
60851,doublePeak
127251,doublePeak
119328,doublePeak
87368,doublePeak
69695,singlePeak
4321,doublePeak
35375,singlePeak
39935,doublePeak
30813,singlePeak
4639,doublePeak
135059,singlePeak
23930,doublePeak
110928,singlePeak
25048,doublePeak
19894,singlePeak
51370,singlePeak
39667,singlePeak
131094,singlePeak
132384,singlePeak
133989,doublePeak
50870,singlePeak
80574,singlePeak
14030,singlePeak
94921,doublePeak
87402,singlePeak
40741,doublePeak
75536,doublePeak
40575,singlePeak
119735,singlePeak
89798,singlePeak
97883,singlePeak
74621,singlePeak
69350,doublePeak
108039,singlePeak
27757,singlePeak
6367,singlePeak
986,singlePeak
140722,singlePeak
95205,singlePeak
25609,doublePeak
84604,singlePeak
34736,singlePeak
22197,doublePeak
48513,singlePeak
2200,doublePeak
121256,doublePeak
107067,singlePeak
29897,singlePeak
34291,singlePeak
8841,doublePeak
44407,singlePeak
88991,doublePeak
3233,singlePeak
110276,singlePeak
32735,singlePeak
56843,doublePeak
57972,doublePeak
101600,singlePeak
122005,singlePeak
139034,doublePeak
52796,singlePeak
8041,singlePeak
106525,singlePeak
535,singlePeak
47869,singlePeak
21797,doublePeak
119459,singlePeak
40942,singlePeak
32788,singlePeak
98839,singlePeak
69516,singlePeak
49456,singlePeak
116359,singlePeak
86502,singlePeak
86850,singlePeak
132133,singlePeak
79886,singlePeak
94573,singlePeak
13846,singlePeak
35937,singlePeak
73739,singlePeak
66359,singlePeak
42923,singlePeak
13284,singlePeak
139763,singlePeak
856,singlePeak
50650,singlePeak
46577,singlePeak
85283,singlePeak
34568,doublePeak
64542,singlePeak
65370,singlePeak
21458,singlePeak
53374,doublePeak
143058,singlePeak
50453,singlePeak
128737,doublePeak
132277,doublePeak
80766,singlePeak
55462,doublePeak
129390,singlePeak
126677,singlePeak
125790,singlePeak
137078,doublePeak
66501,singlePeak
976,doublePeak
7438,doublePeak
91648,singlePeak
118704,doublePeak
84594,singlePeak
110063,singlePeak
73981,singlePeak
118179,singlePeak
122202,singlePeak
139621,singlePeak
143190,doublePeak
69925,singlePeak
46352,singlePeak
39674,singlePeak
114118,singlePeak
116417,singlePeak
50289,singlePeak
112141,singlePeak
102277,singlePeak
1602,singlePeak
17018,singlePeak
63156,singlePeak
88377,singlePeak
13014,singlePeak
3252,singlePeak
137735,singlePeak
12335,doublePeak
20782,singlePeak
23232,doublePeak
134567,doublePeak
117014,doublePeak
142570,singlePeak
46573,singlePeak
46017,singlePeak
57334,doublePeak
121682,singlePeak
73793,singlePeak
12743,doublePeak
39159,singlePeak
29191,singlePeak
52640,singlePeak
10424,doublePeak
117210,singlePeak
57878,singlePeak
98656,doublePeak
141344,singlePeak
111293,doublePeak
52754,singlePeak
103862,singlePeak
92474,singlePeak
6886,singlePeak
26292,singlePeak
117712,singlePeak
97940,doublePeak
108801,singlePeak
36925,singlePeak
106384,singlePeak
52499,singlePeak
125394,singlePeak
114089,doublePeak
4993,singlePeak
56616,doublePeak
57551,doublePeak
97754,doublePeak
139988,singlePeak
10380,doublePeak
76208,singlePeak
17278,singlePeak
99234,singlePeak
92981,singlePeak
27608,singlePeak
125150,singlePeak
28347,singlePeak
36740,singlePeak
32445,singlePeak
141179,singlePeak
78881,doublePeak
73817,singlePeak
58965,singlePeak
11288,doublePeak
17161,singlePeak
43866,doublePeak
51252,singlePeak
4971,singlePeak
113504,singlePeak
98838,doublePeak
55816,doublePeak
63217,singlePeak
85603,doublePeak
56315,singlePeak
17548,singlePeak
121065,singlePeak
36600,doublePeak
78182,doublePeak
126474,doublePeak
82177,singlePeak
105424,singlePeak
72903,doublePeak
4007,doublePeak
22925,doublePeak
17468,singlePeak
103103,doublePeak
5027,singlePeak
58740,singlePeak
109327,doublePeak
107124,doublePeak
52132,singlePeak
110355,doublePeak
5998,singlePeak
122009,singlePeak
132585,singlePeak
77747,doublePeak
45811,singlePeak
14578,singlePeak
106270,singlePeak
17833,singlePeak
109629,singlePeak
31062,singlePeak
48449,doublePeak
38568,singlePeak
80382,singlePeak
30505,singlePeak
126161,singlePeak
125968,singlePeak
5239,singlePeak
28319,doublePeak
104818,doublePeak
109130,singlePeak
125586,doublePeak
48422,singlePeak
29466,singlePeak
126089,singlePeak
88891,singlePeak
118472,singlePeak
71269,singlePeak
8319,doublePeak
129503,singlePeak
77605,singlePeak
53083,singlePeak
43928,doublePeak
60204,doublePeak
131533,doublePeak
13485,singlePeak
26045,doublePeak
128526,doublePeak
76046,singlePeak
79544,doublePeak
88841,doublePeak
17588,singlePeak
14982,singlePeak
70328,doublePeak
38903,doublePeak
81238,doublePeak
18394,singlePeak
109772,singlePeak
73580,singlePeak
114502,doublePeak
101418,singlePeak
34148,singlePeak
75060,singlePeak
30665,singlePeak
71637,singlePeak
143582,singlePeak
136035,singlePeak
97256,singlePeak
99491,singlePeak
50622,doublePeak
115911,doublePeak
118287,singlePeak
76306,doublePeak
16971,singlePeak
121622,singlePeak
138274,singlePeak
65419,doublePeak
69793,doublePeak
129241,singlePeak
4172,doublePeak
86229,doublePeak
41808,singlePeak
116109,singlePeak
19928,singlePeak
136862,singlePeak
14918,singlePeak
32855,singlePeak
31561,singlePeak
110633,doublePeak
112510,doublePeak
75527,doublePeak
114588,singlePeak
43299,doublePeak
32,doublePeak
50126,singlePeak
25212,doublePeak
17409,singlePeak
62491,doublePeak
18331,singlePeak
134094,singlePeak
120434,singlePeak
94385,singlePeak
56559,singlePeak
129060,singlePeak
102464,singlePeak
40032,doublePeak
100526,singlePeak
102906,singlePeak
51974,singlePeak
122019,doublePeak
31312,doublePeak
112991,singlePeak
135930,doublePeak
77931,doublePeak
1497,singlePeak
51660,singlePeak
114349,singlePeak
124525,singlePeak
62475,singlePeak
66423,doublePeak
33572,singlePeak
117649,doublePeak
69209,singlePeak
39495,doublePeak
44085,singlePeak
12654,singlePeak
47472,singlePeak
43628,doublePeak
15780,singlePeak
7368,singlePeak
53670,singlePeak
55025,singlePeak
123950,singlePeak
46214,doublePeak
108969,singlePeak
80434,singlePeak
48616,singlePeak
101014,singlePeak
71227,singlePeak
124152,singlePeak
120024,doublePeak
49656,doublePeak
108703,singlePeak
33268,singlePeak
137436,doublePeak
46951,singlePeak
28544,singlePeak
48061,singlePeak
100047,singlePeak
123435,singlePeak
24448,singlePeak
18593,singlePeak
9863,doublePeak
97278,singlePeak
77518,singlePeak
80228,doublePeak
46059,singlePeak
82290,singlePeak
141024,doublePeak
3198,singlePeak
46634,singlePeak
91693,singlePeak
124589,singlePeak
89331,singlePeak
75042,singlePeak
101948,singlePeak
121796,singlePeak
3628,doublePeak
30545,singlePeak
32330,singlePeak
21628,doublePeak
28343,singlePeak
119170,singlePeak
66044,doublePeak
116973,doublePeak
129445,doublePeak
2374,singlePeak
129733,singlePeak
62932,singlePeak
6740,singlePeak
94072,doublePeak
13237,doublePeak
36705,singlePeak
57809,doublePeak
9049,doublePeak
27622,singlePeak
90540,singlePeak
57122,singlePeak
125722,doublePeak
104592,singlePeak
115129,singlePeak
98479,doublePeak
24295,doublePeak
62397,singlePeak
133139,singlePeak
81941,singlePeak
133481,doublePeak
79426,singlePeak
90333,singlePeak
139228,singlePeak
46330,singlePeak
41865,singlePeak
80481,doublePeak
90586,singlePeak
21217,singlePeak
582,singlePeak
116732,singlePeak
106409,doublePeak
99770,doublePeak
52416,doublePeak
12874,singlePeak
18508,singlePeak
137572,doublePeak
13517,singlePeak
34795,singlePeak
137714,singlePeak
42217,doublePeak
1784,singlePeak
77068,singlePeak
76576,doublePeak
84675,singlePeak
94817,singlePeak
20023,singlePeak
123537,singlePeak
126565,doublePeak
138618,singlePeak
102110,doublePeak
129326,doublePeak
74227,singlePeak
127018,singlePeak
121033,singlePeak
59508,singlePeak
142493,singlePeak
83491,singlePeak
28037,singlePeak
77816,singlePeak
33354,singlePeak
11083,doublePeak
62965,singlePeak
66948,singlePeak
99322,singlePeak
97648,singlePeak
110597,doublePeak
76976,singlePeak
30190,singlePeak
114218,singlePeak
79102,singlePeak
117199,singlePeak
35890,singlePeak
118105,singlePeak
79740,singlePeak
84836,singlePeak
131923,singlePeak
129920,singlePeak
2848,doublePeak
20926,singlePeak
110921,singlePeak
75797,singlePeak
127469,singlePeak
125359,doublePeak
131458,doublePeak
2749,singlePeak
51947,doublePeak
123379,doublePeak
52250,singlePeak
57752,singlePeak
62904,doublePeak
138212,singlePeak
55092,singlePeak
46416,singlePeak
8643,doublePeak
58148,singlePeak
32259,singlePeak
117617,doublePeak
44926,singlePeak
123889,doublePeak
4111,singlePeak
95333,singlePeak
97487,singlePeak
94404,singlePeak
27219,doublePeak
76380,doublePeak
65055,doublePeak
16524,singlePeak
84088,singlePeak
18087,singlePeak
124003,singlePeak
119710,singlePeak
39253,singlePeak
119367,singlePeak
17277,singlePeak
125620,singlePeak
21425,singlePeak
66008,singlePeak
27330,singlePeak
27004,singlePeak
134740,singlePeak
33221,singlePeak
120367,singlePeak
82200,singlePeak
8836,doublePeak
24356,singlePeak
128857,singlePeak
64019,singlePeak
105146,doublePeak
50318,singlePeak
103254,singlePeak
128130,singlePeak
96126,doublePeak
46007,singlePeak
11901,doublePeak
41362,doublePeak
1563,doublePeak
132456,singlePeak
44975,singlePeak
37128,singlePeak
102656,singlePeak
92947,doublePeak
30886,singlePeak
19709,singlePeak
21082,doublePeak
51826,singlePeak
95537,doublePeak
65282,singlePeak
63084,singlePeak
27040,singlePeak
53273,doublePeak
99862,singlePeak
22422,singlePeak
53236,doublePeak
43481,singlePeak
105808,singlePeak
2928,doublePeak
22688,singlePeak
118706,doublePeak
26012,doublePeak
102565,doublePeak
81811,singlePeak
36605,singlePeak
80895,doublePeak
58463,singlePeak
226,singlePeak
63813,singlePeak
83955,doublePeak
6735,singlePeak
70061,doublePeak
102885,singlePeak
122257,singlePeak
45421,singlePeak
103327,singlePeak
85347,singlePeak
127478,singlePeak
54143,doublePeak
97694,doublePeak
140323,singlePeak
54385,singlePeak
124172,singlePeak
129243,singlePeak
122413,singlePeak
25029,doublePeak
9260,doublePeak
23842,doublePeak
126193,singlePeak
93976,doublePeak
3318,singlePeak
68134,singlePeak
98112,singlePeak
89316,singlePeak
27702,singlePeak
42760,singlePeak
34691,singlePeak
43614,singlePeak
4859,singlePeak
115198,singlePeak
89725,singlePeak
98373,singlePeak
87661,singlePeak
117772,singlePeak
32337,singlePeak
49043,singlePeak
45442,singlePeak
75274,singlePeak
16203,singlePeak
91128,singlePeak
69839,singlePeak
27375,singlePeak
8815,doublePeak
122174,singlePeak
138500,doublePeak
19392,singlePeak
45068,doublePeak
43725,singlePeak
76667,doublePeak
77432,singlePeak
61448,singlePeak
74538,singlePeak
15462,singlePeak
1192,doublePeak
127400,singlePeak
91443,singlePeak
133592,singlePeak
79892,singlePeak
32752,singlePeak
63434,singlePeak
120389,singlePeak
50833,singlePeak
65381,singlePeak
91256,doublePeak
45073,doublePeak
132813,doublePeak
106,singlePeak
114817,singlePeak
3668,singlePeak
8852,singlePeak
110388,singlePeak
33748,singlePeak
38629,singlePeak
106448,singlePeak
127994,singlePeak
98989,singlePeak
117443,doublePeak
120099,singlePeak
85714,singlePeak
124617,singlePeak
111395,singlePeak
43382,singlePeak
30476,singlePeak
106340,singlePeak
97449,singlePeak
117459,doublePeak
75886,singlePeak
100741,singlePeak
80511,singlePeak
137433,singlePeak
80375,singlePeak
14705,singlePeak
56235,singlePeak
96362,singlePeak
116305,singlePeak
119103,singlePeak
89814,doublePeak
85197,singlePeak
142590,singlePeak
33595,singlePeak
81300,singlePeak
117863,singlePeak
63074,doublePeak
61261,singlePeak
