,class
361921,QSO
259587,QSO
1413513,GALAXY
793985,STAR
241070,QSO
320390,QSO
136379,QSO
481625,QSO
1339506,GALAXY
1440926,GALAXY
561565,STAR
570775,STAR
275540,QSO
280578,QSO
1345897,GALAXY
940863,STAR
1359527,GALAXY
923537,STAR
835967,STAR
341530,QSO
201237,QSO
251717,QSO
370887,QSO
1050161,GALAXY
1447947,GALAXY
419760,QSO
681808,STAR
42583,QSO
498752,STAR
569222,STAR
679466,STAR
1399205,GALAXY
480900,QSO
739566,STAR
1068995,GALAXY
772628,STAR
1135240,GALAXY
276156,QSO
769131,STAR
200587,QSO
698716,STAR
144193,QSO
732278,STAR
301675,QSO
1176842,GALAXY
561127,STAR
1435557,GALAXY
247749,QSO
448959,QSO
94033,QSO
212407,QSO
776352,STAR
1162938,GALAXY
724311,STAR
964374,STAR
345206,QSO
896513,STAR
391437,QSO
1020159,GALAXY
827450,STAR
1275219,GALAXY
136101,QSO
747512,STAR
1243166,GALAXY
523991,STAR
505441,STAR
784515,STAR
366575,QSO
235019,QSO
1262517,GALAXY
918772,STAR
1246614,GALAXY
628875,STAR
483128,QSO
1158178,GALAXY
55079,QSO
918329,STAR
1357903,GALAXY
786387,STAR
830960,STAR
1324254,GALAXY
881617,STAR
760764,STAR
176909,QSO
497546,QSO
929596,STAR
853744,STAR
359740,QSO
512058,STAR
1338656,GALAXY
495807,QSO
500241,STAR
1122688,GALAXY
536128,STAR
1438168,GALAXY
1261696,GALAXY
420087,QSO
231014,QSO
1360495,GALAXY
243497,QSO
1282893,GALAXY
868428,STAR
949135,STAR
1107001,GALAXY
386724,QSO
493832,QSO
696965,STAR
364402,QSO
1324201,GALAXY
82541,QSO
1033628,GALAXY
1082800,GALAXY
1053251,GALAXY
936723,STAR
1364645,GALAXY
751514,STAR
313011,QSO
248918,QSO
633747,STAR
1393444,GALAXY
937973,STAR
623776,STAR
426754,QSO
913895,STAR
51809,QSO
1061278,GALAXY
1439444,GALAXY
220761,QSO
1239357,GALAXY
152464,QSO
47896,QSO
1051412,GALAXY
884205,STAR
258601,QSO
985079,STAR
717250,STAR
336886,QSO
1206843,GALAXY
743524,STAR
698166,STAR
870813,STAR
1088891,GALAXY
416101,QSO
976794,STAR
51784,QSO
962603,STAR
930762,STAR
49890,QSO
968644,STAR
118538,QSO
1375938,GALAXY
1466980,GALAXY
96565,QSO
242769,QSO
791231,STAR
377795,QSO
1218576,GALAXY
923168,STAR
1223336,GALAXY
1467444,GALAXY
939997,STAR
1177856,GALAXY
1485737,GALAXY
509230,STAR
238885,QSO
222522,QSO
767979,STAR
1213192,GALAXY
1096632,GALAXY
381529,QSO
957547,STAR
1049970,GALAXY
1475357,GALAXY
801824,STAR
650375,STAR
834354,STAR
1039314,GALAXY
894254,STAR
610092,STAR
1261219,GALAXY
1095184,GALAXY
140615,QSO
64172,QSO
1251910,GALAXY
1012797,GALAXY
1227513,GALAXY
295590,QSO
343164,QSO
1042587,GALAXY
1163158,GALAXY
98154,QSO
109179,QSO
1303475,GALAXY
11715,QSO
1148789,GALAXY
1492037,GALAXY
888042,STAR
749316,STAR
301977,QSO
299887,QSO
1033566,GALAXY
757314,STAR
38429,QSO
308117,QSO
1463063,GALAXY
1074055,GALAXY
1252842,GALAXY
913535,STAR
1384343,GALAXY
717790,STAR
585137,STAR
842770,STAR
890476,STAR
928125,STAR
143441,QSO
1132825,GALAXY
1166167,GALAXY
331827,QSO
1388318,GALAXY
839348,STAR
1202971,GALAXY
79874,QSO
1269222,GALAXY
364303,QSO
696696,STAR
1182546,GALAXY
459444,QSO
806750,STAR
898398,STAR
1283207,GALAXY
935428,STAR
145746,QSO
767070,STAR
1368611,GALAXY
984677,STAR
1145128,GALAXY
544441,STAR
855914,STAR
1489353,GALAXY
327831,QSO
701794,STAR
689720,STAR
460401,QSO
600735,STAR
969990,STAR
828705,STAR
260151,QSO
1183821,GALAXY
864828,STAR
1335756,GALAXY
410829,QSO
1270197,GALAXY
924874,STAR
827070,STAR
803948,STAR
1326455,GALAXY
910772,STAR
1170839,GALAXY
1361219,GALAXY
34130,QSO
629697,STAR
345154,QSO
1205179,GALAXY
1488842,GALAXY
1452791,GALAXY
142229,QSO
408297,QSO
217218,QSO
304742,QSO
801461,STAR
1172790,GALAXY
469717,QSO
365435,QSO
86808,QSO
596983,STAR
240435,QSO
848630,STAR
1117905,GALAXY
14151,QSO
1108814,GALAXY
428605,QSO
567289,STAR
139343,QSO
429492,QSO
310816,QSO
1492848,GALAXY
433738,QSO
557502,STAR
619973,STAR
331769,QSO
152612,QSO
589755,STAR
1092049,GALAXY
670339,STAR
951656,STAR
1389087,GALAXY
617929,STAR
1049828,GALAXY
10980,QSO
422366,QSO
1078726,GALAXY
1092180,GALAXY
166176,QSO
857235,STAR
428893,QSO
544777,STAR
1224962,GALAXY
298287,QSO
560288,STAR
900904,STAR
733034,STAR
248020,QSO
610398,STAR
1402121,GALAXY
800675,STAR
448851,QSO
1184344,GALAXY
234164,QSO
548459,STAR
861071,STAR
1492902,GALAXY
1459317,GALAXY
904023,STAR
190706,QSO
616886,STAR
1465954,GALAXY
696456,STAR
1046578,GALAXY
650409,STAR
223346,QSO
362018,QSO
1101898,GALAXY
602840,STAR
308106,QSO
658836,STAR
928176,STAR
326978,QSO
1016912,GALAXY
384244,QSO
447286,QSO
942052,STAR
1068359,GALAXY
1443136,GALAXY
72268,QSO
1404098,GALAXY
857840,STAR
46199,QSO
48540,QSO
900927,STAR
1470729,GALAXY
685792,STAR
16369,QSO
4120,QSO
492991,QSO
746549,STAR
76021,QSO
539809,STAR
1223157,GALAXY
238432,QSO
1395954,GALAXY
1048187,GALAXY
621306,STAR
63363,QSO
1447052,GALAXY
150280,QSO
363481,QSO
812404,STAR
846495,STAR
1165496,GALAXY
1235439,GALAXY
543645,STAR
1097407,GALAXY
288648,QSO
378408,QSO
1385401,GALAXY
1019916,GALAXY
460929,QSO
1238453,GALAXY
648676,STAR
1259102,GALAXY
1330698,GALAXY
505880,STAR
1253678,GALAXY
1470557,GALAXY
1456654,GALAXY
478665,QSO
36402,QSO
1486031,GALAXY
891480,STAR
801159,STAR
756472,STAR
1199670,GALAXY
1474243,GALAXY
322740,QSO
1271839,GALAXY
528320,STAR
758661,STAR
1049117,GALAXY
1144460,GALAXY
737015,STAR
1436550,GALAXY
613537,STAR
704589,STAR
1371584,GALAXY
1420872,GALAXY
815729,STAR
1076523,GALAXY
1259551,GALAXY
1479212,GALAXY
1115489,GALAXY
264738,QSO
181705,QSO
968827,STAR
555011,STAR
98113,QSO
164618,QSO
851644,STAR
511004,STAR
235832,QSO
674981,STAR
425989,QSO
176171,QSO
1369562,GALAXY
1103832,GALAXY
1361732,GALAXY
1090677,GALAXY
1375255,GALAXY
169360,QSO
827902,STAR
1416764,GALAXY
1358927,GALAXY
826314,STAR
167973,QSO
559223,STAR
953841,STAR
1340707,GALAXY
911654,STAR
1367395,GALAXY
856148,STAR
1391173,GALAXY
1380034,GALAXY
659930,STAR
966353,STAR
1369359,GALAXY
220425,QSO
644968,STAR
1427619,GALAXY
524249,STAR
1133333,GALAXY
373435,QSO
908438,STAR
238970,QSO
1193909,GALAXY
1066173,GALAXY
473018,QSO
477663,QSO
294254,QSO
677961,STAR
438289,QSO
207043,QSO
42478,QSO
1122820,GALAXY
660772,STAR
916558,STAR
496879,QSO
526745,STAR
95684,QSO
275584,QSO
320062,QSO
811311,STAR
455647,QSO
357597,QSO
1287687,GALAXY
765758,STAR
1237352,GALAXY
30862,QSO
231778,QSO
770019,STAR
203904,QSO
672189,STAR
780848,STAR
193777,QSO
1178021,GALAXY
1191236,GALAXY
17765,QSO
1433477,GALAXY
35393,QSO
993870,STAR
428925,QSO
742168,STAR
1042071,GALAXY
916915,STAR
1385073,GALAXY
217804,QSO
1296711,GALAXY
1078348,GALAXY
162926,QSO
822644,STAR
143274,QSO
1018376,GALAXY
527669,STAR
883248,STAR
812495,STAR
747377,STAR
374344,QSO
1102396,GALAXY
978388,STAR
29699,QSO
147746,QSO
1033926,GALAXY
706064,STAR
717314,STAR
471350,QSO
1337757,GALAXY
96035,QSO
1181878,GALAXY
386159,QSO
458678,QSO
1047672,GALAXY
1355169,GALAXY
23310,QSO
625823,STAR
282096,QSO
32399,QSO
887505,STAR
391984,QSO
956871,STAR
588056,STAR
304453,QSO
251920,QSO
530190,STAR
1199298,GALAXY
845716,STAR
1165497,GALAXY
156893,QSO
37941,QSO
1334943,GALAXY
1308173,GALAXY
12687,QSO
189240,QSO
890099,STAR
16285,QSO
29852,QSO
46082,QSO
1316186,GALAXY
979260,STAR
1490362,GALAXY
1134868,GALAXY
260230,QSO
1407164,GALAXY
1095099,GALAXY
1328578,GALAXY
1102904,GALAXY
32083,QSO
403062,QSO
1094716,GALAXY
241282,QSO
1170944,GALAXY
570296,STAR
723308,STAR
750134,STAR
575904,STAR
52735,QSO
753141,STAR
1475129,GALAXY
1133868,GALAXY
857934,STAR
1311725,GALAXY
850412,STAR
30896,QSO
494284,QSO
886687,STAR
475495,QSO
404636,QSO
1109641,GALAXY
847588,STAR
1494010,GALAXY
869660,STAR
927573,STAR
284351,QSO
148862,QSO
434331,QSO
939026,STAR
445973,QSO
304195,QSO
300833,QSO
142472,QSO
1083882,GALAXY
1187410,GALAXY
469623,QSO
1122819,GALAXY
212058,QSO
1195462,GALAXY
325890,QSO
1182233,GALAXY
1075499,GALAXY
1305043,GALAXY
813419,STAR
1190186,GALAXY
1168725,GALAXY
1370991,GALAXY
1314200,GALAXY
357174,QSO
971139,STAR
937687,STAR
1423864,GALAXY
446810,QSO
356322,QSO
712059,STAR
1099784,GALAXY
146859,QSO
565188,STAR
1281052,GALAXY
1182798,GALAXY
133317,QSO
460045,QSO
167584,QSO
1211071,GALAXY
1155394,GALAXY
396745,QSO
1387162,GALAXY
911272,STAR
1239968,GALAXY
795239,STAR
382633,QSO
1231879,GALAXY
5252,QSO
445621,QSO
600404,STAR
1199658,GALAXY
263770,QSO
1322264,GALAXY
1272013,GALAXY
1211443,GALAXY
916167,STAR
820722,STAR
627969,STAR
26602,QSO
1107779,GALAXY
1432428,GALAXY
24012,QSO
402572,QSO
668139,STAR
1102243,GALAXY
213468,QSO
474737,QSO
1298847,GALAXY
1361867,GALAXY
1221530,GALAXY
430087,QSO
649225,STAR
628226,STAR
810767,STAR
1418564,GALAXY
345138,QSO
761066,STAR
1306410,GALAXY
276164,QSO
143822,QSO
520323,STAR
1300660,GALAXY
1145756,GALAXY
1005272,GALAXY
511738,STAR
1417577,GALAXY
1168376,GALAXY
1127291,GALAXY
715335,STAR
1284443,GALAXY
23774,QSO
810248,STAR
1349089,GALAXY
1003367,GALAXY
346943,QSO
289702,QSO
1447505,GALAXY
1220501,GALAXY
862791,STAR
1082762,GALAXY
1332372,GALAXY
352471,QSO
1165444,GALAXY
847227,STAR
183319,QSO
1308862,GALAXY
1399018,GALAXY
740157,STAR
463441,QSO
18353,QSO
427290,QSO
1372813,GALAXY
1395456,GALAXY
234385,QSO
892014,STAR
212578,QSO
467392,QSO
430093,QSO
788656,STAR
873382,STAR
738660,STAR
287975,QSO
313973,QSO
506869,STAR
1124318,GALAXY
1342618,GALAXY
926008,STAR
1464593,GALAXY
22192,QSO
222246,QSO
87831,QSO
861540,STAR
288001,QSO
510268,STAR
507372,STAR
897364,STAR
1493220,GALAXY
734727,STAR
753757,STAR
75192,QSO
1445494,GALAXY
849823,STAR
1336136,GALAXY
1213446,GALAXY
1450945,GALAXY
201487,QSO
760476,STAR
424562,QSO
1475064,GALAXY
76336,QSO
484343,QSO
670506,STAR
320867,QSO
1240250,GALAXY
1258180,GALAXY
664457,STAR
182523,QSO
1309140,GALAXY
317218,QSO
269893,QSO
770796,STAR
366595,QSO
172411,QSO
1380141,GALAXY
386666,QSO
598606,STAR
855209,STAR
128421,QSO
1219823,GALAXY
237862,QSO
26699,QSO
817066,STAR
134180,QSO
626531,STAR
466145,QSO
310345,QSO
1043709,GALAXY
1391253,GALAXY
1365501,GALAXY
1327143,GALAXY
431457,QSO
5247,QSO
1255054,GALAXY
863347,STAR
1055010,GALAXY
282546,QSO
1312538,GALAXY
865555,STAR
988422,STAR
155047,QSO
1286447,GALAXY
367004,QSO
1463969,GALAXY
1437742,GALAXY
1282054,GALAXY
1443600,GALAXY
1219130,GALAXY
850714,STAR
160497,QSO
1394825,GALAXY
806605,STAR
1361687,GALAXY
920163,STAR
161039,QSO
1202172,GALAXY
815151,STAR
99363,QSO
726322,STAR
923437,STAR
852093,STAR
1177915,GALAXY
670621,STAR
676192,STAR
275621,QSO
415599,QSO
1061186,GALAXY
307237,QSO
574121,STAR
186855,QSO
1200277,GALAXY
1037236,GALAXY
1369213,GALAXY
1470367,GALAXY
297393,QSO
736432,STAR
1284493,GALAXY
1119242,GALAXY
314837,QSO
107390,QSO
261866,QSO
1371033,GALAXY
939827,STAR
22911,QSO
529917,STAR
1465750,GALAXY
326429,QSO
382259,QSO
622301,STAR
378268,QSO
510362,STAR
1473853,GALAXY
724328,STAR
529397,STAR
183043,QSO
967242,STAR
693979,STAR
696827,STAR
749423,STAR
401738,QSO
711709,STAR
442750,QSO
1404473,GALAXY
1479856,GALAXY
760129,STAR
867567,STAR
215346,QSO
772969,STAR
1044201,GALAXY
80987,QSO
1494239,GALAXY
937975,STAR
961979,STAR
962554,STAR
1401934,GALAXY
1105517,GALAXY
534997,STAR
1004230,GALAXY
1320314,GALAXY
1057339,GALAXY
1459249,GALAXY
970071,STAR
263653,QSO
1150063,GALAXY
938856,STAR
219680,QSO
7319,QSO
334806,QSO
87074,QSO
1275023,GALAXY
143300,QSO
915233,STAR
164642,QSO
784688,STAR
8416,QSO
1079529,GALAXY
1143332,GALAXY
91291,QSO
199828,QSO
1111283,GALAXY
969677,STAR
1035699,GALAXY
1306998,GALAXY
343222,QSO
435710,QSO
227422,QSO
801655,STAR
140574,QSO
686318,STAR
354135,QSO
361282,QSO
240987,QSO
1403083,GALAXY
405870,QSO
961787,STAR
1221069,GALAXY
1054280,GALAXY
258677,QSO
243667,QSO
452336,QSO
715823,STAR
385264,QSO
1173399,GALAXY
1429359,GALAXY
417452,QSO
938990,STAR
395445,QSO
1153830,GALAXY
107722,QSO
1453675,GALAXY
514430,STAR
354695,QSO
342845,QSO
242192,QSO
298846,QSO
427014,QSO
283137,QSO
858122,STAR
752478,STAR
401720,QSO
697954,STAR
517639,STAR
231384,QSO
741118,STAR
735052,STAR
1360181,GALAXY
301505,QSO
671213,STAR
1106148,GALAXY
858763,STAR
410898,QSO
1495223,GALAXY
256723,QSO
438881,QSO
109515,QSO
656175,STAR
1039620,GALAXY
815541,STAR
1486756,GALAXY
1414392,GALAXY
834719,STAR
773042,STAR
1034537,GALAXY
721573,STAR
1488748,GALAXY
312876,QSO
131773,QSO
1013767,GALAXY
80624,QSO
1097430,GALAXY
1150208,GALAXY
1433829,GALAXY
82658,QSO
616323,STAR
495054,QSO
715792,STAR
1237540,GALAXY
1239621,GALAXY
1094547,GALAXY
1186892,GALAXY
1214754,GALAXY
1328522,GALAXY
892866,STAR
355907,QSO
1153986,GALAXY
671034,STAR
1483902,GALAXY
268384,QSO
1356745,GALAXY
1343745,GALAXY
1150535,GALAXY
1197188,GALAXY
1437034,GALAXY
1322868,GALAXY
874810,STAR
568152,STAR
50430,QSO
656306,STAR
198049,QSO
614903,STAR
657614,STAR
433956,QSO
475440,QSO
1463343,GALAXY
27324,QSO
1431098,GALAXY
506668,STAR
1136544,GALAXY
819429,STAR
248400,QSO
962922,STAR
477934,QSO
1488481,GALAXY
714099,STAR
82303,QSO
1142661,GALAXY
726875,STAR
520872,STAR
473785,QSO
259788,QSO
1422313,GALAXY
1457724,GALAXY
391161,QSO
1366130,GALAXY
185800,QSO
290971,QSO
523432,STAR
185240,QSO
1181881,GALAXY
335181,QSO
134633,QSO
1411080,GALAXY
33955,QSO
1411955,GALAXY
71606,QSO
318011,QSO
910946,STAR
1235371,GALAXY
1403474,GALAXY
86492,QSO
1307751,GALAXY
18824,QSO
811393,STAR
1258161,GALAXY
1060929,GALAXY
1416337,GALAXY
218746,QSO
141633,QSO
1141663,GALAXY
1483615,GALAXY
1425773,GALAXY
1141660,GALAXY
646399,STAR
525052,STAR
966312,STAR
317596,QSO
1312880,GALAXY
125733,QSO
335382,QSO
1277736,GALAXY
626725,STAR
410830,QSO
135194,QSO
1306306,GALAXY
1039590,GALAXY
977780,STAR
918955,STAR
92977,QSO
1426475,GALAXY
1275134,GALAXY
543001,STAR
1194630,GALAXY
1250400,GALAXY
1030612,GALAXY
278458,QSO
471852,QSO
923953,STAR
730338,STAR
1195205,GALAXY
42329,QSO
1361800,GALAXY
166445,QSO
787324,STAR
288084,QSO
103216,QSO
1126700,GALAXY
247335,QSO
1047194,GALAXY
562580,STAR
589312,STAR
931077,STAR
474172,QSO
1462816,GALAXY
1349966,GALAXY
1223985,GALAXY
505656,STAR
1277566,GALAXY
837216,STAR
900106,STAR
1363923,GALAXY
1210762,GALAXY
1351030,GALAXY
1037561,GALAXY
772620,STAR
1244312,GALAXY
766736,STAR
1032787,GALAXY
381542,QSO
730004,STAR
550101,STAR
205149,QSO
337369,QSO
304497,QSO
170605,QSO
1345055,GALAXY
566370,STAR
1063086,GALAXY
1214814,GALAXY
87478,QSO
298228,QSO
326546,QSO
613093,STAR
1347194,GALAXY
1236598,GALAXY
978967,STAR
12292,QSO
385197,QSO
1464011,GALAXY
1349597,GALAXY
1444100,GALAXY
845279,STAR
651866,STAR
988488,STAR
88494,QSO
1224881,GALAXY
367622,QSO
554765,STAR
1416049,GALAXY
327019,QSO
525998,STAR
1139311,GALAXY
304977,QSO
268871,QSO
141631,QSO
737263,STAR
338593,QSO
538046,STAR
451138,QSO
868117,STAR
519692,STAR
502404,STAR
209590,QSO
370244,QSO
622102,STAR
1244106,GALAXY
360191,QSO
1439989,GALAXY
221230,QSO
1237478,GALAXY
1247431,GALAXY
30799,QSO
475448,QSO
924006,STAR
883820,STAR
1249091,GALAXY
708023,STAR
1482967,GALAXY
906258,STAR
1021683,GALAXY
488063,QSO
883893,STAR
397145,QSO
838478,STAR
518954,STAR
1240471,GALAXY
464764,QSO
1218637,GALAXY
110348,QSO
259838,QSO
1228585,GALAXY
901504,STAR
669223,STAR
56970,QSO
1371514,GALAXY
700936,STAR
1120616,GALAXY
221312,QSO
1072060,GALAXY
1109518,GALAXY
1037894,GALAXY
185636,QSO
260948,QSO
547035,STAR
554681,STAR
814258,STAR
817392,STAR
1193920,GALAXY
353767,QSO
529707,STAR
41786,QSO
764490,STAR
1017558,GALAXY
374506,QSO
847730,STAR
1491281,GALAXY
1459860,GALAXY
918524,STAR
1494069,GALAXY
513857,STAR
869662,STAR
1055084,GALAXY
1366091,GALAXY
851392,STAR
362451,QSO
317198,QSO
1388961,GALAXY
609957,STAR
627190,STAR
45197,QSO
499090,STAR
1346171,GALAXY
501888,STAR
494363,QSO
219306,QSO
1046816,GALAXY
1480046,GALAXY
44068,QSO
753718,STAR
1088871,GALAXY
1330837,GALAXY
442947,QSO
1421973,GALAXY
660366,STAR
336165,QSO
1112155,GALAXY
654265,STAR
1339748,GALAXY
656293,STAR
1171379,GALAXY
1393791,GALAXY
652166,STAR
758573,STAR
82380,QSO
381187,QSO
642187,STAR
302504,QSO
541490,STAR
692155,STAR
918371,STAR
757861,STAR
977064,STAR
939272,STAR
385393,QSO
1303193,GALAXY
737369,STAR
1081474,GALAXY
1433422,GALAXY
1158368,GALAXY
1447974,GALAXY
824043,STAR
67847,QSO
1364408,GALAXY
850483,STAR
381347,QSO
1395494,GALAXY
142623,QSO
1180865,GALAXY
1053617,GALAXY
690958,STAR
307918,QSO
763738,STAR
409379,QSO
1157706,GALAXY
402799,QSO
775776,STAR
1295029,GALAXY
141216,QSO
204351,QSO
1386349,GALAXY
1152699,GALAXY
893067,STAR
335805,QSO
79101,QSO
974122,STAR
659703,STAR
238630,QSO
810233,STAR
715203,STAR
280453,QSO
828767,STAR
635554,STAR
404698,QSO
1189641,GALAXY
598212,STAR
1309190,GALAXY
411841,QSO
1066517,GALAXY
323068,QSO
1227809,GALAXY
19805,QSO
1013492,GALAXY
1219494,GALAXY
339567,QSO
726952,STAR
626534,STAR
216069,QSO
155778,QSO
1215275,GALAXY
1287812,GALAXY
987774,STAR
666185,STAR
176462,QSO
771516,STAR
1256415,GALAXY
1087480,GALAXY
1179886,GALAXY
632240,STAR
430799,QSO
139341,QSO
588048,STAR
1435226,GALAXY
1033013,GALAXY
1315594,GALAXY
1027802,GALAXY
840250,STAR
1419573,GALAXY
1448375,GALAXY
301500,QSO
89145,QSO
995777,STAR
1023568,GALAXY
25860,QSO
714235,STAR
156197,QSO
249957,QSO
963456,STAR
187337,QSO
1278044,GALAXY
113936,QSO
1007869,GALAXY
1042245,GALAXY
814577,STAR
223044,QSO
1103531,GALAXY
327044,QSO
1001081,GALAXY
546877,STAR
1036225,GALAXY
1367547,GALAXY
127950,QSO
954870,STAR
115854,QSO
596398,STAR
262865,QSO
182051,QSO
40250,QSO
993997,STAR
1490486,GALAXY
1187009,GALAXY
1422184,GALAXY
1248274,GALAXY
1445590,GALAXY
8788,QSO
1319072,GALAXY
916686,STAR
999154,GALAXY
719095,STAR
1395898,GALAXY
1075326,GALAXY
409891,QSO
561910,STAR
1077099,GALAXY
248656,QSO
918658,STAR
1002435,GALAXY
909521,STAR
1317859,GALAXY
1063842,GALAXY
1096538,GALAXY
963754,STAR
657314,STAR
1304402,GALAXY
652632,STAR
1148200,GALAXY
131597,QSO
1196554,GALAXY
645349,STAR
25926,QSO
65776,QSO
1109553,GALAXY
567521,STAR
95616,QSO
598099,STAR
1430137,GALAXY
1125711,GALAXY
1279010,GALAXY
704897,STAR
109096,QSO
1290615,GALAXY
1167096,GALAXY
542315,STAR
1256772,GALAXY
1135379,GALAXY
770519,STAR
1191897,GALAXY
1280010,GALAXY
1372440,GALAXY
1322926,GALAXY
1194095,GALAXY
48966,QSO
973726,STAR
1237905,GALAXY
190902,QSO
1432365,GALAXY
1367146,GALAXY
1163040,GALAXY
782311,STAR
306617,QSO
1325363,GALAXY
210741,QSO
30102,QSO
1061956,GALAXY
920821,STAR
1448603,GALAXY
1073003,GALAXY
876880,STAR
1333407,GALAXY
1415285,GALAXY
1093999,GALAXY
1025193,GALAXY
123648,QSO
29206,QSO
1167575,GALAXY
702427,STAR
89384,QSO
992160,STAR
1085343,GALAXY
665158,STAR
923719,STAR
1391029,GALAXY
332194,QSO
1258399,GALAXY
776195,STAR
1467899,GALAXY
358818,QSO
1372800,GALAXY
845623,STAR
599593,STAR
1494961,GALAXY
610339,STAR
512669,STAR
850543,STAR
117500,QSO
1455357,GALAXY
501032,STAR
1478647,GALAXY
5007,QSO
127561,QSO
321619,QSO
660836,STAR
764956,STAR
428575,QSO
418761,QSO
1044677,GALAXY
311475,QSO
881736,STAR
1118885,GALAXY
630212,STAR
951189,STAR
584268,STAR
254783,QSO
767866,STAR
1191567,GALAXY
1002088,GALAXY
106380,QSO
290393,QSO
79971,QSO
816175,STAR
1126231,GALAXY
1450773,GALAXY
129081,QSO
493082,QSO
297013,QSO
1007239,GALAXY
396301,QSO
1364144,GALAXY
441187,QSO
501101,STAR
642253,STAR
537857,STAR
1211307,GALAXY
1293845,GALAXY
987703,STAR
55380,QSO
1041198,GALAXY
704539,STAR
579281,STAR
20345,QSO
585148,STAR
966512,STAR
483819,QSO
1088843,GALAXY
1152782,GALAXY
1145349,GALAXY
454318,QSO
819516,STAR
1346863,GALAXY
627213,STAR
581698,STAR
1241844,GALAXY
223424,QSO
816751,STAR
1179866,GALAXY
954924,STAR
704341,STAR
1249625,GALAXY
284120,QSO
1366839,GALAXY
457856,QSO
437734,QSO
529713,STAR
685865,STAR
269471,QSO
631566,STAR
341817,QSO
581800,STAR
723475,STAR
1084063,GALAXY
633321,STAR
286023,QSO
1197101,GALAXY
33665,QSO
947490,STAR
743100,STAR
805452,STAR
590724,STAR
549094,STAR
535377,STAR
35537,QSO
1211634,GALAXY
1467604,GALAXY
263964,QSO
243877,QSO
462162,QSO
433798,QSO
551103,STAR
1025609,GALAXY
810590,STAR
1265455,GALAXY
988465,STAR
1299892,GALAXY
1455823,GALAXY
557548,STAR
1308450,GALAXY
663308,STAR
442633,QSO
1117173,GALAXY
1243507,GALAXY
1380448,GALAXY
161266,QSO
746233,STAR
59996,QSO
1402808,GALAXY
1179858,GALAXY
745184,STAR
1480162,GALAXY
1265126,GALAXY
743985,STAR
3219,QSO
764838,STAR
527315,STAR
399173,QSO
1408749,GALAXY
269785,QSO
783600,STAR
1449016,GALAXY
788593,STAR
250948,QSO
243197,QSO
781667,STAR
1103447,GALAXY
1426002,GALAXY
1378147,GALAXY
870218,STAR
1056292,GALAXY
803607,STAR
1205685,GALAXY
69653,QSO
320514,QSO
1376949,GALAXY
95080,QSO
1063763,GALAXY
1003285,GALAXY
752106,STAR
727041,STAR
856356,STAR
833007,STAR
1270293,GALAXY
473339,QSO
576433,STAR
616764,STAR
592556,STAR
3153,QSO
1468391,GALAXY
902412,STAR
129879,QSO
204489,QSO
1253607,GALAXY
1338411,GALAXY
1307951,GALAXY
274106,QSO
1433241,GALAXY
432072,QSO
783768,STAR
510980,STAR
514335,STAR
227208,QSO
460229,QSO
623384,STAR
500571,STAR
975064,STAR
511680,STAR
1004149,GALAXY
886616,STAR
10014,QSO
570452,STAR
1137695,GALAXY
572247,STAR
235101,QSO
480434,QSO
1441473,GALAXY
1437031,GALAXY
1250408,GALAXY
563158,STAR
283826,QSO
1187385,GALAXY
3054,QSO
57494,QSO
790016,STAR
694685,STAR
1362894,GALAXY
1304227,GALAXY
1436509,GALAXY
507419,STAR
769597,STAR
1089675,GALAXY
1417011,GALAXY
803435,STAR
1484001,GALAXY
123676,QSO
1491035,GALAXY
285837,QSO
1052143,GALAXY
1496553,GALAXY
624150,STAR
1313262,GALAXY
543789,STAR
1459154,GALAXY
250898,QSO
583223,STAR
1276494,GALAXY
1156640,GALAXY
1011685,GALAXY
235265,QSO
1060598,GALAXY
706056,STAR
36146,QSO
621021,STAR
1352789,GALAXY
504231,STAR
848646,STAR
1223131,GALAXY
771905,STAR
1413989,GALAXY
479250,QSO
648789,STAR
1442213,GALAXY
948271,STAR
1190338,GALAXY
41422,QSO
982589,STAR
7395,QSO
259469,QSO
427328,QSO
1056294,GALAXY
30335,QSO
1406786,GALAXY
988169,STAR
331045,QSO
1656,QSO
1135298,GALAXY
806834,STAR
929463,STAR
675361,STAR
155025,QSO
1113910,GALAXY
116896,QSO
608396,STAR
851175,STAR
510747,STAR
1135568,GALAXY
1333116,GALAXY
102576,QSO
1144231,GALAXY
382637,QSO
1356347,GALAXY
89071,QSO
285953,QSO
43108,QSO
831484,STAR
1069849,GALAXY
11470,QSO
331790,QSO
1460586,GALAXY
88720,QSO
1091694,GALAXY
113042,QSO
1032096,GALAXY
1155316,GALAXY
974733,STAR
960025,STAR
1359412,GALAXY
1388141,GALAXY
883664,STAR
501669,STAR
482648,QSO
459,QSO
704274,STAR
280975,QSO
84553,QSO
1380499,GALAXY
336747,QSO
741438,STAR
694301,STAR
908400,STAR
1005347,GALAXY
1403882,GALAXY
360731,QSO
818221,STAR
148405,QSO
677492,STAR
624777,STAR
1163339,GALAXY
858770,STAR
1326523,GALAXY
845181,STAR
200578,QSO
281328,QSO
339593,QSO
868357,STAR
50869,QSO
52964,QSO
811052,STAR
825392,STAR
386464,QSO
115793,QSO
927727,STAR
625716,STAR
315844,QSO
475156,QSO
1213442,GALAXY
1473962,GALAXY
505611,STAR
356580,QSO
1320069,GALAXY
260762,QSO
126725,QSO
1263743,GALAXY
1106078,GALAXY
615585,STAR
967181,STAR
