,label
39136,singlePeak
20700,singlePeak
111575,singlePeak
41562,doublePeak
55463,doublePeak
95543,singlePeak
75679,singlePeak
50723,singlePeak
9980,doublePeak
8733,doublePeak
98722,doublePeak
124381,singlePeak
90019,singlePeak
140251,singlePeak
119941,singlePeak
46758,singlePeak
54755,doublePeak
67977,singlePeak
142059,doublePeak
29719,singlePeak
28864,doublePeak
62186,singlePeak
141482,doublePeak
57244,singlePeak
34535,singlePeak
69228,singlePeak
85135,singlePeak
89306,singlePeak
99445,singlePeak
23073,singlePeak
69175,singlePeak
38931,doublePeak
130546,doublePeak
6543,singlePeak
91526,singlePeak
49332,singlePeak
90388,singlePeak
113632,singlePeak
66568,singlePeak
10642,singlePeak
97496,singlePeak
208,singlePeak
86877,singlePeak
115080,singlePeak
138902,doublePeak
141191,doublePeak
127540,doublePeak
77676,singlePeak
81437,singlePeak
54596,singlePeak
141070,singlePeak
17652,singlePeak
59122,singlePeak
99345,singlePeak
16987,singlePeak
114004,singlePeak
134551,doublePeak
86911,singlePeak
74334,singlePeak
123271,singlePeak
93287,singlePeak
102004,singlePeak
126296,singlePeak
31867,singlePeak
61230,singlePeak
63013,singlePeak
24660,doublePeak
35824,singlePeak
891,singlePeak
43138,singlePeak
96902,singlePeak
141732,singlePeak
34824,singlePeak
61196,singlePeak
114047,singlePeak
11346,doublePeak
31288,singlePeak
56868,singlePeak
88611,singlePeak
105610,singlePeak
67935,singlePeak
14298,singlePeak
133123,singlePeak
90340,doublePeak
110079,singlePeak
130540,singlePeak
38723,doublePeak
49300,singlePeak
35767,singlePeak
124899,singlePeak
55309,singlePeak
26657,singlePeak
20945,singlePeak
34827,singlePeak
135360,singlePeak
61123,singlePeak
40410,singlePeak
130428,singlePeak
122345,singlePeak
48182,singlePeak
2794,doublePeak
129150,singlePeak
64848,doublePeak
124839,doublePeak
20019,singlePeak
99724,doublePeak
125985,singlePeak
99092,singlePeak
47290,singlePeak
119228,singlePeak
125707,doublePeak
139287,singlePeak
36419,singlePeak
137014,doublePeak
35320,singlePeak
92139,singlePeak
19054,singlePeak
8032,doublePeak
4039,doublePeak
89740,singlePeak
125748,doublePeak
67063,doublePeak
140141,singlePeak
133533,doublePeak
132664,singlePeak
16037,doublePeak
20763,doublePeak
36963,singlePeak
106612,singlePeak
5999,singlePeak
126600,singlePeak
137718,singlePeak
23787,doublePeak
17663,singlePeak
112367,singlePeak
108243,singlePeak
18989,singlePeak
43531,singlePeak
361,singlePeak
67028,singlePeak
90419,singlePeak
58183,doublePeak
91521,singlePeak
55681,singlePeak
132205,singlePeak
61061,doublePeak
79673,doublePeak
40498,singlePeak
129893,singlePeak
47890,singlePeak
115017,singlePeak
125958,singlePeak
103783,singlePeak
120500,singlePeak
46091,singlePeak
135106,singlePeak
88663,doublePeak
105441,singlePeak
50788,singlePeak
132246,doublePeak
47830,singlePeak
86006,singlePeak
39653,singlePeak
28406,singlePeak
131452,singlePeak
111508,doublePeak
112536,doublePeak
86888,doublePeak
81090,singlePeak
32460,singlePeak
96834,singlePeak
62244,singlePeak
63916,singlePeak
14913,doublePeak
142324,singlePeak
76632,doublePeak
389,singlePeak
70383,singlePeak
110379,singlePeak
22749,doublePeak
135063,doublePeak
122617,singlePeak
129086,singlePeak
52770,singlePeak
80703,singlePeak
52241,singlePeak
22644,doublePeak
89398,singlePeak
62133,singlePeak
90414,singlePeak
94241,singlePeak
55701,doublePeak
131218,doublePeak
79290,doublePeak
117337,singlePeak
138715,singlePeak
126472,singlePeak
99016,doublePeak
114772,singlePeak
38393,doublePeak
33395,doublePeak
25363,doublePeak
7939,doublePeak
59137,doublePeak
139577,singlePeak
86728,singlePeak
78855,doublePeak
69324,doublePeak
106702,singlePeak
33113,singlePeak
103030,singlePeak
114356,singlePeak
30687,singlePeak
142768,singlePeak
139123,singlePeak
27718,singlePeak
59117,singlePeak
64821,doublePeak
116372,doublePeak
22518,doublePeak
19028,singlePeak
52598,singlePeak
42844,singlePeak
59724,singlePeak
23163,doublePeak
9523,doublePeak
118096,singlePeak
118967,singlePeak
33314,singlePeak
110341,singlePeak
126434,singlePeak
26619,singlePeak
35252,singlePeak
131134,doublePeak
85055,singlePeak
62758,singlePeak
47697,singlePeak
102524,singlePeak
45096,singlePeak
44399,doublePeak
13499,singlePeak
97963,singlePeak
74424,singlePeak
37602,singlePeak
41202,singlePeak
37709,singlePeak
114708,singlePeak
95071,doublePeak
90391,singlePeak
8487,doublePeak
109935,singlePeak
126733,singlePeak
91406,doublePeak
9780,doublePeak
143497,doublePeak
103798,doublePeak
129113,singlePeak
74456,singlePeak
51305,singlePeak
21453,singlePeak
88593,singlePeak
67480,singlePeak
86646,doublePeak
22935,singlePeak
19498,doublePeak
426,singlePeak
128549,singlePeak
75326,singlePeak
86705,singlePeak
109224,singlePeak
139497,singlePeak
9821,doublePeak
129649,singlePeak
57479,singlePeak
84699,singlePeak
333,singlePeak
53890,doublePeak
10786,doublePeak
123843,doublePeak
112329,singlePeak
94396,singlePeak
140656,singlePeak
139448,doublePeak
12862,singlePeak
65634,doublePeak
3287,singlePeak
138576,singlePeak
48253,singlePeak
34139,singlePeak
97331,singlePeak
65709,singlePeak
73723,singlePeak
115501,doublePeak
81792,singlePeak
75314,singlePeak
42026,singlePeak
33685,singlePeak
37428,singlePeak
112699,doublePeak
89799,singlePeak
9282,singlePeak
66491,singlePeak
62901,singlePeak
14975,doublePeak
30138,singlePeak
93519,singlePeak
127397,singlePeak
1963,singlePeak
66131,singlePeak
96570,singlePeak
110969,singlePeak
50022,doublePeak
2455,singlePeak
71256,doublePeak
134958,doublePeak
140290,doublePeak
88479,singlePeak
143065,singlePeak
47723,doublePeak
94693,singlePeak
19083,singlePeak
11524,doublePeak
66690,singlePeak
47397,singlePeak
34595,singlePeak
99802,singlePeak
87050,singlePeak
59617,doublePeak
38269,singlePeak
36092,singlePeak
139768,doublePeak
137963,singlePeak
55349,singlePeak
19329,singlePeak
16943,singlePeak
138224,singlePeak
90232,singlePeak
21645,doublePeak
35024,doublePeak
129350,singlePeak
66461,singlePeak
69004,singlePeak
78891,singlePeak
19264,singlePeak
63630,singlePeak
88053,doublePeak
128192,singlePeak
101683,singlePeak
85706,singlePeak
24293,singlePeak
112089,doublePeak
100221,singlePeak
140075,doublePeak
12057,doublePeak
84418,singlePeak
138985,singlePeak
81624,singlePeak
100619,singlePeak
11029,doublePeak
75015,doublePeak
25741,doublePeak
140624,singlePeak
129044,singlePeak
70244,singlePeak
33604,singlePeak
117128,doublePeak
127593,singlePeak
95644,singlePeak
50594,singlePeak
44309,singlePeak
21665,singlePeak
45596,singlePeak
121472,singlePeak
29207,singlePeak
109922,singlePeak
124786,doublePeak
31068,singlePeak
95589,singlePeak
131758,singlePeak
91264,singlePeak
46286,singlePeak
139185,singlePeak
87764,singlePeak
109082,singlePeak
16106,doublePeak
77707,singlePeak
120159,singlePeak
3700,doublePeak
102475,singlePeak
113006,singlePeak
129713,singlePeak
127477,singlePeak
45476,singlePeak
122094,doublePeak
13758,singlePeak
105593,singlePeak
78344,doublePeak
79764,singlePeak
117030,singlePeak
81219,singlePeak
53787,singlePeak
47594,singlePeak
95555,singlePeak
133492,singlePeak
45363,singlePeak
52254,singlePeak
31333,singlePeak
111113,singlePeak
6955,singlePeak
74485,singlePeak
94098,singlePeak
122481,doublePeak
87433,singlePeak
125212,singlePeak
96026,singlePeak
124491,doublePeak
139895,singlePeak
22170,doublePeak
47531,singlePeak
24780,doublePeak
111756,singlePeak
18518,singlePeak
9803,doublePeak
112885,singlePeak
31654,singlePeak
138395,singlePeak
105672,singlePeak
134459,singlePeak
142807,singlePeak
105152,singlePeak
28326,singlePeak
22268,doublePeak
129959,singlePeak
9022,singlePeak
29229,doublePeak
102000,singlePeak
36491,singlePeak
15807,singlePeak
140871,singlePeak
56607,singlePeak
141681,doublePeak
55962,singlePeak
102172,singlePeak
95211,singlePeak
26662,doublePeak
20064,singlePeak
64374,singlePeak
28154,singlePeak
48312,doublePeak
19467,doublePeak
30498,singlePeak
11548,singlePeak
101612,doublePeak
90057,singlePeak
10920,doublePeak
100089,singlePeak
107796,singlePeak
110336,singlePeak
138213,singlePeak
136642,doublePeak
51601,singlePeak
110693,singlePeak
86564,doublePeak
79870,doublePeak
52472,doublePeak
119378,singlePeak
88688,doublePeak
45536,doublePeak
16622,singlePeak
8135,singlePeak
100107,singlePeak
56884,singlePeak
5800,singlePeak
7654,singlePeak
67370,singlePeak
107301,singlePeak
76234,singlePeak
132899,singlePeak
111015,doublePeak
120059,singlePeak
22780,singlePeak
60397,singlePeak
6794,singlePeak
104594,singlePeak
133816,singlePeak
88856,singlePeak
124279,singlePeak
31975,doublePeak
126192,singlePeak
22612,doublePeak
27005,singlePeak
143420,singlePeak
65305,singlePeak
54886,singlePeak
56918,doublePeak
18083,singlePeak
129528,singlePeak
124291,singlePeak
58174,doublePeak
142754,doublePeak
129819,singlePeak
57882,doublePeak
19716,singlePeak
68706,singlePeak
2636,doublePeak
19723,singlePeak
120481,singlePeak
127213,singlePeak
77310,singlePeak
35665,singlePeak
63677,doublePeak
33802,singlePeak
75402,doublePeak
135734,doublePeak
142357,singlePeak
100965,singlePeak
99800,singlePeak
120459,doublePeak
68323,doublePeak
92241,singlePeak
140828,singlePeak
11043,doublePeak
139379,singlePeak
92301,singlePeak
129899,singlePeak
108153,singlePeak
267,singlePeak
137022,doublePeak
128327,doublePeak
87019,doublePeak
40986,singlePeak
92564,singlePeak
23973,doublePeak
104958,singlePeak
126887,singlePeak
83385,singlePeak
50124,singlePeak
103655,singlePeak
113427,singlePeak
73502,doublePeak
140494,singlePeak
25796,doublePeak
17422,doublePeak
35819,singlePeak
101704,singlePeak
83636,doublePeak
61637,singlePeak
5608,singlePeak
59714,singlePeak
53233,doublePeak
113904,doublePeak
1659,singlePeak
109851,singlePeak
110729,doublePeak
20478,singlePeak
5339,singlePeak
134664,singlePeak
138668,singlePeak
562,doublePeak
75018,singlePeak
70153,singlePeak
126473,singlePeak
9374,doublePeak
109376,doublePeak
69897,singlePeak
132348,singlePeak
107462,singlePeak
123548,doublePeak
130424,singlePeak
73313,singlePeak
25599,singlePeak
50589,singlePeak
35095,doublePeak
72043,singlePeak
109559,doublePeak
84109,singlePeak
75332,singlePeak
40645,singlePeak
11679,singlePeak
74953,doublePeak
121781,singlePeak
87530,singlePeak
130184,singlePeak
29057,singlePeak
76422,singlePeak
141213,doublePeak
21041,singlePeak
54306,singlePeak
110416,singlePeak
10807,singlePeak
52049,doublePeak
91536,doublePeak
51325,singlePeak
16435,singlePeak
138705,singlePeak
125964,singlePeak
98601,singlePeak
52886,singlePeak
35148,singlePeak
11838,doublePeak
115755,singlePeak
30403,singlePeak
115872,doublePeak
83359,singlePeak
44301,singlePeak
67626,singlePeak
58580,doublePeak
49896,singlePeak
58258,singlePeak
3583,singlePeak
22211,doublePeak
18601,singlePeak
9506,singlePeak
87768,singlePeak
65729,singlePeak
123351,singlePeak
110674,doublePeak
50188,singlePeak
2789,doublePeak
51141,singlePeak
82720,doublePeak
71811,singlePeak
74038,singlePeak
1139,singlePeak
88180,singlePeak
85908,singlePeak
132250,singlePeak
110101,doublePeak
72685,doublePeak
161,singlePeak
95054,singlePeak
17505,singlePeak
104964,singlePeak
17942,doublePeak
53231,singlePeak
70225,singlePeak
62860,singlePeak
123234,singlePeak
15719,singlePeak
59463,singlePeak
140216,singlePeak
46374,singlePeak
131770,singlePeak
49593,singlePeak
139730,singlePeak
102361,singlePeak
63769,singlePeak
85409,doublePeak
87257,singlePeak
81697,singlePeak
65579,doublePeak
134586,doublePeak
123765,singlePeak
47255,doublePeak
13875,singlePeak
67732,singlePeak
74279,singlePeak
25322,doublePeak
19092,singlePeak
50429,singlePeak
18317,singlePeak
73585,doublePeak
15452,singlePeak
131684,singlePeak
50438,singlePeak
15753,singlePeak
114360,doublePeak
78612,singlePeak
83144,singlePeak
131930,singlePeak
42437,singlePeak
51907,doublePeak
99024,singlePeak
8161,singlePeak
125219,singlePeak
72327,singlePeak
21861,doublePeak
104316,singlePeak
64165,singlePeak
136113,singlePeak
127318,singlePeak
41558,singlePeak
102265,singlePeak
114324,singlePeak
43555,singlePeak
33010,doublePeak
51714,doublePeak
20563,doublePeak
76171,doublePeak
20046,singlePeak
30915,singlePeak
2145,singlePeak
3996,singlePeak
99567,singlePeak
103033,singlePeak
53850,singlePeak
8366,doublePeak
81205,doublePeak
129310,singlePeak
15951,singlePeak
16895,singlePeak
77724,singlePeak
40982,singlePeak
45508,singlePeak
133226,singlePeak
27741,singlePeak
52071,singlePeak
129884,singlePeak
43702,singlePeak
43182,singlePeak
140587,singlePeak
142676,singlePeak
127627,singlePeak
88408,singlePeak
119273,singlePeak
2061,doublePeak
68800,singlePeak
124340,singlePeak
75948,singlePeak
108216,singlePeak
43148,singlePeak
36124,singlePeak
112680,singlePeak
139834,doublePeak
78989,singlePeak
68066,singlePeak
80927,doublePeak
30514,singlePeak
39748,singlePeak
15670,singlePeak
60192,singlePeak
34128,singlePeak
75618,singlePeak
112961,doublePeak
53777,singlePeak
104418,singlePeak
93528,singlePeak
45209,doublePeak
38760,doublePeak
32014,singlePeak
100389,doublePeak
5714,singlePeak
84377,singlePeak
74536,singlePeak
107669,singlePeak
53550,singlePeak
97630,singlePeak
136483,singlePeak
133376,doublePeak
111535,singlePeak
73504,doublePeak
15298,singlePeak
61283,singlePeak
12618,singlePeak
77132,singlePeak
98808,singlePeak
1215,singlePeak
50932,singlePeak
41449,singlePeak
97780,singlePeak
11794,doublePeak
125584,singlePeak
110858,singlePeak
101966,singlePeak
107665,singlePeak
129567,singlePeak
30307,doublePeak
451,singlePeak
19822,singlePeak
115735,singlePeak
99052,singlePeak
134115,doublePeak
82611,singlePeak
33169,singlePeak
128162,singlePeak
40356,singlePeak
82187,singlePeak
135956,singlePeak
50914,singlePeak
34619,singlePeak
31723,singlePeak
4682,singlePeak
78640,singlePeak
7850,doublePeak
88914,singlePeak
66237,singlePeak
96789,singlePeak
121937,singlePeak
62689,singlePeak
138534,singlePeak
100679,doublePeak
105591,singlePeak
56578,singlePeak
26770,singlePeak
21263,singlePeak
140845,singlePeak
91356,singlePeak
19342,singlePeak
129442,singlePeak
113736,singlePeak
131833,singlePeak
125418,doublePeak
117883,singlePeak
86919,singlePeak
116937,singlePeak
45256,singlePeak
2425,doublePeak
58893,singlePeak
111962,doublePeak
130025,singlePeak
41593,doublePeak
37638,doublePeak
136050,singlePeak
46315,doublePeak
69291,singlePeak
58540,singlePeak
94219,doublePeak
44084,singlePeak
11458,doublePeak
120703,singlePeak
14608,singlePeak
26579,singlePeak
141435,doublePeak
15078,singlePeak
24106,doublePeak
71319,singlePeak
93046,singlePeak
62285,singlePeak
64228,doublePeak
26964,singlePeak
91519,singlePeak
48214,doublePeak
12772,doublePeak
114857,doublePeak
81024,doublePeak
48885,singlePeak
113963,doublePeak
28434,singlePeak
71857,singlePeak
108454,singlePeak
140730,singlePeak
108712,doublePeak
27158,doublePeak
140361,doublePeak
24620,doublePeak
36392,singlePeak
65399,doublePeak
84851,doublePeak
85466,doublePeak
34321,singlePeak
72486,doublePeak
38767,doublePeak
141589,doublePeak
86735,singlePeak
58895,singlePeak
21498,singlePeak
112321,singlePeak
71343,singlePeak
10660,singlePeak
129440,doublePeak
10762,doublePeak
26606,doublePeak
27954,singlePeak
114654,singlePeak
18842,singlePeak
18148,singlePeak
29205,singlePeak
48362,singlePeak
13423,doublePeak
125209,doublePeak
35773,singlePeak
56312,singlePeak
96556,singlePeak
57848,singlePeak
68580,doublePeak
98834,singlePeak
110663,singlePeak
107480,singlePeak
94341,singlePeak
130882,singlePeak
125444,singlePeak
52976,doublePeak
98962,singlePeak
52039,singlePeak
45764,singlePeak
54895,singlePeak
94844,singlePeak
114313,doublePeak
86298,singlePeak
133197,doublePeak
26079,singlePeak
87136,singlePeak
38068,doublePeak
95571,singlePeak
70485,singlePeak
96895,singlePeak
128169,singlePeak
105249,singlePeak
125930,doublePeak
111332,singlePeak
72199,singlePeak
106341,singlePeak
11486,doublePeak
79716,singlePeak
17965,singlePeak
120482,singlePeak
19905,singlePeak
133075,singlePeak
125260,singlePeak
15797,singlePeak
143245,singlePeak
94567,singlePeak
138594,doublePeak
115421,singlePeak
62843,doublePeak
34275,singlePeak
64119,singlePeak
103404,singlePeak
129828,singlePeak
6307,singlePeak
48509,singlePeak
27463,singlePeak
98489,singlePeak
33425,singlePeak
31964,singlePeak
44589,singlePeak
129806,singlePeak
105273,singlePeak
68174,singlePeak
131044,singlePeak
88194,singlePeak
44848,singlePeak
67482,singlePeak
136249,doublePeak
66467,singlePeak
45713,singlePeak
21818,doublePeak
24936,doublePeak
53459,doublePeak
118283,doublePeak
56718,singlePeak
112616,doublePeak
131680,doublePeak
124420,singlePeak
107362,doublePeak
85903,singlePeak
17451,singlePeak
48040,singlePeak
107033,singlePeak
83696,singlePeak
121023,singlePeak
77959,singlePeak
47663,doublePeak
138069,singlePeak
30293,doublePeak
115994,doublePeak
82687,doublePeak
137409,doublePeak
2719,singlePeak
63395,singlePeak
11580,doublePeak
55353,singlePeak
105906,doublePeak
123383,singlePeak
143227,singlePeak
77919,doublePeak
76117,singlePeak
43916,singlePeak
70774,singlePeak
123667,singlePeak
38287,singlePeak
100752,doublePeak
73875,singlePeak
29144,singlePeak
21203,singlePeak
68908,singlePeak
113116,doublePeak
106799,singlePeak
34318,singlePeak
41503,singlePeak
81504,singlePeak
137026,singlePeak
87663,singlePeak
87705,singlePeak
35257,singlePeak
129875,singlePeak
48372,singlePeak
46485,singlePeak
107836,singlePeak
51052,doublePeak
27509,singlePeak
58003,singlePeak
115966,singlePeak
2491,singlePeak
34423,singlePeak
52680,singlePeak
44841,singlePeak
45613,singlePeak
43050,singlePeak
110493,singlePeak
123986,singlePeak
71693,singlePeak
7180,singlePeak
103495,doublePeak
42251,singlePeak
60475,singlePeak
79512,doublePeak
95720,singlePeak
60016,singlePeak
14421,doublePeak
111312,singlePeak
92665,singlePeak
42144,singlePeak
115885,doublePeak
57587,doublePeak
103879,singlePeak
121315,singlePeak
37909,singlePeak
17258,singlePeak
93415,singlePeak
115405,doublePeak
1121,doublePeak
68713,singlePeak
45369,singlePeak
70993,doublePeak
5555,singlePeak
11425,doublePeak
116464,singlePeak
15877,doublePeak
19282,singlePeak
1228,doublePeak
13600,singlePeak
17701,singlePeak
96802,singlePeak
48803,singlePeak
10269,doublePeak
112501,singlePeak
34287,singlePeak
123969,singlePeak
102217,singlePeak
98439,singlePeak
129977,singlePeak
27119,singlePeak
51620,singlePeak
29305,singlePeak
69853,singlePeak
143303,singlePeak
61010,singlePeak
12884,singlePeak
102733,singlePeak
105291,singlePeak
104739,singlePeak
29238,doublePeak
84122,singlePeak
2913,doublePeak
61027,singlePeak
34714,singlePeak
90004,singlePeak
94580,doublePeak
33132,singlePeak
31274,singlePeak
102703,singlePeak
15363,singlePeak
86620,doublePeak
125520,singlePeak
26011,doublePeak
42719,doublePeak
115202,doublePeak
4860,singlePeak
123789,singlePeak
133170,doublePeak
54959,singlePeak
64268,singlePeak
136245,singlePeak
21418,singlePeak
83208,doublePeak
109580,singlePeak
37817,doublePeak
100328,doublePeak
104632,singlePeak
143222,doublePeak
83713,singlePeak
125338,singlePeak
52314,singlePeak
26380,singlePeak
65158,singlePeak
1313,singlePeak
22485,doublePeak
125761,singlePeak
107689,singlePeak
105849,singlePeak
53155,singlePeak
24128,doublePeak
76388,singlePeak
131014,singlePeak
142304,doublePeak
116124,doublePeak
61359,singlePeak
67066,singlePeak
77661,doublePeak
130251,singlePeak
14323,doublePeak
140262,singlePeak
25776,doublePeak
9394,doublePeak
50954,singlePeak
143411,singlePeak
21758,doublePeak
73741,singlePeak
31664,singlePeak
37276,singlePeak
118420,doublePeak
121245,singlePeak
87065,singlePeak
53503,singlePeak
57179,singlePeak
83243,doublePeak
128807,singlePeak
78310,singlePeak
120805,singlePeak
59226,singlePeak
62732,singlePeak
73694,singlePeak
108059,singlePeak
129760,doublePeak
47954,singlePeak
32389,singlePeak
136251,doublePeak
64175,singlePeak
71171,doublePeak
128184,doublePeak
71475,doublePeak
99379,singlePeak
3134,singlePeak
121703,doublePeak
76931,singlePeak
36368,singlePeak
124489,singlePeak
29499,singlePeak
12981,doublePeak
138979,singlePeak
12415,singlePeak
37371,singlePeak
136831,singlePeak
38814,singlePeak
54239,doublePeak
67930,doublePeak
61451,singlePeak
75866,singlePeak
105544,singlePeak
79878,singlePeak
28504,singlePeak
92359,singlePeak
59664,singlePeak
93353,singlePeak
106275,singlePeak
52131,doublePeak
21954,doublePeak
111820,doublePeak
86040,singlePeak
94938,singlePeak
108953,singlePeak
99910,singlePeak
88938,singlePeak
34226,singlePeak
119985,doublePeak
32215,singlePeak
136197,singlePeak
86246,singlePeak
97500,singlePeak
89002,doublePeak
103205,singlePeak
105752,singlePeak
51942,singlePeak
104916,singlePeak
92845,singlePeak
136225,doublePeak
84575,doublePeak
106474,doublePeak
139337,singlePeak
58870,singlePeak
89145,doublePeak
75006,singlePeak
112667,doublePeak
14716,singlePeak
21352,singlePeak
86333,doublePeak
84937,singlePeak
142194,singlePeak
124867,singlePeak
44237,singlePeak
126423,singlePeak
83503,singlePeak
30164,singlePeak
83756,singlePeak
78566,doublePeak
55908,singlePeak
121855,doublePeak
22587,doublePeak
140150,singlePeak
69814,singlePeak
71404,singlePeak
46993,singlePeak
119203,doublePeak
129294,singlePeak
41427,doublePeak
31348,singlePeak
143192,singlePeak
36703,singlePeak
92035,singlePeak
129892,singlePeak
14774,singlePeak
108863,doublePeak
56084,singlePeak
40842,singlePeak
102441,singlePeak
89451,singlePeak
16422,singlePeak
107242,singlePeak
138939,doublePeak
74239,doublePeak
14728,singlePeak
26190,singlePeak
31850,doublePeak
134327,singlePeak
118597,doublePeak
47000,singlePeak
69364,singlePeak
125599,doublePeak
19795,singlePeak
36764,doublePeak
68587,singlePeak
136268,singlePeak
4271,singlePeak
136559,doublePeak
90916,singlePeak
76722,singlePeak
79415,singlePeak
27262,doublePeak
36385,singlePeak
130498,singlePeak
86296,singlePeak
54969,singlePeak
31673,singlePeak
18243,singlePeak
70482,singlePeak
96319,singlePeak
74803,singlePeak
85410,singlePeak
35583,doublePeak
52675,singlePeak
115188,singlePeak
25555,doublePeak
80405,singlePeak
106386,singlePeak
71293,singlePeak
33948,singlePeak
30481,singlePeak
19807,singlePeak
113177,singlePeak
139581,singlePeak
118135,singlePeak
14671,singlePeak
94103,singlePeak
18736,singlePeak
107627,doublePeak
3849,doublePeak
77645,doublePeak
136944,doublePeak
95700,doublePeak
110754,singlePeak
105104,singlePeak
74913,doublePeak
127310,singlePeak
132171,doublePeak
80450,doublePeak
102548,singlePeak
49936,singlePeak
35547,doublePeak
112672,singlePeak
46245,singlePeak
139384,singlePeak
67967,singlePeak
100805,singlePeak
82989,singlePeak
95962,doublePeak
76831,doublePeak
79717,doublePeak
77186,singlePeak
94901,doublePeak
8807,doublePeak
83853,singlePeak
65969,singlePeak
96616,doublePeak
98940,doublePeak
141738,singlePeak
142465,singlePeak
21402,singlePeak
55258,singlePeak
39644,singlePeak
58672,singlePeak
29304,singlePeak
28424,singlePeak
13136,singlePeak
88395,singlePeak
67061,doublePeak
55064,singlePeak
101027,singlePeak
5382,singlePeak
139808,singlePeak
5799,singlePeak
131204,singlePeak
76773,doublePeak
76494,singlePeak
39277,doublePeak
67221,singlePeak
71850,doublePeak
110181,singlePeak
54226,singlePeak
103963,singlePeak
15511,singlePeak
83282,singlePeak
24194,singlePeak
53560,doublePeak
116042,singlePeak
50191,singlePeak
138432,singlePeak
71439,doublePeak
30147,singlePeak
48843,singlePeak
142858,singlePeak
141705,doublePeak
14616,singlePeak
95313,doublePeak
2299,doublePeak
112333,doublePeak
35883,singlePeak
93068,singlePeak
76417,doublePeak
123103,singlePeak
16719,singlePeak
123478,doublePeak
120139,doublePeak
21991,doublePeak
64286,singlePeak
33873,singlePeak
3792,doublePeak
37006,doublePeak
143013,singlePeak
112370,doublePeak
133898,singlePeak
105727,singlePeak
74212,singlePeak
115533,singlePeak
132439,singlePeak
112442,singlePeak
125806,singlePeak
71878,singlePeak
19178,singlePeak
33013,doublePeak
65872,singlePeak
134630,singlePeak
23159,doublePeak
108406,singlePeak
6211,singlePeak
89885,singlePeak
23699,doublePeak
40513,singlePeak
7927,doublePeak
58915,singlePeak
78158,doublePeak
136864,doublePeak
9674,doublePeak
3392,singlePeak
56338,doublePeak
30032,singlePeak
84746,singlePeak
105018,doublePeak
133240,singlePeak
16278,singlePeak
47582,singlePeak
54292,singlePeak
128544,doublePeak
2886,singlePeak
29646,singlePeak
134889,doublePeak
83397,singlePeak
135405,doublePeak
103583,singlePeak
55155,singlePeak
54632,singlePeak
2470,doublePeak
139721,singlePeak
74911,singlePeak
75753,singlePeak
72393,singlePeak
137438,singlePeak
61388,singlePeak
110008,doublePeak
15522,singlePeak
37940,doublePeak
54943,singlePeak
66528,doublePeak
20087,singlePeak
64576,singlePeak
4622,singlePeak
85893,singlePeak
70433,singlePeak
8780,doublePeak
64291,singlePeak
118964,singlePeak
34466,singlePeak
139821,singlePeak
140559,doublePeak
109236,singlePeak
20624,doublePeak
31269,singlePeak
49337,singlePeak
57991,singlePeak
88736,singlePeak
58041,doublePeak
77050,doublePeak
95822,singlePeak
42531,singlePeak
56553,singlePeak
31713,singlePeak
91120,doublePeak
40273,doublePeak
5839,singlePeak
61074,doublePeak
38993,singlePeak
10497,doublePeak
44988,singlePeak
40888,singlePeak
58978,singlePeak
97936,singlePeak
18653,singlePeak
119672,singlePeak
13053,singlePeak
91260,singlePeak
48271,singlePeak
44,singlePeak
59974,singlePeak
1118,singlePeak
62512,singlePeak
40798,singlePeak
89982,doublePeak
20209,singlePeak
32104,singlePeak
105339,doublePeak
114472,singlePeak
12243,singlePeak
54395,doublePeak
80630,doublePeak
51580,doublePeak
41211,doublePeak
92600,singlePeak
57384,doublePeak
127844,singlePeak
77106,singlePeak
118375,singlePeak
130861,singlePeak
26259,singlePeak
124598,singlePeak
104970,singlePeak
98606,singlePeak
112019,singlePeak
16502,singlePeak
24444,doublePeak
17045,singlePeak
2484,singlePeak
79145,singlePeak
31332,doublePeak
72660,singlePeak
43107,doublePeak
106753,singlePeak
109005,singlePeak
132872,singlePeak
28927,singlePeak
106708,singlePeak
142301,singlePeak
19784,doublePeak
59545,singlePeak
94499,singlePeak
14485,doublePeak
34174,singlePeak
41563,singlePeak
92449,singlePeak
79001,singlePeak
133284,singlePeak
6173,singlePeak
60247,singlePeak
68061,singlePeak
111748,singlePeak
75775,singlePeak
54213,doublePeak
116546,doublePeak
130901,singlePeak
84068,singlePeak
77154,doublePeak
81751,singlePeak
121487,singlePeak
135486,singlePeak
59856,singlePeak
134953,doublePeak
27809,singlePeak
109620,singlePeak
84507,singlePeak
84590,doublePeak
87127,singlePeak
18794,singlePeak
53606,doublePeak
138630,doublePeak
91197,doublePeak
429,singlePeak
140273,singlePeak
83629,singlePeak
136766,singlePeak
92857,doublePeak
118701,doublePeak
9575,doublePeak
60855,singlePeak
57800,singlePeak
57144,doublePeak
91740,singlePeak
3752,singlePeak
22428,singlePeak
98119,doublePeak
59111,singlePeak
95265,singlePeak
26015,singlePeak
135572,singlePeak
23475,doublePeak
11779,doublePeak
97520,doublePeak
50519,singlePeak
68635,doublePeak
52111,singlePeak
120774,doublePeak
84139,singlePeak
103521,singlePeak
29481,singlePeak
52060,singlePeak
138586,singlePeak
139137,doublePeak
97671,doublePeak
12629,singlePeak
18949,doublePeak
65417,singlePeak
126643,doublePeak
38982,singlePeak
106194,singlePeak
52141,singlePeak
135862,singlePeak
68208,doublePeak
60887,singlePeak
