,class
1460577,GALAXY
173402,QSO
634837,STAR
662507,STAR
544570,STAR
1250045,GALAXY
487392,QSO
890587,STAR
1112679,GALAXY
1439073,GALAXY
1216266,GALAXY
432554,QSO
1352136,GALAXY
292404,QSO
815680,STAR
1239080,GALAXY
550970,STAR
1355533,GALAXY
532700,STAR
270582,QSO
443568,QSO
521795,STAR
767746,STAR
718079,STAR
1387322,GALAXY
325003,QSO
241289,QSO
449283,QSO
150924,QSO
286646,QSO
124986,QSO
261759,QSO
983088,STAR
1000235,GALAXY
1067987,GALAXY
777821,STAR
887941,STAR
937030,STAR
1208380,GALAXY
1166305,GALAXY
895446,STAR
212481,QSO
1158480,GALAXY
240202,QSO
557255,STAR
1170358,GALAXY
722555,STAR
1260164,GALAXY
631319,STAR
208033,QSO
463780,QSO
243312,QSO
1003115,GALAXY
1046225,GALAXY
522221,STAR
982685,STAR
375176,QSO
352042,QSO
210136,QSO
924120,STAR
1477596,GALAXY
1326039,GALAXY
689969,STAR
764703,STAR
1384283,GALAXY
897941,STAR
450408,QSO
99888,QSO
971761,STAR
831660,STAR
1110916,GALAXY
851251,STAR
1116924,GALAXY
446863,QSO
1116508,GALAXY
1165364,GALAXY
197743,QSO
369217,QSO
374370,QSO
496107,QSO
196652,QSO
1352291,GALAXY
863624,STAR
1446242,GALAXY
447130,QSO
1098047,GALAXY
244120,QSO
1246633,GALAXY
1015972,GALAXY
1495271,GALAXY
387309,QSO
395375,QSO
925319,STAR
307741,QSO
571890,STAR
1105833,GALAXY
876582,STAR
1227995,GALAXY
315125,QSO
725888,STAR
83029,QSO
511414,STAR
124921,QSO
632111,STAR
89444,QSO
724623,STAR
1423884,GALAXY
114252,QSO
1216001,GALAXY
367580,QSO
580479,STAR
214041,QSO
37958,QSO
1360129,GALAXY
1103389,GALAXY
234194,QSO
661786,STAR
1360703,GALAXY
555769,STAR
929747,STAR
1034718,GALAXY
566490,STAR
560506,STAR
515590,STAR
136727,QSO
1046625,GALAXY
1187051,GALAXY
1416051,GALAXY
509528,STAR
717955,STAR
1475070,GALAXY
1232834,GALAXY
825914,STAR
756200,STAR
1469555,GALAXY
732036,STAR
299676,QSO
629611,STAR
476059,QSO
1280366,GALAXY
658274,STAR
432454,QSO
247451,QSO
1138600,GALAXY
299192,QSO
1247260,GALAXY
223653,QSO
676611,STAR
502086,STAR
693942,STAR
322518,QSO
982671,STAR
199045,QSO
1363849,GALAXY
238967,QSO
329523,QSO
476522,QSO
727782,STAR
343393,QSO
704908,STAR
554114,STAR
1182978,GALAXY
576661,STAR
646470,STAR
413262,QSO
1450131,GALAXY
1004772,GALAXY
1060705,GALAXY
209675,QSO
14387,QSO
1134043,GALAXY
877132,STAR
3516,QSO
9515,QSO
811315,STAR
144582,QSO
804524,STAR
844064,STAR
762438,STAR
729539,STAR
312341,QSO
805683,STAR
62470,QSO
905792,STAR
373306,QSO
471753,QSO
216936,QSO
72345,QSO
582641,STAR
34442,QSO
1383814,GALAXY
170190,QSO
1024747,GALAXY
137690,QSO
661851,STAR
842979,STAR
838723,STAR
1007249,GALAXY
448979,QSO
229908,QSO
948543,STAR
62235,QSO
266488,QSO
1159150,GALAXY
911369,STAR
984184,STAR
1078409,GALAXY
315666,QSO
163760,QSO
1001736,GALAXY
1090969,GALAXY
1019424,GALAXY
1256751,GALAXY
351187,QSO
205742,QSO
949044,STAR
419840,QSO
335590,QSO
1376143,GALAXY
297995,QSO
718933,STAR
149811,QSO
50577,QSO
160538,QSO
1367161,GALAXY
865086,STAR
1065108,GALAXY
569841,STAR
978206,STAR
13617,QSO
1071358,GALAXY
1050536,GALAXY
1009735,GALAXY
1622,QSO
888123,STAR
159920,QSO
775016,STAR
1075070,GALAXY
551196,STAR
1773,QSO
1246023,GALAXY
390926,QSO
1423423,GALAXY
794002,STAR
396924,QSO
427901,QSO
846413,STAR
1420959,GALAXY
1407262,GALAXY
86902,QSO
648109,STAR
761221,STAR
779692,STAR
858008,STAR
1497051,GALAXY
769794,STAR
1093808,GALAXY
296584,QSO
1357762,GALAXY
1208462,GALAXY
10555,QSO
1152713,GALAXY
826979,STAR
1467220,GALAXY
139610,QSO
542847,STAR
881168,STAR
279401,QSO
1356587,GALAXY
737802,STAR
387276,QSO
1476181,GALAXY
1253288,GALAXY
654283,STAR
1324063,GALAXY
1087300,GALAXY
1222351,GALAXY
730756,STAR
322234,QSO
717844,STAR
841015,STAR
1291298,GALAXY
759144,STAR
1420710,GALAXY
556731,STAR
235315,QSO
750491,STAR
50655,QSO
571378,STAR
34567,QSO
352470,QSO
802266,STAR
419212,QSO
462500,QSO
531755,STAR
1290571,GALAXY
582152,STAR
608397,STAR
1251493,GALAXY
743251,STAR
1003798,GALAXY
1022105,GALAXY
1490935,GALAXY
22307,QSO
1296750,GALAXY
814744,STAR
408749,QSO
962380,STAR
1133051,GALAXY
882023,STAR
100214,QSO
983022,STAR
299254,QSO
1140927,GALAXY
901677,STAR
492267,QSO
701188,STAR
765247,STAR
548126,STAR
795636,STAR
94590,QSO
1148764,GALAXY
655717,STAR
481229,QSO
1078476,GALAXY
1280834,GALAXY
52779,QSO
513193,STAR
734553,STAR
1159060,GALAXY
396878,QSO
595512,STAR
1176482,GALAXY
979105,STAR
1447455,GALAXY
1325543,GALAXY
1020980,GALAXY
342129,QSO
428519,QSO
672682,STAR
1322259,GALAXY
486623,QSO
552223,STAR
410633,QSO
1312059,GALAXY
625648,STAR
436357,QSO
1055170,GALAXY
463930,QSO
1470255,GALAXY
923770,STAR
1120248,GALAXY
937131,STAR
1091746,GALAXY
618681,STAR
1031433,GALAXY
958408,STAR
991011,STAR
338094,QSO
274225,QSO
28346,QSO
1142808,GALAXY
190544,QSO
222907,QSO
286962,QSO
49797,QSO
1181046,GALAXY
1207597,GALAXY
364909,QSO
1037203,GALAXY
536143,STAR
1463986,GALAXY
640714,STAR
550303,STAR
1339626,GALAXY
1206236,GALAXY
618815,STAR
477547,QSO
1035124,GALAXY
715170,STAR
244527,QSO
1002056,GALAXY
536744,STAR
1428325,GALAXY
958310,STAR
154349,QSO
428794,QSO
782733,STAR
704757,STAR
203795,QSO
571175,STAR
867814,STAR
457535,QSO
659795,STAR
132348,QSO
948613,STAR
1477831,GALAXY
731112,STAR
1387155,GALAXY
1172170,GALAXY
29824,QSO
276880,QSO
1321013,GALAXY
590341,STAR
1188040,GALAXY
273237,QSO
178497,QSO
529042,STAR
569227,STAR
532324,STAR
707391,STAR
151842,QSO
568744,STAR
1069230,GALAXY
648307,STAR
1127353,GALAXY
938329,STAR
1272091,GALAXY
1174312,GALAXY
1162507,GALAXY
1203624,GALAXY
1411267,GALAXY
941967,STAR
1152311,GALAXY
1008650,GALAXY
570166,STAR
944919,STAR
895179,STAR
906092,STAR
185074,QSO
1460359,GALAXY
1231031,GALAXY
1023092,GALAXY
830193,STAR
635611,STAR
748533,STAR
1183944,GALAXY
397543,QSO
1328960,GALAXY
1479405,GALAXY
1428017,GALAXY
1396764,GALAXY
1212663,GALAXY
381727,QSO
641476,STAR
1138957,GALAXY
300985,QSO
1448495,GALAXY
1387754,GALAXY
343945,QSO
1481905,GALAXY
815781,STAR
725594,STAR
1477711,GALAXY
992411,STAR
912212,STAR
390575,QSO
1358161,GALAXY
350782,QSO
455700,QSO
449289,QSO
357789,QSO
825072,STAR
1036775,GALAXY
78409,QSO
1096017,GALAXY
1347155,GALAXY
695351,STAR
288140,QSO
1230171,GALAXY
486448,QSO
450285,QSO
617371,STAR
1047305,GALAXY
625425,STAR
730670,STAR
975604,STAR
1110398,GALAXY
715490,STAR
401263,QSO
1250742,GALAXY
324553,QSO
1476420,GALAXY
984469,STAR
284641,QSO
335123,QSO
1317498,GALAXY
151513,QSO
658636,STAR
161433,QSO
1224344,GALAXY
11013,QSO
112552,QSO
442612,QSO
1484003,GALAXY
1267867,GALAXY
257712,QSO
1318597,GALAXY
1127967,GALAXY
1043638,GALAXY
207668,QSO
1081664,GALAXY
714816,STAR
465227,QSO
486104,QSO
643530,STAR
294797,QSO
519332,STAR
854188,STAR
262114,QSO
1089424,GALAXY
25609,QSO
6033,QSO
638865,STAR
1305247,GALAXY
650906,STAR
1152318,GALAXY
1458545,GALAXY
521975,STAR
769905,STAR
1426048,GALAXY
1326722,GALAXY
704256,STAR
657677,STAR
1283669,GALAXY
535550,STAR
256860,QSO
331241,QSO
850560,STAR
1103653,GALAXY
675783,STAR
864451,STAR
782422,STAR
418188,QSO
636326,STAR
454137,QSO
613276,STAR
573033,STAR
554660,STAR
1111613,GALAXY
1492616,GALAXY
90503,QSO
1286778,GALAXY
506530,STAR
654735,STAR
838159,STAR
485061,QSO
444233,QSO
858550,STAR
1452566,GALAXY
1388915,GALAXY
1425919,GALAXY
397021,QSO
1117552,GALAXY
482380,QSO
287410,QSO
1148740,GALAXY
128153,QSO
1491598,GALAXY
965943,STAR
874165,STAR
889217,STAR
892992,STAR
602766,STAR
748596,STAR
556879,STAR
333820,QSO
1117096,GALAXY
1031940,GALAXY
546165,STAR
671558,STAR
1401390,GALAXY
550127,STAR
1339674,GALAXY
53429,QSO
933904,STAR
501128,STAR
1377609,GALAXY
330706,QSO
32970,QSO
216120,QSO
200307,QSO
417796,QSO
964489,STAR
1431933,GALAXY
1421269,GALAXY
733121,STAR
178131,QSO
243468,QSO
737796,STAR
1021380,GALAXY
963811,STAR
248061,QSO
531134,STAR
589545,STAR
634565,STAR
1148697,GALAXY
1137366,GALAXY
991527,STAR
560891,STAR
36621,QSO
615631,STAR
279660,QSO
239521,QSO
287165,QSO
971070,STAR
334521,QSO
1045606,GALAXY
1212710,GALAXY
66264,QSO
838301,STAR
784297,STAR
182111,QSO
1391631,GALAXY
1456158,GALAXY
642560,STAR
540755,STAR
395114,QSO
748224,STAR
1076179,GALAXY
82661,QSO
1163475,GALAXY
217491,QSO
1434827,GALAXY
635500,STAR
975038,STAR
948283,STAR
904924,STAR
163754,QSO
668532,STAR
876781,STAR
326705,QSO
1081999,GALAXY
636508,STAR
181885,QSO
251509,QSO
1120356,GALAXY
215232,QSO
461675,QSO
755633,STAR
131256,QSO
801816,STAR
84193,QSO
439018,QSO
1291276,GALAXY
720550,STAR
793107,STAR
1376139,GALAXY
1054741,GALAXY
939487,STAR
376242,QSO
116216,QSO
562300,STAR
434696,QSO
858233,STAR
24939,QSO
13231,QSO
387551,QSO
693543,STAR
89699,QSO
671413,STAR
226736,QSO
1132062,GALAXY
281925,QSO
409666,QSO
716006,STAR
672455,STAR
1017307,GALAXY
1090242,GALAXY
1401252,GALAXY
1464731,GALAXY
1234645,GALAXY
1187103,GALAXY
837016,STAR
1004055,GALAXY
933719,STAR
1238744,GALAXY
78690,QSO
636390,STAR
105746,QSO
1431806,GALAXY
834658,STAR
710534,STAR
1406727,GALAXY
589994,STAR
1097596,GALAXY
230637,QSO
1041076,GALAXY
275188,QSO
126495,QSO
495604,QSO
1192449,GALAXY
380641,QSO
1427479,GALAXY
778419,STAR
1480405,GALAXY
873577,STAR
1006444,GALAXY
1023579,GALAXY
774731,STAR
838819,STAR
79295,QSO
779996,STAR
998284,GALAXY
814758,STAR
1038872,GALAXY
1031177,GALAXY
1160455,GALAXY
635152,STAR
752596,STAR
1067496,GALAXY
978897,STAR
329644,QSO
1224126,GALAXY
414938,QSO
1158794,GALAXY
823625,STAR
504488,STAR
889570,STAR
530928,STAR
1111634,GALAXY
561901,STAR
4612,QSO
503614,STAR
399906,QSO
1248195,GALAXY
924354,STAR
986769,STAR
104217,QSO
1214448,GALAXY
982394,STAR
1344412,GALAXY
1251298,GALAXY
168019,QSO
381484,QSO
756890,STAR
572715,STAR
868029,STAR
473663,QSO
438573,QSO
72813,QSO
979204,STAR
1093934,GALAXY
991603,STAR
329986,QSO
1286131,GALAXY
1237605,GALAXY
431815,QSO
1247017,GALAXY
1283610,GALAXY
376963,QSO
228485,QSO
487469,QSO
296040,QSO
847848,STAR
31977,QSO
1132299,GALAXY
1141830,GALAXY
1386796,GALAXY
75224,QSO
1238936,GALAXY
1306543,GALAXY
62536,QSO
380542,QSO
993278,STAR
1307425,GALAXY
639335,STAR
902480,STAR
1353983,GALAXY
678157,STAR
1308686,GALAXY
1462677,GALAXY
1240438,GALAXY
997479,GALAXY
609784,STAR
601943,STAR
646334,STAR
393361,QSO
411574,QSO
1291512,GALAXY
1168660,GALAXY
683068,STAR
735657,STAR
718908,STAR
353670,QSO
547630,STAR
84299,QSO
1153415,GALAXY
208690,QSO
307370,QSO
22617,QSO
365045,QSO
308741,QSO
1005432,GALAXY
423450,QSO
1116954,GALAXY
1491138,GALAXY
651492,STAR
588302,STAR
976970,STAR
697236,STAR
630962,STAR
717225,STAR
1400680,GALAXY
1139780,GALAXY
979394,STAR
1178499,GALAXY
843963,STAR
450340,QSO
793191,STAR
1104889,GALAXY
1425826,GALAXY
458791,QSO
16569,QSO
784535,STAR
256244,QSO
781714,STAR
556746,STAR
816173,STAR
1099994,GALAXY
734200,STAR
394625,QSO
156053,QSO
1407686,GALAXY
933455,STAR
930198,STAR
718652,STAR
255073,QSO
972901,STAR
1062166,GALAXY
1173072,GALAXY
1308211,GALAXY
748557,STAR
1260186,GALAXY
688178,STAR
1286009,GALAXY
1380890,GALAXY
1468263,GALAXY
1093748,GALAXY
713968,STAR
115604,QSO
1077021,GALAXY
1414904,GALAXY
188889,QSO
322066,QSO
1204424,GALAXY
711223,STAR
1378763,GALAXY
1258304,GALAXY
598253,STAR
1232888,GALAXY
232234,QSO
1344781,GALAXY
653948,STAR
501109,STAR
965477,STAR
886067,STAR
847205,STAR
790936,STAR
924444,STAR
779935,STAR
327772,QSO
1337852,GALAXY
959063,STAR
1334518,GALAXY
195413,QSO
222345,QSO
1150610,GALAXY
921652,STAR
806213,STAR
543825,STAR
860830,STAR
874797,STAR
574443,STAR
381915,QSO
1204760,GALAXY
1457164,GALAXY
1034100,GALAXY
1204322,GALAXY
912166,STAR
782335,STAR
1282203,GALAXY
822799,STAR
188570,QSO
244223,QSO
729815,STAR
587401,STAR
967248,STAR
794585,STAR
1272675,GALAXY
358551,QSO
1025480,GALAXY
190612,QSO
1038537,GALAXY
1489174,GALAXY
1200258,GALAXY
971303,STAR
865526,STAR
481515,QSO
1398856,GALAXY
1314775,GALAXY
835385,STAR
163496,QSO
700388,STAR
143124,QSO
92975,QSO
1142240,GALAXY
120186,QSO
718086,STAR
498610,STAR
127692,QSO
391908,QSO
1109075,GALAXY
169132,QSO
49178,QSO
828542,STAR
1001030,GALAXY
91182,QSO
1183400,GALAXY
274240,QSO
1252504,GALAXY
509224,STAR
13775,QSO
1302538,GALAXY
433921,QSO
1400651,GALAXY
1378034,GALAXY
368014,QSO
397786,QSO
209688,QSO
454476,QSO
745744,STAR
716923,STAR
159448,QSO
348492,QSO
880802,STAR
729314,STAR
1439768,GALAXY
263165,QSO
46741,QSO
56470,QSO
302419,QSO
957347,STAR
504129,STAR
664431,STAR
188772,QSO
838247,STAR
973541,STAR
1445511,GALAXY
1189478,GALAXY
657101,STAR
130526,QSO
159277,QSO
732663,STAR
1035890,GALAXY
817714,STAR
802681,STAR
965193,STAR
1160829,GALAXY
293355,QSO
932943,STAR
1148114,GALAXY
22078,QSO
1465831,GALAXY
872684,STAR
1379113,GALAXY
202969,QSO
1307416,GALAXY
1169587,GALAXY
1450913,GALAXY
1270299,GALAXY
140924,QSO
463133,QSO
999182,GALAXY
67664,QSO
1301288,GALAXY
710043,STAR
793261,STAR
507847,STAR
701793,STAR
1276593,GALAXY
668275,STAR
576044,STAR
269182,QSO
69050,QSO
1471808,GALAXY
819935,STAR
980538,STAR
1440494,GALAXY
797554,STAR
838558,STAR
235058,QSO
600293,STAR
558716,STAR
86869,QSO
1297426,GALAXY
37004,QSO
1430422,GALAXY
1009189,GALAXY
435176,QSO
203899,QSO
1130778,GALAXY
344116,QSO
54668,QSO
968444,STAR
971729,STAR
99299,QSO
1453424,GALAXY
741794,STAR
51216,QSO
268844,QSO
43580,QSO
723776,STAR
978930,STAR
987076,STAR
438733,QSO
836702,STAR
692122,STAR
867702,STAR
415286,QSO
990307,STAR
1111046,GALAXY
567449,STAR
206299,QSO
1457201,GALAXY
206428,QSO
542693,STAR
37329,QSO
347404,QSO
1322796,GALAXY
99989,QSO
1314740,GALAXY
502479,STAR
808369,STAR
875812,STAR
1373336,GALAXY
975566,STAR
999866,GALAXY
420639,QSO
566134,STAR
1231651,GALAXY
530011,STAR
135104,QSO
1225949,GALAXY
697210,STAR
107589,QSO
1341031,GALAXY
1410103,GALAXY
493373,QSO
297789,QSO
749986,STAR
702470,STAR
90294,QSO
284771,QSO
1478867,GALAXY
320488,QSO
1017684,GALAXY
1344841,GALAXY
340948,QSO
623190,STAR
1404909,GALAXY
686264,STAR
886473,STAR
1371663,GALAXY
57912,QSO
1371390,GALAXY
1153483,GALAXY
31662,QSO
1109456,GALAXY
1116845,GALAXY
569474,STAR
572835,STAR
364340,QSO
1148612,GALAXY
1433214,GALAXY
669281,STAR
1260565,GALAXY
229107,QSO
476679,QSO
26315,QSO
656782,STAR
256266,QSO
824904,STAR
44491,QSO
560571,STAR
412265,QSO
1087169,GALAXY
471307,QSO
301390,QSO
197740,QSO
1356923,GALAXY
1486655,GALAXY
299099,QSO
163770,QSO
1171863,GALAXY
1452430,GALAXY
1304252,GALAXY
531510,STAR
459527,QSO
1469786,GALAXY
989418,STAR
1106503,GALAXY
689057,STAR
1298247,GALAXY
1402891,GALAXY
419523,QSO
283457,QSO
1391244,GALAXY
666852,STAR
1402234,GALAXY
860242,STAR
427770,QSO
1253530,GALAXY
234814,QSO
865916,STAR
330965,QSO
977873,STAR
1473403,GALAXY
125446,QSO
155851,QSO
670073,STAR
1077998,GALAXY
385874,QSO
114075,QSO
946589,STAR
615871,STAR
724271,STAR
384498,QSO
1361496,GALAXY
655792,STAR
1444481,GALAXY
74126,QSO
312675,QSO
1054109,GALAXY
340715,QSO
538420,STAR
654474,STAR
132953,QSO
1328893,GALAXY
1078653,GALAXY
1064726,GALAXY
1346811,GALAXY
1313320,GALAXY
1212628,GALAXY
1277378,GALAXY
1327461,GALAXY
670114,STAR
1357790,GALAXY
865376,STAR
1368387,GALAXY
206375,QSO
1380272,GALAXY
444688,QSO
1486247,GALAXY
402829,QSO
963142,STAR
9207,QSO
302725,QSO
16329,QSO
1481065,GALAXY
1253218,GALAXY
1443784,GALAXY
456788,QSO
248338,QSO
339888,QSO
1355857,GALAXY
1282624,GALAXY
445006,QSO
1004493,GALAXY
887951,STAR
263093,QSO
868603,STAR
344937,QSO
1208321,GALAXY
356076,QSO
447871,QSO
456719,QSO
496583,QSO
451669,QSO
231329,QSO
468503,QSO
350326,QSO
316930,QSO
205851,QSO
554534,STAR
847919,STAR
194442,QSO
1434523,GALAXY
98928,QSO
954112,STAR
1308321,GALAXY
376223,QSO
1242016,GALAXY
351425,QSO
1263458,GALAXY
1295,QSO
534762,STAR
584539,STAR
1078267,GALAXY
765491,STAR
478454,QSO
1381298,GALAXY
1271910,GALAXY
1493941,GALAXY
168318,QSO
1200149,GALAXY
926849,STAR
1091043,GALAXY
813074,STAR
1392865,GALAXY
85510,QSO
1473296,GALAXY
819571,STAR
1488991,GALAXY
559113,STAR
249837,QSO
1481208,GALAXY
279527,QSO
1489671,GALAXY
791397,STAR
1012765,GALAXY
383340,QSO
975073,STAR
772244,STAR
1348613,GALAXY
1349869,GALAXY
47884,QSO
752575,STAR
686271,STAR
52233,QSO
1036301,GALAXY
84036,QSO
619818,STAR
831154,STAR
175036,QSO
562105,STAR
1092935,GALAXY
336055,QSO
1202917,GALAXY
1273383,GALAXY
648408,STAR
1236622,GALAXY
615761,STAR
531773,STAR
149515,QSO
871819,STAR
473529,QSO
1408238,GALAXY
102659,QSO
1456033,GALAXY
350501,QSO
1210305,GALAXY
673147,STAR
272426,QSO
457040,QSO
1170291,GALAXY
962422,STAR
865159,STAR
1166420,GALAXY
1325011,GALAXY
1467923,GALAXY
137578,QSO
1474965,GALAXY
1059699,GALAXY
828257,STAR
1289347,GALAXY
969475,STAR
1425199,GALAXY
742288,STAR
952515,STAR
885124,STAR
626161,STAR
899101,STAR
529119,STAR
226189,QSO
435451,QSO
584265,STAR
303728,QSO
757384,STAR
47045,QSO
242922,QSO
259153,QSO
396959,QSO
172071,QSO
740738,STAR
43199,QSO
1066080,GALAXY
1125984,GALAXY
965417,STAR
1204047,GALAXY
810830,STAR
108369,QSO
1014824,GALAXY
1263389,GALAXY
829925,STAR
808484,STAR
1415165,GALAXY
512097,STAR
1204285,GALAXY
572754,STAR
874597,STAR
949251,STAR
108277,QSO
927714,STAR
1494740,GALAXY
850040,STAR
802507,STAR
914616,STAR
133160,QSO
1287015,GALAXY
1326961,GALAXY
1225129,GALAXY
609690,STAR
408347,QSO
301353,QSO
1474929,GALAXY
526975,STAR
1336441,GALAXY
610206,STAR
978287,STAR
470584,QSO
745753,STAR
1406657,GALAXY
135286,QSO
1166781,GALAXY
1310888,GALAXY
948947,STAR
828210,STAR
1154179,GALAXY
1468985,GALAXY
1483709,GALAXY
1272122,GALAXY
400552,QSO
929692,STAR
330824,QSO
783726,STAR
45676,QSO
234716,QSO
736191,STAR
823153,STAR
1426437,GALAXY
213624,QSO
778509,STAR
458046,QSO
344142,QSO
60949,QSO
1257476,GALAXY
972897,STAR
74964,QSO
105243,QSO
812834,STAR
24686,QSO
420711,QSO
1078634,GALAXY
1035751,GALAXY
401862,QSO
12798,QSO
328051,QSO
739354,STAR
1200020,GALAXY
1129059,GALAXY
485454,QSO
1138769,GALAXY
955117,STAR
110178,QSO
1273082,GALAXY
347248,QSO
489336,QSO
115392,QSO
710066,STAR
272627,QSO
605524,STAR
454053,QSO
952943,STAR
91434,QSO
204205,QSO
1143592,GALAXY
41703,QSO
1347559,GALAXY
1232730,GALAXY
671010,STAR
718232,STAR
597287,STAR
1327276,GALAXY
1417298,GALAXY
85740,QSO
1064464,GALAXY
375631,QSO
1105602,GALAXY
989936,STAR
826998,STAR
321228,QSO
272362,QSO
912397,STAR
1265538,GALAXY
883597,STAR
296837,QSO
1362358,GALAXY
250814,QSO
243628,QSO
1287341,GALAXY
990297,STAR
541829,STAR
951442,STAR
1389784,GALAXY
52425,QSO
817537,STAR
77978,QSO
152537,QSO
848576,STAR
134716,QSO
522952,STAR
356735,QSO
522297,STAR
570887,STAR
273852,QSO
912716,STAR
1445669,GALAXY
253798,QSO
779012,STAR
1093516,GALAXY
907822,STAR
1195622,GALAXY
39581,QSO
1110047,GALAXY
1477607,GALAXY
548861,STAR
968459,STAR
1188360,GALAXY
1480618,GALAXY
562279,STAR
809120,STAR
733032,STAR
321386,QSO
521714,STAR
1280896,GALAXY
697607,STAR
1313240,GALAXY
873180,STAR
1355637,GALAXY
1283544,GALAXY
1307336,GALAXY
880205,STAR
1127598,GALAXY
1319462,GALAXY
1387111,GALAXY
394960,QSO
791921,STAR
1438989,GALAXY
1143953,GALAXY
449572,QSO
273558,QSO
437298,QSO
1486932,GALAXY
450170,QSO
591069,STAR
464402,QSO
29404,QSO
1056406,GALAXY
836357,STAR
848351,STAR
839919,STAR
452004,QSO
1107538,GALAXY
1196635,GALAXY
434784,QSO
603580,STAR
868389,STAR
312742,QSO
700494,STAR
590548,STAR
516551,STAR
658826,STAR
1225842,GALAXY
718615,STAR
411197,QSO
838692,STAR
705279,STAR
937914,STAR
78254,QSO
908451,STAR
1350085,GALAXY
1332254,GALAXY
1109728,GALAXY
654145,STAR
905361,STAR
291155,QSO
623906,STAR
738452,STAR
559157,STAR
1053706,GALAXY
496436,QSO
870543,STAR
696557,STAR
1261942,GALAXY
608361,STAR
185189,QSO
732285,STAR
418254,QSO
281672,QSO
1098573,GALAXY
845802,STAR
212622,QSO
220766,QSO
250248,QSO
1026273,GALAXY
1178437,GALAXY
645969,STAR
1261651,GALAXY
324112,QSO
778347,STAR
886944,STAR
422868,QSO
605195,STAR
62778,QSO
629886,STAR
1336747,GALAXY
738107,STAR
750211,STAR
238727,QSO
947503,STAR
735876,STAR
1358770,GALAXY
165549,QSO
577177,STAR
927533,STAR
1072110,GALAXY
1176317,GALAXY
702184,STAR
238946,QSO
82040,QSO
1152377,GALAXY
1465333,GALAXY
889735,STAR
1010848,GALAXY
319747,QSO
46752,QSO
175053,QSO
1279845,GALAXY
883328,STAR
1208775,GALAXY
349593,QSO
742452,STAR
1262115,GALAXY
669020,STAR
540434,STAR
1375289,GALAXY
647402,STAR
719486,STAR
311390,QSO
704232,STAR
367269,QSO
926051,STAR
904772,STAR
902313,STAR
202594,QSO
822433,STAR
63685,QSO
1071223,GALAXY
704223,STAR
873587,STAR
373768,QSO
1086272,GALAXY
612551,STAR
285310,QSO
1222596,GALAXY
274486,QSO
1060128,GALAXY
52158,QSO
1040725,GALAXY
86408,QSO
976721,STAR
916038,STAR
709920,STAR
1281198,GALAXY
1007565,GALAXY
533897,STAR
769934,STAR
1287314,GALAXY
1298383,GALAXY
1078285,GALAXY
826683,STAR
1130040,GALAXY
443350,QSO
255489,QSO
752301,STAR
702747,STAR
1111300,GALAXY
683750,STAR
393237,QSO
854844,STAR
403084,QSO
1417340,GALAXY
765446,STAR
972738,STAR
1475968,GALAXY
1476744,GALAXY
1386928,GALAXY
563981,STAR
25639,QSO
1102247,GALAXY
1490310,GALAXY
691669,STAR
1207978,GALAXY
458841,QSO
103227,QSO
256270,QSO
923859,STAR
600130,STAR
432173,QSO
1417501,GALAXY
419639,QSO
192852,QSO
664718,STAR
1143624,GALAXY
978871,STAR
155565,QSO
1120116,GALAXY
708746,STAR
782281,STAR
152883,QSO
535435,STAR
25332,QSO
856511,STAR
790308,STAR
888499,STAR
1472123,GALAXY
968670,STAR
278859,QSO
1372159,GALAXY
254659,QSO
1489907,GALAXY
116974,QSO
1480015,GALAXY
59833,QSO
237766,QSO
1449470,GALAXY
547306,STAR
107429,QSO
1338124,GALAXY
1004545,GALAXY
202068,QSO
722905,STAR
1187129,GALAXY
1195619,GALAXY
629295,STAR
932805,STAR
364895,QSO
642431,STAR
273683,QSO
1227311,GALAXY
557833,STAR
79153,QSO
103580,QSO
1168485,GALAXY
453389,QSO
978248,STAR
171112,QSO
3685,QSO
146716,QSO
1002365,GALAXY
987749,STAR
102683,QSO
57301,QSO
405313,QSO
1412316,GALAXY
341671,QSO
856371,STAR
167385,QSO
1362464,GALAXY
55580,QSO
764790,STAR
337534,QSO
1393302,GALAXY
277796,QSO
200363,QSO
277788,QSO
481417,QSO
1400743,GALAXY
1017071,GALAXY
1288666,GALAXY
571604,STAR
1429670,GALAXY
1031084,GALAXY
1371328,GALAXY
125633,QSO
845321,STAR
262283,QSO
497280,QSO
934262,STAR
1071661,GALAXY
120682,QSO
1129576,GALAXY
1065777,GALAXY
969621,STAR
1389143,GALAXY
79468,QSO
152300,QSO
1402571,GALAXY
688151,STAR
1340389,GALAXY
711474,STAR
1040638,GALAXY
1181490,GALAXY
380803,QSO
57821,QSO
535562,STAR
347960,QSO
280864,QSO
962473,STAR
984458,STAR
83388,QSO
1267825,GALAXY
575437,STAR
150395,QSO
185072,QSO
1075892,GALAXY
1177538,GALAXY
1250104,GALAXY
569796,STAR
271343,QSO
115838,QSO
753402,STAR
416588,QSO
701597,STAR
1249145,GALAXY
803667,STAR
113610,QSO
452203,QSO
1094636,GALAXY
1121101,GALAXY
707211,STAR
36790,QSO
1271133,GALAXY
222883,QSO
1324187,GALAXY
975983,STAR
1416495,GALAXY
1233729,GALAXY
1180410,GALAXY
780331,STAR
802920,STAR
1291373,GALAXY
390641,QSO
446271,QSO
749626,STAR
593697,STAR
337213,QSO
889953,STAR
1017693,GALAXY
1183934,GALAXY
7077,QSO
1362944,GALAXY
1194181,GALAXY
236102,QSO
662829,STAR
110977,QSO
