,class
1025108,GALAXY
272942,QSO
1234968,GALAXY
1092149,GALAXY
826492,STAR
239814,QSO
243541,QSO
934696,GALAXY
470108,STAR
902821,GALAXY
1019837,GALAXY
689614,STAR
226451,QSO
1149871,GALAXY
1155905,GALAXY
686604,STAR
1235477,GALAXY
423723,QSO
310840,QSO
1273664,GALAXY
319034,QSO
623853,STAR
1061362,GALAXY
547418,STAR
631165,STAR
785973,STAR
541604,STAR
29340,QSO
181563,QSO
1195321,GALAXY
592816,STAR
526874,STAR
994185,GALAXY
863288,STAR
875774,STAR
1291705,GALAXY
700541,STAR
714415,STAR
128537,QSO
342430,QSO
221781,QSO
761646,STAR
189576,QSO
104277,QSO
866610,STAR
430313,QSO
991342,GALAXY
675134,STAR
18645,QSO
90058,QSO
939857,GALAXY
718377,STAR
17267,QSO
178260,QSO
1302119,GALAXY
266217,QSO
779009,STAR
659247,STAR
1271938,GALAXY
639681,STAR
638600,STAR
697332,STAR
349496,QSO
532680,STAR
1279984,GALAXY
1152814,GALAXY
61149,QSO
194884,QSO
901635,GALAXY
99288,QSO
1070201,GALAXY
143161,QSO
259135,QSO
626764,STAR
343570,QSO
1168481,GALAXY
1128580,GALAXY
1034928,GALAXY
791628,STAR
148863,QSO
298678,QSO
1254513,GALAXY
167124,QSO
576890,STAR
368841,QSO
100680,QSO
1303810,GALAXY
984131,GALAXY
774919,STAR
443199,STAR
169068,QSO
836996,STAR
91261,QSO
827635,STAR
1022507,GALAXY
406322,QSO
1206329,GALAXY
508887,STAR
205966,QSO
1179331,GALAXY
147392,QSO
407542,QSO
171045,QSO
451546,STAR
583429,STAR
500912,STAR
271440,QSO
407092,QSO
391185,QSO
672153,STAR
1098116,GALAXY
713570,STAR
1177610,GALAXY
20493,QSO
503175,STAR
783915,STAR
759340,STAR
940699,GALAXY
849987,STAR
180884,QSO
333001,QSO
500960,STAR
594956,STAR
398574,QSO
1220437,GALAXY
1026518,GALAXY
827792,STAR
655870,STAR
1102165,GALAXY
910237,GALAXY
926731,GALAXY
951464,GALAXY
411317,QSO
298548,QSO
927058,GALAXY
342333,QSO
1028095,GALAXY
632462,STAR
1285204,GALAXY
790535,STAR
1017040,GALAXY
1201168,GALAXY
230524,QSO
1013323,GALAXY
203823,QSO
1274713,GALAXY
59527,QSO
519975,STAR
861844,STAR
588041,STAR
815432,STAR
641452,STAR
676359,STAR
620076,STAR
37640,QSO
413505,QSO
850972,STAR
253266,QSO
631350,STAR
50967,QSO
1003168,GALAXY
875694,STAR
596692,STAR
262016,QSO
702917,STAR
825600,STAR
1230838,GALAXY
71579,QSO
1167679,GALAXY
1120879,GALAXY
21337,QSO
780497,STAR
1249155,GALAXY
399031,QSO
245787,QSO
711191,STAR
1150738,GALAXY
290302,QSO
825875,STAR
799390,STAR
1284274,GALAXY
311803,QSO
831328,STAR
921512,GALAXY
165447,QSO
1117924,GALAXY
1039581,GALAXY
318730,QSO
1179325,GALAXY
552085,STAR
1041694,GALAXY
295581,QSO
244689,QSO
332156,QSO
712753,STAR
345696,QSO
952798,GALAXY
282992,QSO
469652,STAR
1137007,GALAXY
796689,STAR
414524,QSO
1202852,GALAXY
543308,STAR
766633,STAR
197531,QSO
160257,QSO
982370,GALAXY
823214,STAR
909018,GALAXY
740650,STAR
785356,STAR
1086622,GALAXY
463685,STAR
488286,STAR
649692,STAR
894278,GALAXY
904906,GALAXY
657291,STAR
884074,GALAXY
541970,STAR
213466,QSO
987560,GALAXY
843212,STAR
399827,QSO
450759,STAR
903760,GALAXY
311265,QSO
345164,QSO
1156968,GALAXY
426105,QSO
752418,STAR
140838,QSO
62894,QSO
1050631,GALAXY
1215771,GALAXY
237885,QSO
166744,QSO
813662,STAR
539144,STAR
961039,GALAXY
210922,QSO
142509,QSO
948949,GALAXY
961367,GALAXY
101638,QSO
226505,QSO
1079198,GALAXY
119367,QSO
1037716,GALAXY
404380,QSO
204744,QSO
990020,GALAXY
590986,STAR
963150,GALAXY
187182,QSO
1276363,GALAXY
359571,QSO
463535,STAR
757069,STAR
214443,QSO
1310682,GALAXY
1041139,GALAXY
1306681,GALAXY
446126,STAR
1044998,GALAXY
137674,QSO
896080,GALAXY
592088,STAR
501636,STAR
617019,STAR
121945,QSO
759350,STAR
698644,STAR
572110,STAR
524640,STAR
1201769,GALAXY
416648,QSO
1233744,GALAXY
1050935,GALAXY
214238,QSO
676159,STAR
693069,STAR
85785,QSO
533004,STAR
391019,QSO
432184,QSO
589537,STAR
953619,GALAXY
1270027,GALAXY
157901,QSO
596535,STAR
1095431,GALAXY
895642,GALAXY
991776,GALAXY
790720,STAR
646643,STAR
1166829,GALAXY
89907,QSO
197004,QSO
170302,QSO
543634,STAR
203432,QSO
1191305,GALAXY
939554,GALAXY
1129910,GALAXY
505393,STAR
899857,GALAXY
470897,STAR
563320,STAR
963335,GALAXY
711515,STAR
1219084,GALAXY
397859,QSO
719858,STAR
839702,STAR
962311,GALAXY
768298,STAR
1104048,GALAXY
821411,STAR
1187874,GALAXY
333599,QSO
303522,QSO
660875,STAR
1157428,GALAXY
538571,STAR
627243,STAR
84565,QSO
345346,QSO
179533,QSO
1026514,GALAXY
15198,QSO
244410,QSO
1137673,GALAXY
1065624,GALAXY
888807,GALAXY
893519,GALAXY
1240641,GALAXY
813117,STAR
31500,QSO
1160494,GALAXY
444095,STAR
779424,STAR
924234,GALAXY
328422,QSO
466547,STAR
1018648,GALAXY
1116151,GALAXY
808671,STAR
1106244,GALAXY
1874,QSO
423067,QSO
163015,QSO
329036,QSO
489390,STAR
910619,GALAXY
324836,QSO
282752,QSO
527032,STAR
1046892,GALAXY
1129243,GALAXY
214356,QSO
54913,QSO
1238481,GALAXY
445098,STAR
1220737,GALAXY
1153986,GALAXY
730619,STAR
1141016,GALAXY
127255,QSO
364039,QSO
196935,QSO
741344,STAR
121682,QSO
451023,STAR
699442,STAR
1210569,GALAXY
144027,QSO
110377,QSO
860539,STAR
1022160,GALAXY
163894,QSO
645446,STAR
952352,GALAXY
704742,STAR
523188,STAR
725847,STAR
1200292,GALAXY
92352,QSO
360732,QSO
613490,STAR
162083,QSO
816261,STAR
1216715,GALAXY
343105,QSO
840537,STAR
216868,QSO
1269996,GALAXY
37970,QSO
1245392,GALAXY
1051524,GALAXY
84302,QSO
832360,STAR
933121,GALAXY
1032193,GALAXY
834942,STAR
902658,GALAXY
519933,STAR
776159,STAR
1205056,GALAXY
1225167,GALAXY
1266015,GALAXY
409055,QSO
1136524,GALAXY
1125853,GALAXY
360632,QSO
863059,STAR
230155,QSO
1124901,GALAXY
586621,STAR
728739,STAR
728344,STAR
843281,STAR
78813,QSO
361041,QSO
4601,QSO
1232585,GALAXY
47921,QSO
505580,STAR
620523,STAR
499508,STAR
607917,STAR
738341,STAR
582322,STAR
627980,STAR
543620,STAR
456291,STAR
887732,GALAXY
1116934,GALAXY
1053078,GALAXY
488271,STAR
593018,STAR
885857,GALAXY
408678,QSO
67557,QSO
632298,STAR
3782,QSO
11953,QSO
715518,STAR
189989,QSO
542550,STAR
158119,QSO
1284190,GALAXY
1176992,GALAXY
219035,QSO
481493,STAR
97525,QSO
378688,QSO
1244984,GALAXY
530783,STAR
1207559,GALAXY
1219605,GALAXY
615140,STAR
586005,STAR
1121204,GALAXY
842873,STAR
372182,QSO
357295,QSO
89908,QSO
787243,STAR
1195541,GALAXY
1294413,GALAXY
32494,QSO
1089077,GALAXY
200913,QSO
714688,STAR
442916,STAR
33970,QSO
1109479,GALAXY
327831,QSO
328925,QSO
306016,QSO
522933,STAR
870833,STAR
705191,STAR
611389,STAR
730488,STAR
211436,QSO
67763,QSO
523507,STAR
345057,QSO
958497,GALAXY
377576,QSO
366300,QSO
704521,STAR
81078,QSO
516825,STAR
39521,QSO
509212,STAR
439037,STAR
1259641,GALAXY
231384,QSO
1069113,GALAXY
495527,STAR
1290756,GALAXY
791105,STAR
105359,QSO
1023557,GALAXY
221901,QSO
885088,GALAXY
986587,GALAXY
696547,STAR
444270,STAR
160542,QSO
7504,QSO
294461,QSO
729501,STAR
1318283,GALAXY
104661,QSO
1074659,GALAXY
1099282,GALAXY
995907,GALAXY
1159717,GALAXY
752690,STAR
916083,GALAXY
740141,STAR
173089,QSO
209204,QSO
56790,QSO
522158,STAR
745476,STAR
823767,STAR
1069396,GALAXY
537577,STAR
420805,QSO
1220018,GALAXY
946075,GALAXY
1238104,GALAXY
268493,QSO
513764,STAR
340898,QSO
911195,GALAXY
1162253,GALAXY
418641,QSO
1039272,GALAXY
402846,QSO
1231209,GALAXY
880880,GALAXY
1158775,GALAXY
950868,GALAXY
1120763,GALAXY
1286240,GALAXY
835309,STAR
609478,STAR
822203,STAR
766803,STAR
487239,STAR
1089852,GALAXY
1120761,GALAXY
900317,GALAXY
1059749,GALAXY
39048,QSO
615250,STAR
420474,QSO
915575,GALAXY
916957,GALAXY
1030890,GALAXY
668351,STAR
1069558,GALAXY
343008,QSO
622832,STAR
394688,QSO
130911,QSO
1047384,GALAXY
1174950,GALAXY
1039296,GALAXY
1036621,GALAXY
1232872,GALAXY
750343,STAR
995546,GALAXY
613456,STAR
699740,STAR
396877,QSO
766146,STAR
141840,QSO
795953,STAR
1288145,GALAXY
1112931,GALAXY
1169398,GALAXY
1124887,GALAXY
1267469,GALAXY
272512,QSO
748836,STAR
187383,QSO
169381,QSO
756176,STAR
650854,STAR
1084673,GALAXY
880633,GALAXY
959716,GALAXY
926529,GALAXY
735006,STAR
67354,QSO
949308,GALAXY
506510,STAR
1303611,GALAXY
940255,GALAXY
734657,STAR
332091,QSO
1045636,GALAXY
1053922,GALAXY
1304526,GALAXY
756140,STAR
825886,STAR
833203,STAR
644980,STAR
393028,QSO
510945,STAR
248565,QSO
723239,STAR
100021,QSO
298036,QSO
886695,GALAXY
144191,QSO
246964,QSO
539477,STAR
534583,STAR
1097846,GALAXY
818742,STAR
1056137,GALAXY
461827,STAR
683753,STAR
414098,QSO
389255,QSO
803551,STAR
1316580,GALAXY
1071189,GALAXY
713589,STAR
1238337,GALAXY
340309,QSO
282122,QSO
400596,QSO
152675,QSO
654139,STAR
721607,STAR
419341,QSO
996321,GALAXY
564113,STAR
955586,GALAXY
904212,GALAXY
1142467,GALAXY
535840,STAR
535297,STAR
917267,GALAXY
1053237,GALAXY
506279,STAR
1068513,GALAXY
1006802,GALAXY
933038,GALAXY
1089660,GALAXY
1043068,GALAXY
284604,QSO
1225307,GALAXY
1302627,GALAXY
13267,QSO
1051003,GALAXY
943931,GALAXY
837397,STAR
548807,STAR
754313,STAR
1049675,GALAXY
400071,QSO
997555,GALAXY
569797,STAR
199479,QSO
199235,QSO
347921,QSO
706901,STAR
984025,GALAXY
731729,STAR
1256046,GALAXY
1276291,GALAXY
1270540,GALAXY
1171152,GALAXY
426006,QSO
1004479,GALAXY
792859,STAR
77107,QSO
1002951,GALAXY
841467,STAR
236258,QSO
756249,STAR
1219731,GALAXY
85237,QSO
418840,QSO
1025917,GALAXY
1098178,GALAXY
752859,STAR
1095562,GALAXY
1156435,GALAXY
83857,QSO
269505,QSO
337054,QSO
1196673,GALAXY
524857,STAR
125534,QSO
1233297,GALAXY
1258465,GALAXY
351641,QSO
384241,QSO
1123275,GALAXY
783083,STAR
68183,QSO
442726,STAR
659495,STAR
668568,STAR
292841,QSO
548544,STAR
1289769,GALAXY
145719,QSO
908564,GALAXY
1196468,GALAXY
1091644,GALAXY
799955,STAR
1032107,GALAXY
67905,QSO
1074250,GALAXY
139255,QSO
547006,STAR
1011769,GALAXY
819024,STAR
935878,GALAXY
909525,GALAXY
718225,STAR
1198898,GALAXY
930207,GALAXY
540607,STAR
713730,STAR
534537,STAR
962255,GALAXY
1187380,GALAXY
149575,QSO
1238600,GALAXY
398907,QSO
393060,QSO
941570,GALAXY
461399,STAR
1138681,GALAXY
593934,STAR
1150751,GALAXY
393965,QSO
226227,QSO
215175,QSO
338899,QSO
376970,QSO
349953,QSO
771124,STAR
1116769,GALAXY
1231219,GALAXY
329268,QSO
808978,STAR
647484,STAR
513303,STAR
190784,QSO
127965,QSO
1041940,GALAXY
790173,STAR
94634,QSO
1305379,GALAXY
804641,STAR
543302,STAR
755908,STAR
540790,STAR
1106988,GALAXY
1083475,GALAXY
748124,STAR
995798,GALAXY
491760,STAR
407312,QSO
737197,STAR
481836,STAR
906463,GALAXY
982437,GALAXY
1022832,GALAXY
205553,QSO
413306,QSO
1205264,GALAXY
90521,QSO
494175,STAR
805535,STAR
468128,STAR
233158,QSO
801099,STAR
504853,STAR
1142036,GALAXY
221424,QSO
1080,QSO
735113,STAR
1031219,GALAXY
281720,QSO
171253,QSO
498016,STAR
56574,QSO
1022270,GALAXY
488292,STAR
384387,QSO
438501,STAR
635353,STAR
889319,GALAXY
766883,STAR
577871,STAR
885236,GALAXY
912163,GALAXY
10020,QSO
149706,QSO
85185,QSO
1240086,GALAXY
1185909,GALAXY
946350,GALAXY
994938,GALAXY
1025693,GALAXY
895835,GALAXY
1081092,GALAXY
298138,QSO
1139904,GALAXY
309667,QSO
669430,STAR
4411,QSO
602293,STAR
986095,GALAXY
1033450,GALAXY
342066,QSO
135628,QSO
227462,QSO
529741,STAR
22372,QSO
857715,STAR
280321,QSO
848134,STAR
1103661,GALAXY
184780,QSO
699131,STAR
211563,QSO
1289766,GALAXY
1066886,GALAXY
87116,QSO
145409,QSO
1139259,GALAXY
284621,QSO
743293,STAR
429857,QSO
189005,QSO
403404,QSO
1047364,GALAXY
303637,QSO
644109,STAR
298399,QSO
604364,STAR
1236379,GALAXY
594852,STAR
1225202,GALAXY
963129,GALAXY
1303536,GALAXY
856638,STAR
1007992,GALAXY
1081392,GALAXY
1232432,GALAXY
509252,STAR
562398,STAR
893615,GALAXY
37483,QSO
535391,STAR
713457,STAR
523993,STAR
512376,STAR
1068351,GALAXY
720772,STAR
1312714,GALAXY
442426,STAR
276997,QSO
587535,STAR
760700,STAR
585472,STAR
12628,QSO
5592,QSO
817696,STAR
260266,QSO
368308,QSO
756184,STAR
1124663,GALAXY
356491,QSO
1163120,GALAXY
1219175,GALAXY
734802,STAR
263992,QSO
489473,STAR
895832,GALAXY
1217140,GALAXY
1137600,GALAXY
260464,QSO
959971,GALAXY
721551,STAR
1092181,GALAXY
1133627,GALAXY
182810,QSO
911112,GALAXY
536957,STAR
912987,GALAXY
955472,GALAXY
171759,QSO
906695,GALAXY
1263070,GALAXY
956847,GALAXY
55533,QSO
244757,QSO
984074,GALAXY
203097,QSO
45050,QSO
805275,STAR
465042,STAR
945946,GALAXY
559945,STAR
1090457,GALAXY
836717,STAR
559711,STAR
444448,STAR
1172152,GALAXY
1017521,GALAXY
775961,STAR
1279144,GALAXY
902099,GALAXY
121379,QSO
40252,QSO
546542,STAR
36145,QSO
786278,STAR
507694,STAR
1205434,GALAXY
380904,QSO
442642,STAR
832628,STAR
1292067,GALAXY
805371,STAR
38909,QSO
1279290,GALAXY
1176084,GALAXY
377288,QSO
520832,STAR
283166,QSO
1268575,GALAXY
538567,STAR
361084,QSO
278995,QSO
1183054,GALAXY
294130,QSO
873232,STAR
1001363,GALAXY
1123587,GALAXY
737802,STAR
273533,QSO
118906,QSO
264673,QSO
216407,QSO
1074571,GALAXY
491795,STAR
164035,QSO
989203,GALAXY
156352,QSO
451422,STAR
11884,QSO
681421,STAR
535549,STAR
39112,QSO
637610,STAR
434519,QSO
704115,STAR
953230,GALAXY
155917,QSO
947057,GALAXY
715279,STAR
809544,STAR
157650,QSO
107123,QSO
357747,QSO
512335,STAR
532653,STAR
587182,STAR
433643,QSO
498819,STAR
512907,STAR
804223,STAR
108223,QSO
810338,STAR
34520,QSO
740314,STAR
573451,STAR
939727,GALAXY
1006999,GALAXY
604068,STAR
531109,STAR
913410,GALAXY
1125514,GALAXY
702379,STAR
410000,QSO
584984,STAR
982665,GALAXY
191892,QSO
733973,STAR
884658,GALAXY
426272,QSO
852126,STAR
60802,QSO
195762,QSO
1023251,GALAXY
1306784,GALAXY
780440,STAR
668183,STAR
1226803,GALAXY
1065954,GALAXY
1007536,GALAXY
307211,QSO
247364,QSO
860599,STAR
563854,STAR
839137,STAR
398377,QSO
210529,QSO
355315,QSO
1235000,GALAXY
620406,STAR
960580,GALAXY
406168,QSO
103149,QSO
718234,STAR
461186,STAR
1270367,GALAXY
501248,STAR
153773,QSO
185554,QSO
739398,STAR
1306789,GALAXY
368497,QSO
131653,QSO
985074,GALAXY
750067,STAR
656734,STAR
1019436,GALAXY
1144308,GALAXY
350479,QSO
532552,STAR
798,QSO
666660,STAR
1246876,GALAXY
219272,QSO
1125633,GALAXY
992766,GALAXY
595637,STAR
818527,STAR
139079,QSO
1777,QSO
8565,QSO
581581,STAR
975168,GALAXY
370022,QSO
309581,QSO
520075,STAR
1317425,GALAXY
99058,QSO
384391,QSO
1253132,GALAXY
205658,QSO
125773,QSO
629059,STAR
603596,STAR
182143,QSO
199889,QSO
294986,QSO
960058,GALAXY
98789,QSO
706715,STAR
915330,GALAXY
166513,QSO
1020498,GALAXY
186599,QSO
47587,QSO
890596,GALAXY
1217017,GALAXY
870525,STAR
823022,STAR
83134,QSO
545790,STAR
138072,QSO
1216212,GALAXY
1304138,GALAXY
1277653,GALAXY
276858,QSO
319587,QSO
850765,STAR
339476,QSO
1190430,GALAXY
1089073,GALAXY
307624,QSO
571195,STAR
675568,STAR
198258,QSO
785402,STAR
293344,QSO
1150384,GALAXY
437189,QSO
311426,QSO
839921,STAR
225551,QSO
647085,STAR
443477,STAR
853691,STAR
1012775,GALAXY
102937,QSO
583216,STAR
76928,QSO
1215975,GALAXY
417821,QSO
319643,QSO
1054556,GALAXY
278708,QSO
453130,STAR
486374,STAR
1142817,GALAXY
549026,STAR
276626,QSO
321846,QSO
572407,STAR
642323,STAR
67451,QSO
415735,QSO
833130,STAR
614174,STAR
763264,STAR
398927,QSO
785007,STAR
1212916,GALAXY
677188,STAR
506290,STAR
1293437,GALAXY
1274984,GALAXY
714523,STAR
251872,QSO
514013,STAR
538620,STAR
273306,QSO
796305,STAR
475336,STAR
959649,GALAXY
1155410,GALAXY
569407,STAR
661242,STAR
777714,STAR
138227,QSO
87963,QSO
425908,QSO
841451,STAR
1192228,GALAXY
1245629,GALAXY
271927,QSO
163735,QSO
306817,QSO
378972,QSO
791044,STAR
1222589,GALAXY
300458,QSO
647393,STAR
1231800,GALAXY
1216017,GALAXY
1145532,GALAXY
3698,QSO
796910,STAR
459876,STAR
267737,QSO
693600,STAR
665471,STAR
604700,STAR
666956,STAR
8496,QSO
526132,STAR
307641,QSO
1138933,GALAXY
827574,STAR
1129862,GALAXY
140690,QSO
247356,QSO
508880,STAR
1280779,GALAXY
1149184,GALAXY
397003,QSO
497764,STAR
1215448,GALAXY
398682,QSO
202224,QSO
590284,STAR
775600,STAR
300241,QSO
259236,QSO
1040346,GALAXY
807301,STAR
1004455,GALAXY
207044,QSO
262416,QSO
1018684,GALAXY
629370,STAR
582581,STAR
753347,STAR
1306601,GALAXY
83751,QSO
164563,QSO
1221833,GALAXY
804049,STAR
335270,QSO
261032,QSO
358681,QSO
881027,GALAXY
439128,STAR
710717,STAR
845083,STAR
100242,QSO
847656,STAR
640025,STAR
589960,STAR
61263,QSO
1017419,GALAXY
1015908,GALAXY
33025,QSO
1027081,GALAXY
679265,STAR
1200921,GALAXY
522460,STAR
817936,STAR
255953,QSO
1287586,GALAXY
926132,GALAXY
304419,QSO
741875,STAR
574955,STAR
467833,STAR
212178,QSO
698804,STAR
573360,STAR
1268356,GALAXY
652583,STAR
612765,STAR
1188379,GALAXY
696031,STAR
634450,STAR
508847,STAR
129821,QSO
297151,QSO
123293,QSO
189321,QSO
565111,STAR
133987,QSO
1178668,GALAXY
406681,QSO
38360,QSO
1285154,GALAXY
721358,STAR
863000,STAR
532324,STAR
88092,QSO
353682,QSO
803282,STAR
1029717,GALAXY
647790,STAR
1054875,GALAXY
285440,QSO
1280000,GALAXY
1041409,GALAXY
645287,STAR
277364,QSO
873832,STAR
1127108,GALAXY
817879,STAR
281701,QSO
651832,STAR
496960,STAR
1245850,GALAXY
639284,STAR
546473,STAR
363489,QSO
555655,STAR
432826,QSO
1010293,GALAXY
921652,GALAXY
104270,QSO
1169334,GALAXY
1025801,GALAXY
451465,STAR
1150317,GALAXY
998724,GALAXY
321125,QSO
219021,QSO
1227704,GALAXY
416942,QSO
1132514,GALAXY
531896,STAR
1050511,GALAXY
1307776,GALAXY
1210040,GALAXY
515507,STAR
1206862,GALAXY
504594,STAR
196997,QSO
259181,QSO
141555,QSO
866274,STAR
656528,STAR
467470,STAR
804586,STAR
810935,STAR
1216736,GALAXY
1202079,GALAXY
832289,STAR
899278,GALAXY
1139494,GALAXY
724870,STAR
628257,STAR
333759,QSO
1246617,GALAXY
251705,QSO
419488,QSO
913431,GALAXY
616364,STAR
397069,QSO
991125,GALAXY
436823,QSO
1127051,GALAXY
604577,STAR
822118,STAR
149065,QSO
334314,QSO
214675,QSO
521106,STAR
1297741,GALAXY
58842,QSO
113012,QSO
1053480,GALAXY
56819,QSO
274757,QSO
706656,STAR
356252,QSO
1163245,GALAXY
1140983,GALAXY
134192,QSO
234620,QSO
1046582,GALAXY
1168024,GALAXY
1119779,GALAXY
1019531,GALAXY
1014201,GALAXY
951071,GALAXY
1127835,GALAXY
274719,QSO
424174,QSO
548681,STAR
412833,QSO
255079,QSO
340479,QSO
375270,QSO
1071103,GALAXY
135285,QSO
563572,STAR
1125263,GALAXY
998472,GALAXY
1125940,GALAXY
1116307,GALAXY
1311150,GALAXY
168478,QSO
87483,QSO
403082,QSO
995382,GALAXY
1133754,GALAXY
780508,STAR
1038811,GALAXY
591856,STAR
368164,QSO
1144578,GALAXY
5051,QSO
691538,STAR
1096761,GALAXY
177025,QSO
470613,STAR
474065,STAR
471201,STAR
713835,STAR
200481,QSO
59116,QSO
665047,STAR
1214520,GALAXY
1116896,GALAXY
1160173,GALAXY
518392,STAR
393953,QSO
397075,QSO
657360,STAR
1286997,GALAXY
425055,QSO
798882,STAR
955926,GALAXY
989939,GALAXY
938586,GALAXY
202218,QSO
767596,STAR
1269500,GALAXY
503385,STAR
300490,QSO
1201575,GALAXY
212861,QSO
1038831,GALAXY
154191,QSO
1224866,GALAXY
252655,QSO
242286,QSO
1042342,GALAXY
569950,STAR
118705,QSO
692248,STAR
478998,STAR
832387,STAR
276110,QSO
1153783,GALAXY
59182,QSO
397910,QSO
1244818,GALAXY
998580,GALAXY
250176,QSO
867349,STAR
925635,GALAXY
123974,QSO
651357,STAR
1036289,GALAXY
612410,STAR
748149,STAR
1018749,GALAXY
68742,QSO
669189,STAR
723080,STAR
820594,STAR
371110,QSO
1305499,GALAXY
1275009,GALAXY
94482,QSO
773576,STAR
568779,STAR
59194,QSO
87713,QSO
227405,QSO
17703,QSO
76642,QSO
121110,QSO
583822,STAR
383179,QSO
118258,QSO
998743,GALAXY
1000090,GALAXY
1199115,GALAXY
866358,STAR
246578,QSO
224495,QSO
401407,QSO
885524,GALAXY
9658,QSO
573825,STAR
188665,QSO
1051557,GALAXY
1112282,GALAXY
551989,STAR
945965,GALAXY
795047,STAR
453814,STAR
264064,QSO
96096,QSO
238974,QSO
303080,QSO
702500,STAR
1259952,GALAXY
1183197,GALAXY
1120315,GALAXY
551106,STAR
830196,STAR
206125,QSO
342861,QSO
567423,STAR
369514,QSO
95426,QSO
489156,STAR
680786,STAR
1135185,GALAXY
1122834,GALAXY
179300,QSO
526934,STAR
122178,QSO
417154,QSO
13039,QSO
1233609,GALAXY
502274,STAR
1131245,GALAXY
641326,STAR
1063862,GALAXY
967211,GALAXY
763399,STAR
489743,STAR
787085,STAR
1138085,GALAXY
129336,QSO
602374,STAR
129375,QSO
230834,QSO
426462,QSO
215310,QSO
1107273,GALAXY
1068905,GALAXY
459471,STAR
531920,STAR
885250,GALAXY
53159,QSO
651554,STAR
1193923,GALAXY
854011,STAR
251562,QSO
376270,QSO
1053482,GALAXY
1078863,GALAXY
96953,QSO
385485,QSO
185370,QSO
1093187,GALAXY
540585,STAR
471575,STAR
717431,STAR
658782,STAR
1286630,GALAXY
1134106,GALAXY
342923,QSO
717545,STAR
1220840,GALAXY
182006,QSO
821354,STAR
925213,GALAXY
317138,QSO
996708,GALAXY
1224252,GALAXY
216049,QSO
669534,STAR
511575,STAR
931401,GALAXY
241245,QSO
4235,QSO
136762,QSO
218240,QSO
1318218,GALAXY
423289,QSO
1012640,GALAXY
870067,STAR
129575,QSO
525238,STAR
376869,QSO
139964,QSO
749470,STAR
1010389,GALAXY
837190,STAR
910924,GALAXY
1240776,GALAXY
726391,STAR
618076,STAR
3344,QSO
614763,STAR
157622,QSO
1306441,GALAXY
792647,STAR
1312393,GALAXY
505965,STAR
1048168,GALAXY
460456,STAR
624739,STAR
288781,QSO
438290,QSO
716171,STAR
498285,STAR
1096210,GALAXY
228965,QSO
521443,STAR
856711,STAR
1212302,GALAXY
361081,QSO
1275385,GALAXY
54800,QSO
889734,GALAXY
594970,STAR
314347,QSO
207839,QSO
1197041,GALAXY
524320,STAR
1253288,GALAXY
601879,STAR
783038,STAR
647511,STAR
1012740,GALAXY
572001,STAR
1013362,GALAXY
538580,STAR
1151777,GALAXY
782310,STAR
643175,STAR
182692,QSO
671800,STAR
950498,GALAXY
924145,GALAXY
1044126,GALAXY
977350,GALAXY
1106842,GALAXY
342490,QSO
685256,STAR
321762,QSO
73877,QSO
1188840,GALAXY
1050589,GALAXY
1082064,GALAXY
576809,STAR
824034,STAR
160434,QSO
1203186,GALAXY
1137462,GALAXY
231917,QSO
342231,QSO
697591,STAR
963753,GALAXY
1293118,GALAXY
392794,QSO
1135605,GALAXY
1218670,GALAXY
430955,QSO
1039564,GALAXY
523567,STAR
1137305,GALAXY
159211,QSO
385698,QSO
180767,QSO
1231149,GALAXY
261308,QSO
1208338,GALAXY
412308,QSO
639859,STAR
362100,QSO
666137,STAR
457856,STAR
56691,QSO
680074,STAR
237590,QSO
1178515,GALAXY
758908,STAR
763005,STAR
846784,STAR
1070410,GALAXY
36056,QSO
921668,GALAXY
1267988,GALAXY
1133681,GALAXY
494379,STAR
439363,STAR
779944,STAR
299417,QSO
876578,STAR
1053383,GALAXY
1150210,GALAXY
1030605,GALAXY
1151564,GALAXY
692974,STAR
1164132,GALAXY
580553,STAR
1024470,GALAXY
958858,GALAXY
1233687,GALAXY
256571,QSO
225267,QSO
381636,QSO
425225,QSO
554848,STAR
831365,STAR
1035585,GALAXY
1005373,GALAXY
649015,STAR
367366,QSO
76803,QSO
607945,STAR
568780,STAR
584745,STAR
929033,GALAXY
255786,QSO
1258012,GALAXY
305832,QSO
411586,QSO
769409,STAR
384285,QSO
117686,QSO
946923,GALAXY
609739,STAR
126490,QSO
1216393,GALAXY
148042,QSO
67779,QSO
597975,STAR
743629,STAR
1121743,GALAXY
1162647,GALAXY
1017931,GALAXY
97061,QSO
328863,QSO
673078,STAR
663222,STAR
1313770,GALAXY
163547,QSO
1173976,GALAXY
890469,GALAXY
416515,QSO
619969,STAR
715698,STAR
911076,GALAXY
1049823,GALAXY
1269879,GALAXY
1215246,GALAXY
242777,QSO
939318,GALAXY
402522,QSO
238546,QSO
640902,STAR
1080981,GALAXY
1192334,GALAXY
1015521,GALAXY
1307612,GALAXY
1128497,GALAXY
387485,QSO
183301,QSO
724484,STAR
236351,QSO
962559,GALAXY
682378,STAR
82302,QSO
565000,STAR
412061,QSO
13262,QSO
1206809,GALAXY
655912,STAR
1191293,GALAXY
36500,QSO
217186,QSO
138132,QSO
816288,STAR
370074,QSO
143723,QSO
267407,QSO
71145,QSO
1078118,GALAXY
905204,GALAXY
300175,QSO
869088,STAR
763549,STAR
920339,GALAXY
1283417,GALAXY
1222722,GALAXY
1239224,GALAXY
