,label
142968,doublePeak
27030,singlePeak
28969,singlePeak
37483,singlePeak
143014,singlePeak
11043,doublePeak
34961,doublePeak
121895,singlePeak
45318,singlePeak
112362,singlePeak
52032,singlePeak
93662,singlePeak
14659,singlePeak
19801,singlePeak
131189,doublePeak
91433,singlePeak
115645,singlePeak
58659,singlePeak
131099,doublePeak
83064,singlePeak
26505,singlePeak
138949,doublePeak
100723,singlePeak
26415,singlePeak
23527,doublePeak
44866,singlePeak
105421,singlePeak
87909,singlePeak
119988,singlePeak
60651,singlePeak
73289,singlePeak
134092,singlePeak
54444,singlePeak
14225,singlePeak
66015,singlePeak
74431,singlePeak
58391,singlePeak
31718,singlePeak
113508,singlePeak
29001,singlePeak
130179,singlePeak
7600,doublePeak
124199,doublePeak
79187,singlePeak
14514,singlePeak
76117,singlePeak
93908,singlePeak
123138,doublePeak
61333,singlePeak
51481,doublePeak
47947,singlePeak
93342,singlePeak
124156,singlePeak
93536,singlePeak
35568,singlePeak
90590,doublePeak
266,singlePeak
53283,doublePeak
71728,singlePeak
82746,singlePeak
77914,doublePeak
109608,singlePeak
86204,singlePeak
112793,singlePeak
142609,singlePeak
81623,singlePeak
65198,singlePeak
45818,singlePeak
116175,singlePeak
10738,doublePeak
83537,singlePeak
88565,singlePeak
109404,singlePeak
55880,doublePeak
125351,singlePeak
97159,singlePeak
67912,singlePeak
3547,singlePeak
39059,singlePeak
94650,singlePeak
119529,singlePeak
70541,singlePeak
73030,singlePeak
140417,singlePeak
85858,singlePeak
79415,singlePeak
13550,singlePeak
38590,doublePeak
82437,singlePeak
41668,doublePeak
131098,singlePeak
71307,doublePeak
66895,doublePeak
6139,singlePeak
100107,singlePeak
139817,singlePeak
106102,doublePeak
98430,singlePeak
16047,singlePeak
103122,doublePeak
110165,singlePeak
121652,singlePeak
53885,doublePeak
110471,doublePeak
80533,singlePeak
72922,singlePeak
139067,doublePeak
98500,singlePeak
131489,singlePeak
55897,singlePeak
119052,singlePeak
50929,singlePeak
134117,singlePeak
63144,singlePeak
26612,doublePeak
135688,singlePeak
74401,doublePeak
75170,singlePeak
6706,singlePeak
67324,singlePeak
74769,doublePeak
69189,singlePeak
116660,singlePeak
136405,doublePeak
109141,singlePeak
42967,doublePeak
30575,singlePeak
16446,singlePeak
74941,doublePeak
137719,singlePeak
115106,singlePeak
55676,singlePeak
18447,singlePeak
58253,doublePeak
126183,singlePeak
107463,singlePeak
95816,singlePeak
43228,singlePeak
6746,singlePeak
106481,singlePeak
89722,doublePeak
139291,singlePeak
140132,singlePeak
66338,singlePeak
119993,singlePeak
10010,doublePeak
89464,singlePeak
101566,doublePeak
99416,doublePeak
18552,singlePeak
25607,doublePeak
103505,singlePeak
86653,doublePeak
14370,singlePeak
138806,singlePeak
5166,singlePeak
98704,singlePeak
11258,doublePeak
113088,singlePeak
137657,singlePeak
45516,doublePeak
131111,singlePeak
8860,doublePeak
91581,singlePeak
76484,doublePeak
10663,singlePeak
33168,singlePeak
80638,singlePeak
31511,singlePeak
51261,doublePeak
23821,doublePeak
30093,singlePeak
97864,singlePeak
25216,singlePeak
38787,singlePeak
67191,singlePeak
134662,singlePeak
91214,singlePeak
634,singlePeak
102831,doublePeak
22618,doublePeak
137618,singlePeak
91899,singlePeak
32394,singlePeak
65766,doublePeak
69810,doublePeak
12517,singlePeak
117015,singlePeak
131559,singlePeak
20352,singlePeak
5227,singlePeak
16637,singlePeak
25830,doublePeak
100636,singlePeak
78756,doublePeak
21211,doublePeak
44211,singlePeak
122621,singlePeak
104265,singlePeak
85587,singlePeak
135687,singlePeak
129778,singlePeak
46242,singlePeak
68936,singlePeak
31864,singlePeak
101685,singlePeak
65132,doublePeak
99211,singlePeak
9475,doublePeak
49058,doublePeak
125006,singlePeak
116545,singlePeak
3151,singlePeak
132302,doublePeak
87455,doublePeak
115887,singlePeak
13277,singlePeak
121163,singlePeak
102638,singlePeak
44090,doublePeak
39396,singlePeak
100038,doublePeak
7329,singlePeak
46804,singlePeak
108243,singlePeak
53166,singlePeak
111513,singlePeak
70246,singlePeak
104168,doublePeak
111553,singlePeak
77401,singlePeak
4435,doublePeak
94541,singlePeak
71201,singlePeak
22847,doublePeak
72545,singlePeak
90155,doublePeak
3713,singlePeak
113698,singlePeak
133884,doublePeak
37585,singlePeak
3780,singlePeak
122367,doublePeak
63715,singlePeak
127293,singlePeak
90153,doublePeak
104157,singlePeak
122049,singlePeak
104859,singlePeak
39032,singlePeak
128311,singlePeak
52842,singlePeak
94394,singlePeak
56112,singlePeak
140406,singlePeak
69030,singlePeak
37257,singlePeak
117760,doublePeak
112568,singlePeak
133679,singlePeak
68861,doublePeak
105132,singlePeak
111422,singlePeak
123535,singlePeak
64468,singlePeak
123466,singlePeak
26880,singlePeak
68950,singlePeak
111188,doublePeak
137156,singlePeak
95536,doublePeak
7583,doublePeak
39290,doublePeak
92405,singlePeak
119985,doublePeak
76226,singlePeak
27856,singlePeak
135621,singlePeak
38232,doublePeak
32932,doublePeak
102860,singlePeak
59589,singlePeak
66735,singlePeak
104757,singlePeak
84690,singlePeak
128014,singlePeak
71277,singlePeak
71690,singlePeak
118605,doublePeak
102162,singlePeak
106020,singlePeak
85164,doublePeak
139216,doublePeak
116462,doublePeak
16877,singlePeak
18865,singlePeak
30700,singlePeak
107831,singlePeak
8127,doublePeak
107946,singlePeak
136514,doublePeak
80179,singlePeak
105020,doublePeak
73243,singlePeak
101791,singlePeak
33961,doublePeak
61016,doublePeak
27713,singlePeak
105377,singlePeak
133078,singlePeak
76487,singlePeak
46649,singlePeak
14259,doublePeak
21139,singlePeak
58688,singlePeak
128848,singlePeak
112044,doublePeak
128532,doublePeak
107566,singlePeak
91484,doublePeak
124322,singlePeak
53290,singlePeak
114446,doublePeak
22532,singlePeak
66866,singlePeak
36979,doublePeak
77616,doublePeak
20675,singlePeak
95613,doublePeak
135481,singlePeak
22836,singlePeak
32474,singlePeak
6577,singlePeak
107597,doublePeak
105521,singlePeak
15340,singlePeak
124690,doublePeak
110710,doublePeak
131178,singlePeak
120864,singlePeak
31341,singlePeak
133582,singlePeak
14854,singlePeak
102566,singlePeak
497,singlePeak
30443,singlePeak
116999,singlePeak
24831,doublePeak
85810,singlePeak
108025,singlePeak
108919,singlePeak
89635,singlePeak
27471,singlePeak
36367,singlePeak
50308,singlePeak
132722,singlePeak
9439,doublePeak
139964,singlePeak
92025,singlePeak
100141,doublePeak
7786,doublePeak
43071,singlePeak
111666,singlePeak
65554,doublePeak
133786,singlePeak
9162,doublePeak
19389,singlePeak
79260,doublePeak
19712,singlePeak
76858,singlePeak
80722,singlePeak
120112,singlePeak
50795,doublePeak
112856,singlePeak
34082,singlePeak
135678,doublePeak
38631,singlePeak
93773,singlePeak
20133,singlePeak
135559,singlePeak
56473,doublePeak
2507,singlePeak
35664,singlePeak
135031,singlePeak
74061,singlePeak
126157,singlePeak
112679,doublePeak
104035,singlePeak
3803,singlePeak
140439,singlePeak
38898,singlePeak
68886,doublePeak
61400,singlePeak
71586,singlePeak
60837,singlePeak
36870,singlePeak
95390,singlePeak
139988,singlePeak
4769,singlePeak
99584,doublePeak
85476,singlePeak
117922,singlePeak
52945,singlePeak
76328,singlePeak
57217,doublePeak
63766,singlePeak
107829,singlePeak
107598,singlePeak
136096,singlePeak
100524,singlePeak
88679,singlePeak
86481,doublePeak
34609,singlePeak
23339,doublePeak
12617,singlePeak
20740,singlePeak
116844,singlePeak
140927,singlePeak
34001,singlePeak
130793,singlePeak
79981,singlePeak
85115,singlePeak
34080,singlePeak
62361,doublePeak
107373,singlePeak
27099,singlePeak
13971,singlePeak
24215,doublePeak
78600,singlePeak
142485,singlePeak
131730,singlePeak
12634,singlePeak
36068,doublePeak
88811,singlePeak
92979,singlePeak
76986,singlePeak
22461,doublePeak
14201,singlePeak
84450,doublePeak
66469,singlePeak
54334,singlePeak
57822,doublePeak
103901,doublePeak
69524,singlePeak
100037,singlePeak
96729,singlePeak
27558,singlePeak
62169,doublePeak
14867,doublePeak
55487,singlePeak
106915,doublePeak
51094,singlePeak
822,doublePeak
68894,singlePeak
49367,singlePeak
22531,doublePeak
70944,singlePeak
114017,doublePeak
74896,singlePeak
72946,singlePeak
4990,singlePeak
127279,singlePeak
92187,singlePeak
85177,singlePeak
142181,singlePeak
31227,singlePeak
30010,singlePeak
113869,singlePeak
127267,singlePeak
127095,singlePeak
125393,singlePeak
57915,doublePeak
120017,singlePeak
103326,singlePeak
141051,singlePeak
81627,singlePeak
12236,singlePeak
39691,singlePeak
38968,singlePeak
40256,doublePeak
97796,singlePeak
30499,singlePeak
108055,doublePeak
78224,singlePeak
105919,singlePeak
99475,singlePeak
2603,doublePeak
67605,doublePeak
23618,doublePeak
93263,singlePeak
27652,singlePeak
39645,singlePeak
29835,singlePeak
54279,singlePeak
53122,singlePeak
48820,singlePeak
13048,singlePeak
66851,singlePeak
44606,doublePeak
22389,doublePeak
68914,singlePeak
9719,doublePeak
137788,singlePeak
25868,doublePeak
126793,singlePeak
83586,singlePeak
107708,singlePeak
14837,singlePeak
69337,doublePeak
29773,singlePeak
18788,singlePeak
56488,singlePeak
10393,singlePeak
80103,singlePeak
91355,singlePeak
88777,singlePeak
16476,doublePeak
139997,singlePeak
49198,singlePeak
125036,singlePeak
23010,singlePeak
31807,singlePeak
5111,singlePeak
33257,singlePeak
50858,singlePeak
80353,doublePeak
45269,doublePeak
114754,doublePeak
94044,singlePeak
16028,singlePeak
57761,doublePeak
76219,singlePeak
143213,singlePeak
76760,doublePeak
114919,doublePeak
46203,singlePeak
63834,doublePeak
89710,singlePeak
62552,singlePeak
84737,singlePeak
1501,doublePeak
7561,doublePeak
142682,singlePeak
47943,doublePeak
62449,singlePeak
117685,singlePeak
3062,singlePeak
3386,singlePeak
75302,singlePeak
72228,singlePeak
126878,doublePeak
116181,singlePeak
83983,singlePeak
18844,singlePeak
114324,singlePeak
55083,doublePeak
39589,singlePeak
107074,singlePeak
43831,doublePeak
28888,singlePeak
80871,singlePeak
38013,doublePeak
129850,doublePeak
103311,singlePeak
99336,singlePeak
3879,singlePeak
50682,singlePeak
121148,singlePeak
17850,singlePeak
14170,singlePeak
26551,singlePeak
125918,doublePeak
5515,singlePeak
85627,singlePeak
110537,doublePeak
66649,singlePeak
118520,singlePeak
102773,singlePeak
36774,doublePeak
83739,singlePeak
32766,singlePeak
21154,doublePeak
39675,doublePeak
29495,singlePeak
68395,singlePeak
89884,singlePeak
133106,doublePeak
99553,singlePeak
96027,doublePeak
135649,singlePeak
51513,singlePeak
100826,singlePeak
136210,singlePeak
73314,doublePeak
116276,singlePeak
5647,singlePeak
18545,singlePeak
92269,singlePeak
74806,singlePeak
51307,singlePeak
97456,singlePeak
88106,singlePeak
121604,singlePeak
31353,singlePeak
31170,singlePeak
32628,singlePeak
73192,singlePeak
7787,doublePeak
118671,doublePeak
41595,singlePeak
97934,doublePeak
27994,singlePeak
5200,singlePeak
49287,singlePeak
133028,singlePeak
64619,singlePeak
134110,doublePeak
15068,singlePeak
27964,singlePeak
55842,singlePeak
38823,doublePeak
116485,singlePeak
94936,singlePeak
88201,singlePeak
79353,singlePeak
53986,singlePeak
81107,singlePeak
112993,singlePeak
105718,singlePeak
77610,singlePeak
123913,doublePeak
87670,doublePeak
49116,singlePeak
19625,singlePeak
45135,singlePeak
45193,singlePeak
30172,singlePeak
56874,singlePeak
87013,singlePeak
86037,singlePeak
37283,doublePeak
30740,singlePeak
14538,doublePeak
131397,singlePeak
101455,singlePeak
98025,singlePeak
33775,singlePeak
39236,singlePeak
130003,doublePeak
91337,singlePeak
44181,singlePeak
125971,singlePeak
2137,doublePeak
49479,doublePeak
67934,singlePeak
90432,singlePeak
107477,singlePeak
74029,singlePeak
34200,singlePeak
35606,singlePeak
71105,singlePeak
138692,doublePeak
140631,doublePeak
102956,singlePeak
65214,doublePeak
35288,singlePeak
113749,singlePeak
85307,doublePeak
21385,singlePeak
28643,singlePeak
1041,singlePeak
80742,doublePeak
140591,singlePeak
136107,singlePeak
18086,singlePeak
4329,singlePeak
22434,doublePeak
78925,singlePeak
86340,singlePeak
142998,doublePeak
32960,doublePeak
53191,doublePeak
19256,singlePeak
19575,singlePeak
100760,singlePeak
25926,singlePeak
82938,doublePeak
113584,singlePeak
37656,doublePeak
106258,singlePeak
66653,doublePeak
83168,singlePeak
78527,singlePeak
101958,singlePeak
68338,singlePeak
52320,doublePeak
113252,doublePeak
27289,doublePeak
100926,doublePeak
125282,singlePeak
138901,singlePeak
77857,singlePeak
139647,doublePeak
134469,doublePeak
51608,singlePeak
72299,doublePeak
140882,doublePeak
139317,doublePeak
111391,singlePeak
21221,singlePeak
107025,singlePeak
60621,singlePeak
121554,singlePeak
47012,singlePeak
68398,doublePeak
59244,doublePeak
49145,doublePeak
91262,singlePeak
135950,singlePeak
47667,singlePeak
58486,singlePeak
110212,singlePeak
108334,singlePeak
4142,singlePeak
22179,doublePeak
8142,singlePeak
39348,doublePeak
58367,singlePeak
73757,doublePeak
39363,singlePeak
106989,singlePeak
99029,doublePeak
17765,singlePeak
135634,singlePeak
136048,singlePeak
12700,doublePeak
41649,doublePeak
142120,singlePeak
11935,doublePeak
28990,singlePeak
103096,singlePeak
73222,singlePeak
131534,doublePeak
44225,doublePeak
133782,doublePeak
14434,singlePeak
113653,singlePeak
36025,singlePeak
81714,doublePeak
86433,doublePeak
97973,singlePeak
85530,doublePeak
98955,doublePeak
66130,singlePeak
105326,singlePeak
104439,doublePeak
91934,singlePeak
25175,doublePeak
38099,singlePeak
99267,singlePeak
96420,singlePeak
40786,singlePeak
95732,doublePeak
125189,singlePeak
58107,singlePeak
73697,doublePeak
11672,singlePeak
117811,doublePeak
111324,singlePeak
137145,singlePeak
119248,singlePeak
138253,doublePeak
39781,doublePeak
123721,doublePeak
134270,doublePeak
54537,doublePeak
56196,singlePeak
128283,singlePeak
108205,singlePeak
134264,singlePeak
126356,singlePeak
32481,singlePeak
25052,doublePeak
19207,singlePeak
43758,singlePeak
135185,doublePeak
37524,singlePeak
140862,doublePeak
73503,doublePeak
85907,singlePeak
30983,singlePeak
100998,singlePeak
63873,singlePeak
13803,singlePeak
132579,doublePeak
68308,singlePeak
90710,singlePeak
136486,singlePeak
25792,singlePeak
60394,singlePeak
131667,doublePeak
16842,singlePeak
58742,singlePeak
111780,doublePeak
90712,doublePeak
102193,doublePeak
89321,doublePeak
33123,singlePeak
47853,doublePeak
41624,doublePeak
59587,singlePeak
104966,doublePeak
140714,singlePeak
79809,singlePeak
45019,singlePeak
84962,singlePeak
104614,singlePeak
55749,doublePeak
882,doublePeak
107212,singlePeak
140391,singlePeak
32361,singlePeak
92441,singlePeak
91733,singlePeak
1888,singlePeak
1337,singlePeak
107315,doublePeak
93314,singlePeak
22102,doublePeak
103249,doublePeak
70838,singlePeak
43169,doublePeak
98570,singlePeak
45205,singlePeak
85231,singlePeak
14976,doublePeak
64683,doublePeak
84235,singlePeak
113912,singlePeak
7289,singlePeak
116244,singlePeak
54981,singlePeak
99419,singlePeak
36327,singlePeak
29494,singlePeak
110066,singlePeak
141812,singlePeak
74487,doublePeak
25339,doublePeak
117590,singlePeak
27695,doublePeak
374,singlePeak
113223,doublePeak
131087,singlePeak
54152,doublePeak
102875,singlePeak
27443,singlePeak
67409,singlePeak
46546,singlePeak
101742,doublePeak
70387,singlePeak
15547,doublePeak
56344,doublePeak
79019,singlePeak
121369,singlePeak
89816,singlePeak
118749,singlePeak
139021,singlePeak
80193,singlePeak
132175,singlePeak
70703,doublePeak
46377,singlePeak
99343,doublePeak
72885,doublePeak
103895,singlePeak
81325,singlePeak
142453,doublePeak
103841,doublePeak
15940,doublePeak
44785,singlePeak
57792,singlePeak
40726,singlePeak
91209,singlePeak
108458,singlePeak
100459,doublePeak
19895,singlePeak
10621,singlePeak
124574,doublePeak
128044,singlePeak
57486,singlePeak
68377,singlePeak
1182,singlePeak
112590,doublePeak
126554,singlePeak
46580,doublePeak
107077,singlePeak
27436,singlePeak
124281,singlePeak
30440,singlePeak
29501,singlePeak
110295,singlePeak
18149,doublePeak
33461,singlePeak
3583,singlePeak
107882,singlePeak
72343,singlePeak
49441,doublePeak
71920,singlePeak
68467,singlePeak
45110,doublePeak
92957,singlePeak
50239,doublePeak
8394,doublePeak
62774,singlePeak
108951,singlePeak
77337,singlePeak
77008,singlePeak
116085,singlePeak
57415,singlePeak
24455,doublePeak
91388,singlePeak
53046,doublePeak
8721,singlePeak
81687,singlePeak
31946,doublePeak
85187,singlePeak
110047,singlePeak
12746,doublePeak
76749,singlePeak
18911,singlePeak
40368,singlePeak
79191,doublePeak
133794,singlePeak
45182,singlePeak
32207,singlePeak
114779,singlePeak
49790,singlePeak
34947,singlePeak
128385,doublePeak
21625,doublePeak
135726,singlePeak
71432,singlePeak
110160,doublePeak
13892,singlePeak
92531,singlePeak
116668,singlePeak
128219,doublePeak
54962,singlePeak
36431,singlePeak
97385,doublePeak
54465,singlePeak
38117,singlePeak
30173,singlePeak
39935,doublePeak
35674,singlePeak
134949,singlePeak
118732,singlePeak
37571,singlePeak
117864,singlePeak
33223,singlePeak
88159,singlePeak
69272,singlePeak
29878,singlePeak
11990,singlePeak
23113,doublePeak
100579,doublePeak
96752,singlePeak
35762,singlePeak
138784,doublePeak
61640,singlePeak
71709,doublePeak
27819,singlePeak
91147,doublePeak
67822,singlePeak
126711,doublePeak
77511,doublePeak
77600,singlePeak
105863,singlePeak
61700,singlePeak
17403,singlePeak
125283,doublePeak
31066,singlePeak
131122,doublePeak
41959,doublePeak
15755,singlePeak
21910,doublePeak
99915,doublePeak
70129,doublePeak
84438,singlePeak
79157,singlePeak
124763,singlePeak
32396,doublePeak
104275,doublePeak
79126,singlePeak
138740,doublePeak
51511,doublePeak
80915,doublePeak
105238,singlePeak
3426,singlePeak
120310,singlePeak
43855,singlePeak
44729,doublePeak
58342,doublePeak
72755,doublePeak
91291,singlePeak
11200,doublePeak
8544,doublePeak
100089,singlePeak
100017,singlePeak
123946,singlePeak
136624,singlePeak
101327,singlePeak
89570,doublePeak
20521,singlePeak
51906,doublePeak
106856,singlePeak
42103,singlePeak
31652,singlePeak
126884,singlePeak
9834,doublePeak
73149,singlePeak
142333,singlePeak
95492,singlePeak
119964,singlePeak
36689,doublePeak
109047,singlePeak
129187,doublePeak
84647,doublePeak
143315,doublePeak
44758,singlePeak
31214,singlePeak
94272,doublePeak
101330,singlePeak
50109,singlePeak
74455,singlePeak
6854,singlePeak
131982,singlePeak
128432,singlePeak
65965,singlePeak
77712,singlePeak
38888,doublePeak
141562,singlePeak
45920,singlePeak
100485,singlePeak
39914,singlePeak
90788,singlePeak
84870,singlePeak
39956,doublePeak
80809,doublePeak
62677,singlePeak
41095,singlePeak
40062,singlePeak
41363,singlePeak
99260,singlePeak
69063,doublePeak
18374,singlePeak
125132,singlePeak
6503,singlePeak
64440,singlePeak
134214,singlePeak
89211,singlePeak
76759,doublePeak
19470,doublePeak
57243,singlePeak
2376,singlePeak
36740,singlePeak
110257,singlePeak
86457,singlePeak
97740,singlePeak
18874,singlePeak
117258,doublePeak
116453,singlePeak
28611,singlePeak
121091,singlePeak
23791,singlePeak
92751,singlePeak
1906,singlePeak
131391,singlePeak
6544,singlePeak
14032,singlePeak
74982,singlePeak
89503,singlePeak
94647,doublePeak
116460,doublePeak
21798,doublePeak
117925,singlePeak
139738,doublePeak
12317,singlePeak
88630,doublePeak
128085,singlePeak
13110,singlePeak
126781,doublePeak
57224,singlePeak
24426,doublePeak
106289,doublePeak
119880,doublePeak
49044,singlePeak
47595,singlePeak
81040,singlePeak
105200,doublePeak
76674,doublePeak
99355,singlePeak
140669,singlePeak
88663,doublePeak
123555,singlePeak
40539,singlePeak
52343,doublePeak
41796,singlePeak
99881,singlePeak
92422,doublePeak
17238,singlePeak
25267,doublePeak
37459,singlePeak
15135,singlePeak
17327,singlePeak
117435,doublePeak
75797,singlePeak
35537,doublePeak
45856,singlePeak
77921,singlePeak
67978,singlePeak
34098,singlePeak
57694,singlePeak
108710,singlePeak
53741,doublePeak
2,singlePeak
119807,doublePeak
138016,doublePeak
13940,doublePeak
44006,doublePeak
113916,singlePeak
19166,singlePeak
17832,singlePeak
108070,singlePeak
23076,singlePeak
43915,doublePeak
71068,doublePeak
28897,singlePeak
70402,singlePeak
14502,singlePeak
119152,singlePeak
63375,singlePeak
119174,singlePeak
131097,singlePeak
136250,doublePeak
74575,singlePeak
31400,singlePeak
7334,singlePeak
129509,singlePeak
27261,doublePeak
114450,singlePeak
54140,singlePeak
71390,doublePeak
26866,singlePeak
72939,singlePeak
86183,doublePeak
29096,singlePeak
11015,doublePeak
111170,doublePeak
123969,singlePeak
61848,doublePeak
17531,singlePeak
7936,singlePeak
63688,singlePeak
47504,singlePeak
134489,singlePeak
46214,doublePeak
65757,singlePeak
143171,doublePeak
112114,singlePeak
120120,singlePeak
66447,singlePeak
77490,doublePeak
105674,doublePeak
130004,doublePeak
131650,singlePeak
20231,singlePeak
122352,singlePeak
86,singlePeak
74894,doublePeak
77567,singlePeak
32449,singlePeak
142268,singlePeak
19110,singlePeak
78352,singlePeak
90377,singlePeak
66874,doublePeak
34863,singlePeak
26483,singlePeak
134800,singlePeak
62722,singlePeak
130058,doublePeak
124337,singlePeak
105266,singlePeak
26356,singlePeak
55251,doublePeak
82155,singlePeak
114521,doublePeak
127481,singlePeak
42190,doublePeak
82927,doublePeak
138566,singlePeak
30094,singlePeak
42719,doublePeak
81560,singlePeak
47994,singlePeak
4959,singlePeak
58869,singlePeak
25543,doublePeak
81771,doublePeak
72528,doublePeak
53254,singlePeak
99941,singlePeak
6419,singlePeak
133716,singlePeak
52326,singlePeak
83792,singlePeak
136147,singlePeak
10897,doublePeak
90051,singlePeak
121312,doublePeak
31476,singlePeak
1140,doublePeak
59913,doublePeak
98032,singlePeak
123755,singlePeak
79305,singlePeak
15175,singlePeak
134163,singlePeak
44108,singlePeak
65818,doublePeak
44166,singlePeak
15765,singlePeak
22121,singlePeak
64614,singlePeak
133412,singlePeak
98204,singlePeak
77489,singlePeak
62696,singlePeak
133357,singlePeak
78373,doublePeak
140347,singlePeak
125518,singlePeak
123220,singlePeak
41564,doublePeak
95759,doublePeak
50742,singlePeak
115562,doublePeak
66223,singlePeak
133819,doublePeak
105131,doublePeak
63066,singlePeak
120512,doublePeak
128226,singlePeak
92679,singlePeak
93606,singlePeak
64901,singlePeak
106285,singlePeak
4893,singlePeak
23058,doublePeak
135214,doublePeak
22322,doublePeak
27354,singlePeak
123399,singlePeak
64792,doublePeak
140598,singlePeak
93783,singlePeak
15779,singlePeak
27773,singlePeak
93848,singlePeak
97849,singlePeak
13279,singlePeak
39329,singlePeak
73917,singlePeak
82875,singlePeak
24115,doublePeak
21991,doublePeak
117519,doublePeak
18324,singlePeak
99701,singlePeak
3038,singlePeak
137108,singlePeak
29960,singlePeak
124383,doublePeak
58750,singlePeak
19572,singlePeak
43417,doublePeak
43018,singlePeak
138225,doublePeak
104995,singlePeak
87802,doublePeak
89781,singlePeak
49846,singlePeak
108558,singlePeak
69686,singlePeak
111875,singlePeak
83264,doublePeak
131948,doublePeak
100630,singlePeak
118033,doublePeak
129370,doublePeak
80034,singlePeak
2835,singlePeak
37783,singlePeak
107473,singlePeak
101436,singlePeak
91742,singlePeak
138954,singlePeak
44223,singlePeak
50878,doublePeak
122952,doublePeak
120832,singlePeak
94191,singlePeak
126030,doublePeak
62134,singlePeak
11690,singlePeak
72313,singlePeak
42168,singlePeak
141546,singlePeak
69150,doublePeak
110285,singlePeak
54766,doublePeak
72679,doublePeak
127413,singlePeak
50216,singlePeak
141543,doublePeak
23939,doublePeak
65699,singlePeak
117518,singlePeak
3104,singlePeak
86742,singlePeak
107000,singlePeak
83444,singlePeak
12690,singlePeak
64314,singlePeak
32940,singlePeak
42233,singlePeak
7850,doublePeak
112371,singlePeak
2160,doublePeak
65854,singlePeak
55498,doublePeak
54155,singlePeak
112624,singlePeak
28002,singlePeak
25342,doublePeak
126100,doublePeak
30203,singlePeak
68376,doublePeak
80678,doublePeak
44240,singlePeak
135272,singlePeak
95681,singlePeak
43918,singlePeak
102404,singlePeak
71521,singlePeak
14436,singlePeak
87639,singlePeak
112035,singlePeak
77583,singlePeak
83594,singlePeak
44769,singlePeak
20465,singlePeak
16508,doublePeak
60498,singlePeak
108608,doublePeak
73710,doublePeak
81381,singlePeak
41974,doublePeak
80513,singlePeak
112589,doublePeak
67104,singlePeak
79299,singlePeak
133240,singlePeak
10024,doublePeak
135674,singlePeak
131600,singlePeak
52334,doublePeak
17274,singlePeak
5879,singlePeak
51712,singlePeak
62800,doublePeak
6322,singlePeak
27448,singlePeak
142284,singlePeak
127468,singlePeak
80701,singlePeak
68137,singlePeak
16232,singlePeak
18062,singlePeak
42788,singlePeak
122071,doublePeak
16005,singlePeak
43726,doublePeak
30411,doublePeak
89685,singlePeak
125783,singlePeak
109238,singlePeak
28834,doublePeak
54014,singlePeak
57726,singlePeak
73838,singlePeak
74921,singlePeak
25832,doublePeak
921,doublePeak
85619,singlePeak
88091,singlePeak
6926,singlePeak
47462,singlePeak
134285,singlePeak
87811,doublePeak
20179,singlePeak
44949,doublePeak
54623,singlePeak
48770,singlePeak
121667,singlePeak
87149,singlePeak
128835,singlePeak
97547,singlePeak
134605,singlePeak
7125,singlePeak
102038,singlePeak
126773,singlePeak
28389,singlePeak
133146,doublePeak
74704,singlePeak
99887,doublePeak
48236,doublePeak
52552,singlePeak
130017,singlePeak
108380,singlePeak
29360,singlePeak
34350,singlePeak
61286,singlePeak
94295,doublePeak
62768,singlePeak
5605,singlePeak
76009,singlePeak
82876,singlePeak
73118,doublePeak
62547,doublePeak
90471,singlePeak
90439,singlePeak
19000,singlePeak
41568,singlePeak
115450,singlePeak
67516,singlePeak
102610,singlePeak
25575,singlePeak
57319,singlePeak
80645,singlePeak
80539,singlePeak
12354,singlePeak
64211,singlePeak
24922,doublePeak
138273,singlePeak
13583,singlePeak
76570,singlePeak
91449,doublePeak
23155,doublePeak
29170,singlePeak
2455,singlePeak
14407,singlePeak
93358,doublePeak
129431,singlePeak
103015,singlePeak
28742,singlePeak
113758,singlePeak
73585,doublePeak
126828,doublePeak
129905,doublePeak
11010,doublePeak
19138,singlePeak
50632,singlePeak
123717,singlePeak
26541,singlePeak
121771,singlePeak
99108,singlePeak
117111,singlePeak
66568,singlePeak
92143,singlePeak
110009,singlePeak
130809,doublePeak
32167,singlePeak
122847,doublePeak
45277,singlePeak
76754,singlePeak
7795,doublePeak
113706,singlePeak
89091,singlePeak
120744,doublePeak
73719,singlePeak
29045,singlePeak
142833,singlePeak
75850,singlePeak
115308,singlePeak
63564,singlePeak
29057,singlePeak
141977,doublePeak
14651,singlePeak
104027,singlePeak
16469,singlePeak
10111,doublePeak
46839,singlePeak
23177,doublePeak
116430,singlePeak
116083,singlePeak
34847,singlePeak
31304,singlePeak
52809,doublePeak
124973,singlePeak
22374,doublePeak
86803,singlePeak
61713,doublePeak
56119,doublePeak
3940,singlePeak
125875,singlePeak
124420,singlePeak
71078,singlePeak
99255,singlePeak
51431,singlePeak
6886,singlePeak
113405,singlePeak
85251,singlePeak
64382,singlePeak
6549,singlePeak
133185,singlePeak
143295,singlePeak
9813,doublePeak
11353,singlePeak
105367,singlePeak
36024,doublePeak
21360,doublePeak
37109,singlePeak
14229,doublePeak
51493,singlePeak
72455,singlePeak
24654,doublePeak
9283,singlePeak
76460,doublePeak
131453,singlePeak
61610,doublePeak
102390,singlePeak
134898,singlePeak
73474,singlePeak
49822,singlePeak
117216,singlePeak
64650,singlePeak
57680,doublePeak
13026,singlePeak
134470,singlePeak
137915,singlePeak
141582,singlePeak
78239,singlePeak
10668,singlePeak
50747,singlePeak
