,class
1147001,GALAXY
701771,STAR
64792,QSO
698893,STAR
460120,STAR
749678,STAR
28074,QSO
362542,QSO
695016,STAR
899329,GALAXY
76012,QSO
53139,QSO
183850,QSO
726713,STAR
665376,STAR
570729,STAR
57252,QSO
391109,QSO
1034800,GALAXY
1165474,GALAXY
838932,STAR
478035,STAR
1257555,GALAXY
142811,QSO
81472,QSO
157509,QSO
1023911,GALAXY
1085719,GALAXY
588002,STAR
270799,QSO
857482,STAR
993745,GALAXY
480573,STAR
37165,QSO
290200,QSO
705677,STAR
745987,STAR
580139,STAR
56511,QSO
804123,STAR
1103762,GALAXY
248058,QSO
514048,STAR
1197753,GALAXY
1111655,GALAXY
1110683,GALAXY
53121,QSO
1189614,GALAXY
330318,QSO
265439,QSO
291868,QSO
1071433,GALAXY
196561,QSO
1067953,GALAXY
766543,STAR
1007512,GALAXY
91168,QSO
644138,STAR
1022373,GALAXY
615470,STAR
1032896,GALAXY
932081,GALAXY
355412,QSO
604486,STAR
426016,QSO
1208984,GALAXY
368296,QSO
1182507,GALAXY
1013435,GALAXY
323388,QSO
550149,STAR
435520,QSO
78634,QSO
1241281,GALAXY
1190502,GALAXY
71426,QSO
219969,QSO
714921,STAR
1017153,GALAXY
755849,STAR
714530,STAR
676203,STAR
1296818,GALAXY
1149203,GALAXY
678194,STAR
1047853,GALAXY
1183938,GALAXY
271277,QSO
993879,GALAXY
526588,STAR
139952,QSO
939320,GALAXY
594559,STAR
950196,GALAXY
729501,STAR
1081762,GALAXY
786286,STAR
396583,QSO
951073,GALAXY
34899,QSO
485460,STAR
315490,QSO
475980,STAR
772244,STAR
664611,STAR
359224,QSO
1011911,GALAXY
579864,STAR
1248267,GALAXY
526580,STAR
1270903,GALAXY
1045338,GALAXY
880397,GALAXY
822560,STAR
1006377,GALAXY
1196071,GALAXY
691416,STAR
764474,STAR
6490,QSO
827821,STAR
1148214,GALAXY
30082,QSO
790748,STAR
90792,QSO
631322,STAR
756557,STAR
615777,STAR
868649,STAR
1016122,GALAXY
450131,STAR
1183314,GALAXY
301703,QSO
457493,STAR
103431,QSO
1001307,GALAXY
319963,QSO
6577,QSO
31383,QSO
1227306,GALAXY
970441,GALAXY
1228972,GALAXY
917382,GALAXY
26355,QSO
659170,STAR
795829,STAR
584111,STAR
1260212,GALAXY
116290,QSO
409226,QSO
922525,GALAXY
105174,QSO
1037261,GALAXY
54225,QSO
576143,STAR
1003899,GALAXY
414196,QSO
857854,STAR
1154365,GALAXY
1071226,GALAXY
871480,STAR
224305,QSO
863609,STAR
617120,STAR
728839,STAR
260409,QSO
68453,QSO
37290,QSO
139005,QSO
1299024,GALAXY
1101978,GALAXY
976606,GALAXY
827436,STAR
1215373,GALAXY
1147294,GALAXY
644771,STAR
763700,STAR
1027382,GALAXY
550386,STAR
1202045,GALAXY
605184,STAR
182156,QSO
1015026,GALAXY
1001829,GALAXY
17543,QSO
333939,QSO
1277754,GALAXY
1280309,GALAXY
635480,STAR
747812,STAR
205588,QSO
557034,STAR
413093,QSO
142621,QSO
440381,STAR
479358,STAR
933099,GALAXY
958958,GALAXY
123773,QSO
637617,STAR
757932,STAR
747798,STAR
685167,STAR
479622,STAR
348489,QSO
941831,GALAXY
870021,STAR
673432,STAR
432713,QSO
1281230,GALAXY
925348,GALAXY
104846,QSO
207773,QSO
753617,STAR
575259,STAR
297634,QSO
801634,STAR
733606,STAR
623570,STAR
483936,STAR
244161,QSO
781377,STAR
483104,STAR
430305,QSO
408511,QSO
802721,STAR
1260363,GALAXY
314815,QSO
677389,STAR
961037,GALAXY
778511,STAR
431349,QSO
798459,STAR
747224,STAR
444448,STAR
438078,QSO
873613,STAR
832293,STAR
902870,GALAXY
108430,QSO
1204381,GALAXY
1075619,GALAXY
788161,STAR
256012,QSO
781420,STAR
1129191,GALAXY
189703,QSO
937684,GALAXY
491622,STAR
200508,QSO
743117,STAR
1314549,GALAXY
299655,QSO
1046746,GALAXY
1259871,GALAXY
656518,STAR
46842,QSO
1148707,GALAXY
996099,GALAXY
1317760,GALAXY
13244,QSO
873141,STAR
888554,GALAXY
324954,QSO
1227498,GALAXY
16560,QSO
38562,QSO
650804,STAR
312441,QSO
833451,STAR
1243221,GALAXY
400888,QSO
293185,QSO
63892,QSO
1093623,GALAXY
1165570,GALAXY
277054,QSO
1166047,GALAXY
825658,STAR
723198,STAR
12634,QSO
275906,QSO
444832,STAR
620590,STAR
442513,STAR
403325,QSO
962192,GALAXY
829638,STAR
849617,STAR
85397,QSO
520783,STAR
884776,GALAXY
452668,STAR
1224326,GALAXY
434640,QSO
263960,QSO
268777,QSO
156647,QSO
426577,QSO
1165357,GALAXY
965288,GALAXY
471325,STAR
375012,QSO
329475,QSO
167079,QSO
148806,QSO
949536,GALAXY
1037565,GALAXY
986777,GALAXY
1121722,GALAXY
1144150,GALAXY
601786,STAR
186594,QSO
365778,QSO
907453,GALAXY
51286,QSO
1085902,GALAXY
1153124,GALAXY
542861,STAR
1141927,GALAXY
651214,STAR
440920,STAR
1092925,GALAXY
1266689,GALAXY
351638,QSO
298171,QSO
358715,QSO
369016,QSO
1255225,GALAXY
779638,STAR
91983,QSO
358919,QSO
99338,QSO
494046,STAR
539105,STAR
206621,QSO
115747,QSO
551222,STAR
277052,QSO
706215,STAR
568724,STAR
1224703,GALAXY
679911,STAR
239197,QSO
63779,QSO
204932,QSO
702798,STAR
1203976,GALAXY
369680,QSO
414870,QSO
1070517,GALAXY
1187763,GALAXY
1136250,GALAXY
837977,STAR
524211,STAR
834974,STAR
519357,STAR
412211,QSO
669963,STAR
905036,GALAXY
972311,GALAXY
141485,QSO
94158,QSO
1220348,GALAXY
161258,QSO
234735,QSO
702402,STAR
1246712,GALAXY
1024461,GALAXY
62704,QSO
930167,GALAXY
1036788,GALAXY
428975,QSO
1278635,GALAXY
225909,QSO
450166,STAR
538843,STAR
487872,STAR
178304,QSO
394933,QSO
906186,GALAXY
93761,QSO
33233,QSO
1012114,GALAXY
235374,QSO
775147,STAR
1090544,GALAXY
172927,QSO
1072751,GALAXY
56531,QSO
182535,QSO
1243219,GALAXY
762738,STAR
191602,QSO
991399,GALAXY
1314504,GALAXY
362790,QSO
128429,QSO
1282752,GALAXY
244359,QSO
689427,STAR
393328,QSO
957727,GALAXY
402687,QSO
939995,GALAXY
112037,QSO
408851,QSO
275271,QSO
917759,GALAXY
1036048,GALAXY
1076561,GALAXY
719495,STAR
221998,QSO
678097,STAR
449452,STAR
813020,STAR
633241,STAR
456133,STAR
1089413,GALAXY
30205,QSO
229051,QSO
1064578,GALAXY
212971,QSO
681938,STAR
783942,STAR
1187066,GALAXY
101025,QSO
979079,GALAXY
1223776,GALAXY
1168276,GALAXY
3390,QSO
928633,GALAXY
1061134,GALAXY
761983,STAR
94350,QSO
1051807,GALAXY
485193,STAR
424398,QSO
325814,QSO
395577,QSO
1277741,GALAXY
65759,QSO
406058,QSO
1028529,GALAXY
868774,STAR
479081,STAR
100929,QSO
607665,STAR
1230886,GALAXY
422159,QSO
614034,STAR
307168,QSO
451275,STAR
210200,QSO
151125,QSO
444186,STAR
912499,GALAXY
536571,STAR
397790,QSO
685989,STAR
724509,STAR
528583,STAR
292185,QSO
271716,QSO
797948,STAR
935886,GALAXY
1282440,GALAXY
951742,GALAXY
1308534,GALAXY
44251,QSO
638340,STAR
207279,QSO
454927,STAR
1110071,GALAXY
189271,QSO
241394,QSO
1296414,GALAXY
267039,QSO
245524,QSO
494798,STAR
740128,STAR
412225,QSO
150589,QSO
1065366,GALAXY
986811,GALAXY
6845,QSO
416326,QSO
855658,STAR
811979,STAR
203310,QSO
857216,STAR
728309,STAR
580561,STAR
1247386,GALAXY
701228,STAR
86876,QSO
156669,QSO
475876,STAR
95253,QSO
56813,QSO
910024,GALAXY
41806,QSO
645301,STAR
149976,QSO
197227,QSO
356486,QSO
809190,STAR
836197,STAR
645935,STAR
235398,QSO
462449,STAR
302721,QSO
1006074,GALAXY
970729,GALAXY
1156257,GALAXY
614730,STAR
1142164,GALAXY
196857,QSO
1056982,GALAXY
537527,STAR
1297976,GALAXY
1137515,GALAXY
628732,STAR
974901,GALAXY
211955,QSO
715430,STAR
308806,QSO
626938,STAR
5743,QSO
316761,QSO
711753,STAR
395793,QSO
790009,STAR
691336,STAR
1213925,GALAXY
435206,QSO
109390,QSO
905147,GALAXY
927404,GALAXY
290758,QSO
598776,STAR
557737,STAR
74195,QSO
422988,QSO
569493,STAR
1063827,GALAXY
686381,STAR
467953,STAR
357170,QSO
484708,STAR
1304288,GALAXY
1092513,GALAXY
376638,QSO
167420,QSO
882891,GALAXY
1164866,GALAXY
484635,STAR
258791,QSO
376393,QSO
619694,STAR
768979,STAR
971059,GALAXY
99315,QSO
304344,QSO
632265,STAR
584553,STAR
901082,GALAXY
1064968,GALAXY
917230,GALAXY
1270026,GALAXY
947391,GALAXY
922902,GALAXY
12285,QSO
140733,QSO
1098877,GALAXY
809750,STAR
939507,GALAXY
251155,QSO
400334,QSO
1114048,GALAXY
369108,QSO
1185852,GALAXY
1297589,GALAXY
669657,STAR
1226378,GALAXY
1236855,GALAXY
194281,QSO
1280696,GALAXY
1028079,GALAXY
1148894,GALAXY
357366,QSO
404114,QSO
297154,QSO
1003159,GALAXY
65104,QSO
961554,GALAXY
1004211,GALAXY
384755,QSO
1273453,GALAXY
651121,STAR
555032,STAR
50522,QSO
856472,STAR
867643,STAR
163350,QSO
625733,STAR
1016517,GALAXY
630201,STAR
1263558,GALAXY
717050,STAR
894576,GALAXY
1064533,GALAXY
393068,QSO
152245,QSO
931451,GALAXY
109480,QSO
195089,QSO
821754,STAR
556030,STAR
1165539,GALAXY
440865,STAR
709577,STAR
1151752,GALAXY
576704,STAR
199196,QSO
228450,QSO
520197,STAR
228886,QSO
753508,STAR
1171837,GALAXY
956295,GALAXY
178932,QSO
1141326,GALAXY
893033,GALAXY
71957,QSO
120528,QSO
1038607,GALAXY
534298,STAR
1188721,GALAXY
1264576,GALAXY
433827,QSO
963542,GALAXY
15285,QSO
883899,GALAXY
806119,STAR
471507,STAR
1081115,GALAXY
980655,GALAXY
851452,STAR
1090908,GALAXY
512188,STAR
774198,STAR
313859,QSO
28386,QSO
160690,QSO
243942,QSO
926623,GALAXY
438541,STAR
680552,STAR
156239,QSO
197071,QSO
326642,QSO
942040,GALAXY
251879,QSO
5892,QSO
1144438,GALAXY
621330,STAR
443937,STAR
312676,QSO
644810,STAR
117058,QSO
506106,STAR
946148,GALAXY
622676,STAR
948004,GALAXY
972845,GALAXY
187744,QSO
397554,QSO
959759,GALAXY
113077,QSO
1200828,GALAXY
162770,QSO
297847,QSO
751204,STAR
120890,QSO
12029,QSO
114874,QSO
650765,STAR
340681,QSO
600993,STAR
821425,STAR
594178,STAR
737433,STAR
1007993,GALAXY
819419,STAR
568737,STAR
295969,QSO
291352,QSO
1149640,GALAXY
184529,QSO
145580,QSO
986225,GALAXY
935296,GALAXY
440304,STAR
1265632,GALAXY
1249307,GALAXY
454300,STAR
92433,QSO
757685,STAR
714973,STAR
624760,STAR
1261051,GALAXY
161616,QSO
1248550,GALAXY
1291248,GALAXY
821201,STAR
164507,QSO
684917,STAR
873479,STAR
431420,QSO
525431,STAR
505661,STAR
353081,QSO
325199,QSO
186486,QSO
122953,QSO
367102,QSO
128696,QSO
644302,STAR
209962,QSO
853192,STAR
1127337,GALAXY
178031,QSO
1110899,GALAXY
584572,STAR
916168,GALAXY
226273,QSO
409489,QSO
653269,STAR
92542,QSO
1260349,GALAXY
773143,STAR
1165576,GALAXY
686402,STAR
719062,STAR
852676,STAR
32383,QSO
252900,QSO
53442,QSO
285874,QSO
1205098,GALAXY
223106,QSO
677829,STAR
800819,STAR
1249410,GALAXY
654090,STAR
643993,STAR
470370,STAR
796920,STAR
124136,QSO
1060318,GALAXY
874843,STAR
1013473,GALAXY
1068152,GALAXY
1290579,GALAXY
420141,QSO
878258,STAR
327676,QSO
1031946,GALAXY
856993,STAR
377534,QSO
525679,STAR
707140,STAR
951820,GALAXY
245976,QSO
90347,QSO
1263994,GALAXY
634691,STAR
1018098,GALAXY
487332,STAR
1239759,GALAXY
718666,STAR
559514,STAR
1121396,GALAXY
216074,QSO
878186,STAR
877773,STAR
1304191,GALAXY
1300623,GALAXY
337004,QSO
1107181,GALAXY
858728,STAR
309595,QSO
351748,QSO
1261691,GALAXY
208002,QSO
299067,QSO
255875,QSO
312603,QSO
1210629,GALAXY
152132,QSO
374097,QSO
452848,STAR
1092774,GALAXY
1152106,GALAXY
668662,STAR
734027,STAR
1201103,GALAXY
866793,STAR
1318988,GALAXY
266841,QSO
256365,QSO
535530,STAR
637763,STAR
1091426,GALAXY
657878,STAR
186545,QSO
713945,STAR
1231217,GALAXY
998566,GALAXY
188184,QSO
495775,STAR
785039,STAR
824909,STAR
210241,QSO
490539,STAR
370605,QSO
843925,STAR
244146,QSO
317542,QSO
309014,QSO
1178462,GALAXY
803986,STAR
1281043,GALAXY
1138438,GALAXY
318179,QSO
565332,STAR
1289570,GALAXY
701301,STAR
1290141,GALAXY
107014,QSO
28959,QSO
533022,STAR
941537,GALAXY
190167,QSO
482758,STAR
454112,STAR
1144130,GALAXY
669899,STAR
1145613,GALAXY
155278,QSO
563853,STAR
1222452,GALAXY
566349,STAR
469678,STAR
643231,STAR
260854,QSO
361976,QSO
412617,QSO
1242279,GALAXY
191865,QSO
359562,QSO
225320,QSO
401846,QSO
338018,QSO
819855,STAR
369450,QSO
1185127,GALAXY
1132,QSO
788725,STAR
158734,QSO
376421,QSO
885797,GALAXY
494732,STAR
611586,STAR
797133,STAR
1199233,GALAXY
221161,QSO
489641,STAR
50257,QSO
892357,GALAXY
737141,STAR
170781,QSO
982607,GALAXY
974705,GALAXY
554961,STAR
94222,QSO
367015,QSO
1246626,GALAXY
499939,STAR
598679,STAR
1157347,GALAXY
1074004,GALAXY
1098182,GALAXY
1097735,GALAXY
485781,STAR
583008,STAR
1039921,GALAXY
827712,STAR
1209907,GALAXY
429800,QSO
946515,GALAXY
1254666,GALAXY
1265103,GALAXY
147545,QSO
376780,QSO
471547,STAR
289461,QSO
472233,STAR
1116684,GALAXY
514613,STAR
521400,STAR
885532,GALAXY
714696,STAR
1030097,GALAXY
675033,STAR
1032372,GALAXY
1214591,GALAXY
1210165,GALAXY
1058365,GALAXY
813870,STAR
452389,STAR
195050,QSO
683539,STAR
203979,QSO
909082,GALAXY
582930,STAR
133594,QSO
1158935,GALAXY
1152489,GALAXY
423393,QSO
600387,STAR
213427,QSO
473585,STAR
395313,QSO
1311271,GALAXY
140307,QSO
279462,QSO
750665,STAR
495159,STAR
962235,GALAXY
1068883,GALAXY
766346,STAR
313667,QSO
322316,QSO
1133315,GALAXY
769760,STAR
1072286,GALAXY
474890,STAR
925894,GALAXY
1065060,GALAXY
426738,QSO
881054,GALAXY
162044,QSO
649419,STAR
801598,STAR
869307,STAR
611109,STAR
626718,STAR
291933,QSO
360243,QSO
677115,STAR
1008677,GALAXY
377313,QSO
145362,QSO
334282,QSO
376732,QSO
228167,QSO
1117561,GALAXY
181207,QSO
815659,STAR
928466,GALAXY
834329,STAR
785140,STAR
1083450,GALAXY
125914,QSO
573715,STAR
732397,STAR
1272441,GALAXY
282106,QSO
693660,STAR
547646,STAR
608431,STAR
1245291,GALAXY
69406,QSO
756822,STAR
218271,QSO
1224911,GALAXY
444602,STAR
477812,STAR
421305,QSO
361673,QSO
1162042,GALAXY
173821,QSO
271746,QSO
645144,STAR
286570,QSO
242936,QSO
1063328,GALAXY
610593,STAR
748773,STAR
1143888,GALAXY
349670,QSO
52807,QSO
82979,QSO
1138662,GALAXY
1256654,GALAXY
432721,QSO
1222940,GALAXY
723600,STAR
857568,STAR
22969,QSO
1099889,GALAXY
962617,GALAXY
659272,STAR
688927,STAR
371157,QSO
129073,QSO
596438,STAR
127679,QSO
534045,STAR
1271243,GALAXY
500000,STAR
1022278,GALAXY
232041,QSO
868494,STAR
572676,STAR
215931,QSO
1148243,GALAXY
281587,QSO
314481,QSO
586714,STAR
964444,GALAXY
184800,QSO
322451,QSO
1149393,GALAXY
435711,QSO
8498,QSO
935473,GALAXY
661231,STAR
1262282,GALAXY
943795,GALAXY
15330,QSO
391140,QSO
1119593,GALAXY
131170,QSO
394942,QSO
271046,QSO
530211,STAR
704516,STAR
405132,QSO
960012,GALAXY
678342,STAR
391479,QSO
937823,GALAXY
506746,STAR
1112552,GALAXY
649897,STAR
198049,QSO
1176226,GALAXY
395285,QSO
924911,GALAXY
625646,STAR
65108,QSO
899603,GALAXY
1168521,GALAXY
457863,STAR
517659,STAR
609237,STAR
1298769,GALAXY
408842,QSO
770432,STAR
1100868,GALAXY
95830,QSO
236175,QSO
1084130,GALAXY
964627,GALAXY
526629,STAR
133085,QSO
209289,QSO
3940,QSO
429386,QSO
819560,STAR
23534,QSO
1249697,GALAXY
480588,STAR
79111,QSO
744894,STAR
377921,QSO
1058476,GALAXY
1288698,GALAXY
278328,QSO
97925,QSO
962949,GALAXY
323646,QSO
317192,QSO
541933,STAR
575995,STAR
802,QSO
1215386,GALAXY
210578,QSO
1255787,GALAXY
500180,STAR
874858,STAR
1044239,GALAXY
471600,STAR
406877,QSO
554669,STAR
239420,QSO
76499,QSO
1088317,GALAXY
919610,GALAXY
757893,STAR
996472,GALAXY
982669,GALAXY
697290,STAR
924297,GALAXY
107301,QSO
920868,GALAXY
663396,STAR
336084,QSO
935503,GALAXY
757237,STAR
315901,QSO
284063,QSO
1155383,GALAXY
1045634,GALAXY
884911,GALAXY
234337,QSO
409773,QSO
1267093,GALAXY
574534,STAR
625311,STAR
630891,STAR
442598,STAR
557137,STAR
690031,STAR
1029628,GALAXY
1165456,GALAXY
1181936,GALAXY
630561,STAR
451461,STAR
390725,QSO
1109915,GALAXY
1057649,GALAXY
158898,QSO
319507,QSO
1123177,GALAXY
915943,GALAXY
865733,STAR
1030086,GALAXY
79311,QSO
470778,STAR
435749,QSO
376924,QSO
200318,QSO
759849,STAR
335397,QSO
200112,QSO
1051384,GALAXY
187570,QSO
347317,QSO
1068582,GALAXY
603836,STAR
837644,STAR
527550,STAR
88618,QSO
567673,STAR
476095,STAR
748031,STAR
409881,QSO
473564,STAR
406102,QSO
31323,QSO
363819,QSO
1216733,GALAXY
1281829,GALAXY
182902,QSO
1276126,GALAXY
854451,STAR
939250,GALAXY
593206,STAR
826262,STAR
966395,GALAXY
433448,QSO
857308,STAR
407703,QSO
926053,GALAXY
289817,QSO
809902,STAR
1135213,GALAXY
672842,STAR
856572,STAR
454016,STAR
1109594,GALAXY
418949,QSO
552527,STAR
1259429,GALAXY
1054511,GALAXY
475668,STAR
1124879,GALAXY
98031,QSO
527742,STAR
515704,STAR
998151,GALAXY
509940,STAR
61968,QSO
783745,STAR
1267792,GALAXY
1219435,GALAXY
983296,GALAXY
641203,STAR
1251751,GALAXY
786410,STAR
71080,QSO
504711,STAR
676100,STAR
847582,STAR
857976,STAR
1208815,GALAXY
288870,QSO
854518,STAR
588897,STAR
729801,STAR
90509,QSO
767691,STAR
967969,GALAXY
1143339,GALAXY
544039,STAR
733358,STAR
1167779,GALAXY
389456,QSO
954232,GALAXY
1158475,GALAXY
362487,QSO
1109819,GALAXY
734657,STAR
1042763,GALAXY
464109,STAR
465682,STAR
901808,GALAXY
1008444,GALAXY
611269,STAR
480391,STAR
227822,QSO
934593,GALAXY
445700,STAR
440879,STAR
557408,STAR
924486,GALAXY
646328,STAR
1310669,GALAXY
579547,STAR
901810,GALAXY
140202,QSO
971771,GALAXY
80824,QSO
139965,QSO
341160,QSO
82780,QSO
1276054,GALAXY
1160458,GALAXY
768970,STAR
326116,QSO
1029929,GALAXY
795630,STAR
1040893,GALAXY
603657,STAR
878388,STAR
1258687,GALAXY
812482,STAR
714787,STAR
1237245,GALAXY
1002543,GALAXY
920204,GALAXY
576876,STAR
49956,QSO
1288490,GALAXY
1244511,GALAXY
470150,STAR
1233436,GALAXY
83340,QSO
139254,QSO
844799,STAR
157042,QSO
267064,QSO
1103392,GALAXY
1192711,GALAXY
411626,QSO
1177911,GALAXY
1070950,GALAXY
1273292,GALAXY
217444,QSO
746246,STAR
634261,STAR
743098,STAR
288312,QSO
1085367,GALAXY
898277,GALAXY
45309,QSO
1211081,GALAXY
666337,STAR
97444,QSO
692639,STAR
327440,QSO
677365,STAR
397339,QSO
677578,STAR
760935,STAR
374819,QSO
422821,QSO
1056499,GALAXY
371623,QSO
1286455,GALAXY
415689,QSO
358545,QSO
595399,STAR
212984,QSO
561469,STAR
737861,STAR
544181,STAR
749901,STAR
881657,GALAXY
920210,GALAXY
1201128,GALAXY
1289012,GALAXY
493348,STAR
430549,QSO
189982,QSO
1115293,GALAXY
1163474,GALAXY
276344,QSO
398576,QSO
1111680,GALAXY
535053,STAR
1154519,GALAXY
1250449,GALAXY
450074,STAR
247817,QSO
850839,STAR
1038594,GALAXY
595832,STAR
288175,QSO
1184483,GALAXY
869991,STAR
1249638,GALAXY
434441,QSO
227157,QSO
488285,STAR
995902,GALAXY
772899,STAR
1153931,GALAXY
1016000,GALAXY
235324,QSO
17169,QSO
7172,QSO
139326,QSO
659271,STAR
532687,STAR
93632,QSO
276311,QSO
128779,QSO
214531,QSO
606000,STAR
293129,QSO
910091,GALAXY
451784,STAR
236194,QSO
1259888,GALAXY
1252553,GALAXY
828921,STAR
368784,QSO
1317640,GALAXY
575321,STAR
1287453,GALAXY
1232869,GALAXY
7441,QSO
347701,QSO
184086,QSO
585489,STAR
1202441,GALAXY
1045415,GALAXY
355615,QSO
359782,QSO
1240614,GALAXY
1220156,GALAXY
749328,STAR
222193,QSO
416943,QSO
813239,STAR
137558,QSO
776564,STAR
298154,QSO
1238289,GALAXY
1296151,GALAXY
447927,STAR
323100,QSO
1024941,GALAXY
1072595,GALAXY
453820,STAR
1220320,GALAXY
935246,GALAXY
1256894,GALAXY
900271,GALAXY
523174,STAR
1190719,GALAXY
883571,GALAXY
281591,QSO
499389,STAR
970938,GALAXY
960672,GALAXY
1138919,GALAXY
493453,STAR
680732,STAR
769000,STAR
672464,STAR
132232,QSO
1264288,GALAXY
1083935,GALAXY
185073,QSO
456670,STAR
1133444,GALAXY
1205113,GALAXY
231436,QSO
189281,QSO
663378,STAR
189050,QSO
660394,STAR
671304,STAR
185317,QSO
741745,STAR
380641,QSO
992476,GALAXY
1281049,GALAXY
558545,STAR
877049,STAR
95261,QSO
217697,QSO
527331,STAR
381868,QSO
1000279,GALAXY
992711,GALAXY
551858,STAR
756952,STAR
144682,QSO
937425,GALAXY
170745,QSO
1279454,GALAXY
1009706,GALAXY
1223282,GALAXY
98962,QSO
317136,QSO
1028613,GALAXY
176349,QSO
6622,QSO
646253,STAR
949163,GALAXY
399066,QSO
1187031,GALAXY
181022,QSO
370853,QSO
1271183,GALAXY
37094,QSO
1305338,GALAXY
575581,STAR
438266,QSO
550424,STAR
904264,GALAXY
790159,STAR
320842,QSO
1106425,GALAXY
1222604,GALAXY
601807,STAR
57986,QSO
1179924,GALAXY
1036224,GALAXY
904776,GALAXY
871416,STAR
296336,QSO
571212,STAR
668197,STAR
428481,QSO
344274,QSO
1254260,GALAXY
987010,GALAXY
703493,STAR
1049219,GALAXY
25792,QSO
517663,STAR
985457,GALAXY
292646,QSO
75880,QSO
1111967,GALAXY
715129,STAR
546242,STAR
1044507,GALAXY
203383,QSO
107431,QSO
855838,STAR
1081026,GALAXY
916368,GALAXY
1058152,GALAXY
859542,STAR
1012938,GALAXY
117444,QSO
660339,STAR
1310466,GALAXY
166270,QSO
523076,STAR
1163249,GALAXY
367050,QSO
1222301,GALAXY
1127890,GALAXY
557358,STAR
1195852,GALAXY
479131,STAR
1291217,GALAXY
190027,QSO
724235,STAR
888366,GALAXY
381949,QSO
1104179,GALAXY
1131333,GALAXY
366594,QSO
1166461,GALAXY
1028475,GALAXY
805749,STAR
280878,QSO
118198,QSO
55631,QSO
745489,STAR
767508,STAR
1099513,GALAXY
338979,QSO
924602,GALAXY
690147,STAR
1221641,GALAXY
290002,QSO
315268,QSO
273973,QSO
744832,STAR
335304,QSO
785623,STAR
376869,QSO
145140,QSO
221149,QSO
627195,STAR
83785,QSO
11446,QSO
333284,QSO
322848,QSO
332270,QSO
804252,STAR
858821,STAR
215421,QSO
193873,QSO
884229,GALAXY
706633,STAR
97450,QSO
269183,QSO
591416,STAR
917077,GALAXY
288650,QSO
198784,QSO
131923,QSO
706643,STAR
343876,QSO
900087,GALAXY
1203396,GALAXY
1121969,GALAXY
122504,QSO
1317009,GALAXY
895017,GALAXY
706557,STAR
778766,STAR
1184452,GALAXY
1031735,GALAXY
161322,QSO
485295,STAR
652570,STAR
765983,STAR
1176426,GALAXY
472946,STAR
974263,GALAXY
98968,QSO
9589,QSO
1281168,GALAXY
85554,QSO
414938,QSO
479108,STAR
1222511,GALAXY
804087,STAR
1201002,GALAXY
840020,STAR
147941,QSO
981549,GALAXY
597949,STAR
185022,QSO
989717,GALAXY
50362,QSO
1171825,GALAXY
471445,STAR
995199,GALAXY
342813,QSO
380152,QSO
421912,QSO
315405,QSO
641419,STAR
535983,STAR
666994,STAR
1144634,GALAXY
1010256,GALAXY
762544,STAR
697739,STAR
444724,STAR
140643,QSO
651477,STAR
1189083,GALAXY
187636,QSO
531108,STAR
218784,QSO
652916,STAR
356847,QSO
239335,QSO
1078685,GALAXY
890110,GALAXY
430209,QSO
377400,QSO
1290606,GALAXY
87060,QSO
507459,STAR
11269,QSO
547873,STAR
1211033,GALAXY
91593,QSO
572821,STAR
456891,STAR
530412,STAR
348464,QSO
384508,QSO
64910,QSO
1003059,GALAXY
381106,QSO
833978,STAR
1091401,GALAXY
268927,QSO
627837,STAR
797041,STAR
271919,QSO
849841,STAR
905368,GALAXY
1054478,GALAXY
1190307,GALAXY
1223188,GALAXY
727219,STAR
945378,GALAXY
1121001,GALAXY
42479,QSO
102503,QSO
1294590,GALAXY
769815,STAR
949530,GALAXY
323203,QSO
1210667,GALAXY
1009778,GALAXY
550178,STAR
83661,QSO
263616,QSO
255245,QSO
345421,QSO
948317,GALAXY
288069,QSO
295275,QSO
111683,QSO
1196948,GALAXY
1089277,GALAXY
888190,GALAXY
448950,STAR
840230,STAR
832201,STAR
149441,QSO
1002127,GALAXY
871618,STAR
69944,QSO
972370,GALAXY
1236755,GALAXY
570251,STAR
307637,QSO
1116799,GALAXY
465250,STAR
194361,QSO
908482,GALAXY
1171957,GALAXY
1119002,GALAXY
305700,QSO
1192176,GALAXY
1188960,GALAXY
1054318,GALAXY
1098882,GALAXY
1314194,GALAXY
731105,STAR
451876,STAR
1226804,GALAXY
928279,GALAXY
38200,QSO
1121908,GALAXY
845161,STAR
388610,QSO
88812,QSO
44824,QSO
1021859,GALAXY
1069718,GALAXY
1233937,GALAXY
939512,GALAXY
146212,QSO
967426,GALAXY
234632,QSO
850689,STAR
680226,STAR
1210463,GALAXY
546575,STAR
1114296,GALAXY
927531,GALAXY
913371,GALAXY
149081,QSO
20278,QSO
811939,STAR
698881,STAR
1130612,GALAXY
1288328,GALAXY
171635,QSO
254313,QSO
413180,QSO
961291,GALAXY
36117,QSO
1218170,GALAXY
30716,QSO
1020874,GALAXY
1045763,GALAXY
159738,QSO
510789,STAR
799102,STAR
1163571,GALAXY
782873,STAR
612345,STAR
1055852,GALAXY
1086641,GALAXY
1304989,GALAXY
320308,QSO
69827,QSO
484907,STAR
1283430,GALAXY
702971,STAR
319008,QSO
717637,STAR
365870,QSO
244556,QSO
1214146,GALAXY
545933,STAR
1220125,GALAXY
1109610,GALAXY
834648,STAR
863971,STAR
186024,QSO
314654,QSO
1306334,GALAXY
440706,STAR
1113649,GALAXY
207222,QSO
420841,QSO
227127,QSO
553122,STAR
618960,STAR
