,class
593639,STAR
948765,STAR
874374,STAR
612114,STAR
588944,STAR
184595,QSO
600680,STAR
132724,QSO
995433,STAR
497073,QSO
684432,STAR
74307,QSO
1185023,GALAXY
525305,STAR
409378,QSO
1029776,GALAXY
410233,QSO
914422,STAR
572444,STAR
437013,QSO
1272480,GALAXY
1401613,GALAXY
458177,QSO
1066120,GALAXY
679074,STAR
602193,STAR
1125391,GALAXY
1363853,GALAXY
365863,QSO
313248,QSO
1349186,GALAXY
553303,STAR
413255,QSO
1329813,GALAXY
738256,STAR
1267958,GALAXY
785632,STAR
1463063,GALAXY
64891,QSO
202594,QSO
1190339,GALAXY
67724,QSO
222691,QSO
1303492,GALAXY
709327,STAR
803803,STAR
1321280,GALAXY
166666,QSO
835652,STAR
692339,STAR
265165,QSO
313672,QSO
662979,STAR
1218182,GALAXY
946207,STAR
420940,QSO
1169272,GALAXY
1300093,GALAXY
219652,QSO
733463,STAR
542907,STAR
668571,STAR
604783,STAR
478587,QSO
1081031,GALAXY
83962,QSO
80854,QSO
348136,QSO
930243,STAR
307138,QSO
1018077,GALAXY
1119978,GALAXY
741082,STAR
577921,STAR
134619,QSO
458712,QSO
1026040,GALAXY
17822,QSO
240486,QSO
398614,QSO
1438261,GALAXY
1348755,GALAXY
88356,QSO
1095022,GALAXY
1275899,GALAXY
638476,STAR
1047706,GALAXY
1465333,GALAXY
177346,QSO
94904,QSO
1415236,GALAXY
1046019,GALAXY
804103,STAR
691778,STAR
954655,STAR
1275803,GALAXY
983174,STAR
797083,STAR
11522,QSO
190750,QSO
1311054,GALAXY
16609,QSO
320728,QSO
535037,STAR
677441,STAR
703509,STAR
730780,STAR
1402891,GALAXY
280033,QSO
534870,STAR
447178,QSO
916454,STAR
1281856,GALAXY
1030194,GALAXY
612690,STAR
860168,STAR
1210767,GALAXY
133957,QSO
986843,STAR
558704,STAR
1437364,GALAXY
557327,STAR
1457128,GALAXY
139077,QSO
2966,QSO
197893,QSO
1273923,GALAXY
834256,STAR
845829,STAR
1434558,GALAXY
959685,STAR
1170644,GALAXY
749389,STAR
265080,QSO
374838,QSO
697521,STAR
148695,QSO
1218325,GALAXY
1160309,GALAXY
76928,QSO
653571,STAR
730069,STAR
969792,STAR
1272380,GALAXY
493979,QSO
320530,QSO
1026044,GALAXY
1299350,GALAXY
171766,QSO
403545,QSO
205216,QSO
1255954,GALAXY
837589,STAR
1051331,GALAXY
592357,STAR
202178,QSO
152355,QSO
145778,QSO
341071,QSO
789432,STAR
1488403,GALAXY
733121,STAR
1472343,GALAXY
353021,QSO
733793,STAR
702659,STAR
1418466,GALAXY
1121491,GALAXY
1010729,GALAXY
1275365,GALAXY
1283096,GALAXY
1219427,GALAXY
1260593,GALAXY
444901,QSO
913815,STAR
434023,QSO
225956,QSO
409806,QSO
134607,QSO
1085358,GALAXY
403753,QSO
1286778,GALAXY
1346496,GALAXY
1263411,GALAXY
57647,QSO
919841,STAR
1366949,GALAXY
1290294,GALAXY
260372,QSO
352521,QSO
103865,QSO
49537,QSO
1298281,GALAXY
982048,STAR
843149,STAR
1495186,GALAXY
830471,STAR
830815,STAR
926660,STAR
82145,QSO
388979,QSO
454925,QSO
1351446,GALAXY
626118,STAR
480400,QSO
920821,STAR
482496,QSO
756331,STAR
153661,QSO
29574,QSO
1345224,GALAXY
1029484,GALAXY
1348691,GALAXY
1238391,GALAXY
1026804,GALAXY
686235,STAR
261069,QSO
346170,QSO
897001,STAR
971631,STAR
3653,QSO
602230,STAR
1251331,GALAXY
628324,STAR
504488,STAR
602667,STAR
1232547,GALAXY
1389518,GALAXY
263587,QSO
789815,STAR
868200,STAR
513830,STAR
1440375,GALAXY
939827,STAR
139864,QSO
142869,QSO
526612,STAR
626059,STAR
758791,STAR
812666,STAR
50963,QSO
1152556,GALAXY
593707,STAR
50766,QSO
1275638,GALAXY
171251,QSO
1361049,GALAXY
1001957,GALAXY
514300,STAR
553142,STAR
703074,STAR
905224,STAR
813435,STAR
1216096,GALAXY
111616,QSO
886690,STAR
1247984,GALAXY
562309,STAR
818873,STAR
165952,QSO
778729,STAR
1418493,GALAXY
460420,QSO
220534,QSO
387736,QSO
1045908,GALAXY
853124,STAR
205098,QSO
357869,QSO
1219853,GALAXY
651482,STAR
1231796,GALAXY
965778,STAR
995274,STAR
1121417,GALAXY
697313,STAR
477127,QSO
369217,QSO
739060,STAR
784741,STAR
1230109,GALAXY
979850,STAR
965595,STAR
649313,STAR
1410588,GALAXY
1213909,GALAXY
1424333,GALAXY
648704,STAR
892320,STAR
552282,STAR
746921,STAR
710497,STAR
912827,STAR
1485519,GALAXY
115162,QSO
482776,QSO
594890,STAR
579182,STAR
1439307,GALAXY
1112996,GALAXY
672275,STAR
1158377,GALAXY
764897,STAR
812849,STAR
934670,STAR
1441572,GALAXY
1347460,GALAXY
661569,STAR
299780,QSO
479313,QSO
1116750,GALAXY
806031,STAR
255586,QSO
194377,QSO
127059,QSO
152612,QSO
654975,STAR
827159,STAR
810571,STAR
655852,STAR
891368,STAR
328393,QSO
23876,QSO
1410584,GALAXY
613278,STAR
673426,STAR
794434,STAR
1267647,GALAXY
71514,QSO
630557,STAR
709624,STAR
115356,QSO
268011,QSO
1232989,GALAXY
47480,QSO
523003,STAR
43934,QSO
953535,STAR
1310662,GALAXY
895536,STAR
710246,STAR
367492,QSO
1212058,GALAXY
1061030,GALAXY
1097754,GALAXY
899545,STAR
946453,STAR
136853,QSO
168410,QSO
82388,QSO
692325,STAR
1420800,GALAXY
164792,QSO
815365,STAR
837272,STAR
1182652,GALAXY
1344589,GALAXY
1363761,GALAXY
58612,QSO
1253284,GALAXY
1223944,GALAXY
494513,QSO
849574,STAR
407107,QSO
396762,QSO
1462639,GALAXY
1351483,GALAXY
210441,QSO
844815,STAR
1372296,GALAXY
65143,QSO
668354,STAR
775244,STAR
92,QSO
184111,QSO
930285,STAR
941082,STAR
1257833,GALAXY
1288267,GALAXY
451127,QSO
1179761,GALAXY
1344491,GALAXY
1232506,GALAXY
1414796,GALAXY
691334,STAR
190029,QSO
716564,STAR
89795,QSO
824166,STAR
8572,QSO
23705,QSO
1258661,GALAXY
560677,STAR
1017012,GALAXY
807855,STAR
806813,STAR
313288,QSO
1271684,GALAXY
87164,QSO
1231226,GALAXY
253365,QSO
257397,QSO
715618,STAR
2362,QSO
1112854,GALAXY
861717,STAR
1028781,GALAXY
1120712,GALAXY
1385051,GALAXY
189096,QSO
1436670,GALAXY
405010,QSO
605994,STAR
916167,STAR
827450,STAR
338032,QSO
554201,STAR
818057,STAR
1257134,GALAXY
791418,STAR
1339053,GALAXY
803095,STAR
1167273,GALAXY
746140,STAR
1216459,GALAXY
403324,QSO
800905,STAR
651070,STAR
751265,STAR
1329651,GALAXY
974272,STAR
1363925,GALAXY
756249,STAR
59701,QSO
1398518,GALAXY
1292094,GALAXY
25797,QSO
736461,STAR
571181,STAR
1395459,GALAXY
293783,QSO
730896,STAR
352431,QSO
958110,STAR
917328,STAR
1365001,GALAXY
260856,QSO
330104,QSO
299054,QSO
464791,QSO
742021,STAR
1340228,GALAXY
756880,STAR
339490,QSO
1464570,GALAXY
703936,STAR
861302,STAR
131275,QSO
114492,QSO
62230,QSO
1243116,GALAXY
1115749,GALAXY
55367,QSO
1072636,GALAXY
1097576,GALAXY
319205,QSO
496990,QSO
405778,QSO
427231,QSO
1044058,GALAXY
71998,QSO
151193,QSO
714622,STAR
1324296,GALAXY
98499,QSO
1141723,GALAXY
875250,STAR
963754,STAR
555687,STAR
1024003,GALAXY
1399447,GALAXY
1469497,GALAXY
162147,QSO
497103,QSO
412653,QSO
1242615,GALAXY
568497,STAR
1271601,GALAXY
492346,QSO
64278,QSO
1394140,GALAXY
1160322,GALAXY
839651,STAR
864398,STAR
1068291,GALAXY
380335,QSO
1108096,GALAXY
833445,STAR
556033,STAR
998755,GALAXY
1473879,GALAXY
32297,QSO
728670,STAR
944880,STAR
160711,QSO
1332818,GALAXY
619739,STAR
1151795,GALAXY
633965,STAR
43266,QSO
1395970,GALAXY
67296,QSO
617778,STAR
492267,QSO
813638,STAR
185338,QSO
18609,QSO
1260280,GALAXY
133786,QSO
1364219,GALAXY
298927,QSO
30156,QSO
121,QSO
849352,STAR
1316810,GALAXY
625983,STAR
1086831,GALAXY
656482,STAR
1466786,GALAXY
879454,STAR
55176,QSO
1276727,GALAXY
167820,QSO
1371183,GALAXY
12465,QSO
1214473,GALAXY
1182184,GALAXY
1044743,GALAXY
1296373,GALAXY
612800,STAR
1136857,GALAXY
164476,QSO
89827,QSO
813489,STAR
79155,QSO
694250,STAR
991893,STAR
1326477,GALAXY
1342619,GALAXY
1082013,GALAXY
171091,QSO
183548,QSO
988521,STAR
386823,QSO
651568,STAR
333126,QSO
581683,STAR
71254,QSO
68850,QSO
669927,STAR
774052,STAR
1045965,GALAXY
1213905,GALAXY
1172299,GALAXY
565379,STAR
16031,QSO
835827,STAR
69808,QSO
414971,QSO
571423,STAR
999,QSO
751681,STAR
139608,QSO
793761,STAR
327026,QSO
1208918,GALAXY
1244255,GALAXY
960418,STAR
993056,STAR
1088363,GALAXY
1138530,GALAXY
1442335,GALAXY
1042890,GALAXY
1296540,GALAXY
757105,STAR
1306928,GALAXY
566470,STAR
1347994,GALAXY
134323,QSO
1121654,GALAXY
1106168,GALAXY
1083773,GALAXY
595595,STAR
1412759,GALAXY
1321490,GALAXY
894249,STAR
1193435,GALAXY
538680,STAR
317434,QSO
1488272,GALAXY
10888,QSO
314404,QSO
427391,QSO
359083,QSO
1367420,GALAXY
601247,STAR
1057622,GALAXY
755698,STAR
753899,STAR
348391,QSO
1408747,GALAXY
664952,STAR
491172,QSO
1388133,GALAXY
1375219,GALAXY
1471347,GALAXY
1369359,GALAXY
197300,QSO
996137,STAR
838173,STAR
815848,STAR
392397,QSO
390341,QSO
473844,QSO
401357,QSO
193249,QSO
129397,QSO
50174,QSO
714394,STAR
681070,STAR
1402332,GALAXY
115343,QSO
809173,STAR
878744,STAR
107871,QSO
548376,STAR
709770,STAR
1151861,GALAXY
289924,QSO
1227026,GALAXY
906912,STAR
1335677,GALAXY
300192,QSO
1427703,GALAXY
749424,STAR
1314400,GALAXY
1321230,GALAXY
1217605,GALAXY
107464,QSO
1089810,GALAXY
66550,QSO
628048,STAR
713329,STAR
719701,STAR
727626,STAR
193134,QSO
1216581,GALAXY
1475929,GALAXY
845311,STAR
1275134,GALAXY
330824,QSO
1420696,GALAXY
1411955,GALAXY
988987,STAR
1459841,GALAXY
383383,QSO
660970,STAR
945983,STAR
1133490,GALAXY
808014,STAR
1485122,GALAXY
1163756,GALAXY
508247,STAR
236832,QSO
1342075,GALAXY
463128,QSO
947031,STAR
126278,QSO
294204,QSO
1473904,GALAXY
958067,STAR
154610,QSO
532224,STAR
1058973,GALAXY
1136629,GALAXY
360053,QSO
1484789,GALAXY
117490,QSO
623160,STAR
244292,QSO
409892,QSO
211358,QSO
351742,QSO
753852,STAR
131768,QSO
692293,STAR
634353,STAR
828555,STAR
1135346,GALAXY
312750,QSO
760047,STAR
54631,QSO
1356587,GALAXY
1187979,GALAXY
18278,QSO
32122,QSO
262825,QSO
735634,STAR
1023613,GALAXY
482741,QSO
259877,QSO
414561,QSO
146194,QSO
206964,QSO
268812,QSO
771573,STAR
1476505,GALAXY
922331,STAR
1184294,GALAXY
1252279,GALAXY
598242,STAR
1135271,GALAXY
88266,QSO
63443,QSO
77100,QSO
1426275,GALAXY
1251809,GALAXY
863139,STAR
1049478,GALAXY
1408649,GALAXY
1429261,GALAXY
938647,STAR
11125,QSO
897598,STAR
311471,QSO
1118265,GALAXY
1255140,GALAXY
503760,STAR
1006118,GALAXY
1005803,GALAXY
602709,STAR
141216,QSO
1496561,GALAXY
1432800,GALAXY
83237,QSO
962951,STAR
190707,QSO
723905,STAR
1364854,GALAXY
1435873,GALAXY
1077146,GALAXY
1069210,GALAXY
668736,STAR
498062,STAR
1174420,GALAXY
268783,QSO
1394954,GALAXY
783275,STAR
979633,STAR
678457,STAR
670907,STAR
1347155,GALAXY
573232,STAR
518529,STAR
477656,QSO
1311295,GALAXY
1066138,GALAXY
1017369,GALAXY
101292,QSO
392449,QSO
744565,STAR
878457,STAR
844890,STAR
90851,QSO
304640,QSO
1144675,GALAXY
781043,STAR
891477,STAR
1006260,GALAXY
1189835,GALAXY
744710,STAR
514652,STAR
985897,STAR
378312,QSO
993930,STAR
420564,QSO
394082,QSO
186124,QSO
244032,QSO
173335,QSO
1203170,GALAXY
926833,STAR
460362,QSO
1432987,GALAXY
351886,QSO
1014140,GALAXY
905576,STAR
1204322,GALAXY
732143,STAR
1405819,GALAXY
357797,QSO
1046682,GALAXY
1266564,GALAXY
857319,STAR
270469,QSO
502472,STAR
1372649,GALAXY
817457,STAR
1197623,GALAXY
1259519,GALAXY
1413619,GALAXY
314606,QSO
360806,QSO
700700,STAR
607843,STAR
373919,QSO
107589,QSO
1043181,GALAXY
808794,STAR
758880,STAR
1114067,GALAXY
608067,STAR
656857,STAR
1418821,GALAXY
808978,STAR
290490,QSO
1449269,GALAXY
1480027,GALAXY
1154619,GALAXY
351044,QSO
1243381,GALAXY
586721,STAR
353404,QSO
373787,QSO
837698,STAR
1296697,GALAXY
805490,STAR
1128541,GALAXY
957910,STAR
1490894,GALAXY
696155,STAR
158482,QSO
295538,QSO
475537,QSO
1220708,GALAXY
457028,QSO
503668,STAR
977144,STAR
990051,STAR
1361056,GALAXY
1004782,GALAXY
1109906,GALAXY
623095,STAR
1322034,GALAXY
568310,STAR
159920,QSO
400552,QSO
441051,QSO
1367106,GALAXY
639712,STAR
1000807,GALAXY
80188,QSO
22708,QSO
664648,STAR
1332014,GALAXY
922134,STAR
1101682,GALAXY
360122,QSO
750054,STAR
1378271,GALAXY
323810,QSO
689881,STAR
1177193,GALAXY
1236644,GALAXY
13375,QSO
17237,QSO
1053247,GALAXY
1341048,GALAXY
247886,QSO
760782,STAR
1011694,GALAXY
1206647,GALAXY
789285,STAR
540202,STAR
412790,QSO
1368922,GALAXY
623188,STAR
224962,QSO
787752,STAR
801059,STAR
1292055,GALAXY
618895,STAR
199886,QSO
760226,STAR
368240,QSO
1343734,GALAXY
858907,STAR
1172309,GALAXY
16530,QSO
590405,STAR
1077537,GALAXY
279379,QSO
109829,QSO
1422868,GALAXY
135197,QSO
298973,QSO
1017143,GALAXY
1080201,GALAXY
1226423,GALAXY
454749,QSO
84577,QSO
547584,STAR
450749,QSO
1418548,GALAXY
1146091,GALAXY
559557,STAR
19140,QSO
1463073,GALAXY
812817,STAR
328800,QSO
975376,STAR
40833,QSO
986522,STAR
1015043,GALAXY
1084109,GALAXY
1395298,GALAXY
1287501,GALAXY
2923,QSO
1220539,GALAXY
205274,QSO
323341,QSO
1077813,GALAXY
1379862,GALAXY
1392563,GALAXY
780243,STAR
482532,QSO
996503,STAR
579704,STAR
696024,STAR
15522,QSO
1106388,GALAXY
1120231,GALAXY
1365061,GALAXY
332059,QSO
929435,STAR
257287,QSO
1325886,GALAXY
571281,STAR
22803,QSO
546398,STAR
636278,STAR
33463,QSO
1282830,GALAXY
498336,STAR
669296,STAR
990110,STAR
1440200,GALAXY
958629,STAR
795770,STAR
478658,QSO
963575,STAR
1093125,GALAXY
526316,STAR
741852,STAR
529673,STAR
390917,QSO
1369692,GALAXY
434036,QSO
1029542,GALAXY
1311558,GALAXY
178154,QSO
142175,QSO
635985,STAR
1319851,GALAXY
851942,STAR
97956,QSO
331126,QSO
364485,QSO
770216,STAR
1489060,GALAXY
993731,STAR
1372388,GALAXY
962763,STAR
844476,STAR
952072,STAR
800495,STAR
1041801,GALAXY
96565,QSO
1059378,GALAXY
1170430,GALAXY
1180520,GALAXY
55012,QSO
1397643,GALAXY
877851,STAR
1493196,GALAXY
861521,STAR
766100,STAR
234058,QSO
997034,STAR
267591,QSO
299410,QSO
252598,QSO
40667,QSO
688676,STAR
724809,STAR
718228,STAR
293793,QSO
640352,STAR
667634,STAR
1373639,GALAXY
489632,QSO
578389,STAR
367649,QSO
65071,QSO
110057,QSO
1102574,GALAXY
393816,QSO
255251,QSO
1025077,GALAXY
598884,STAR
596036,STAR
555680,STAR
248808,QSO
25979,QSO
141540,QSO
279106,QSO
1468936,GALAXY
196862,QSO
593097,STAR
858185,STAR
775917,STAR
251721,QSO
281290,QSO
697832,STAR
708192,STAR
592037,STAR
611224,STAR
145465,QSO
466192,QSO
1262864,GALAXY
552914,STAR
49107,QSO
355830,QSO
898258,STAR
1053513,GALAXY
28874,QSO
1141201,GALAXY
929289,STAR
59260,QSO
1048164,GALAXY
131694,QSO
879222,STAR
1281745,GALAXY
1257316,GALAXY
558620,STAR
18437,QSO
1408621,GALAXY
676588,STAR
1411546,GALAXY
820586,STAR
1087037,GALAXY
562125,STAR
1296185,GALAXY
1134868,GALAXY
929278,STAR
629923,STAR
1265996,GALAXY
716895,STAR
956455,STAR
1267236,GALAXY
1125172,GALAXY
523074,STAR
912232,STAR
184888,QSO
28946,QSO
26353,QSO
1385295,GALAXY
1334525,GALAXY
911047,STAR
712609,STAR
1393159,GALAXY
906834,STAR
1399677,GALAXY
1434973,GALAXY
1476798,GALAXY
1013636,GALAXY
615048,STAR
406386,QSO
1466508,GALAXY
2335,QSO
901524,STAR
294795,QSO
868013,STAR
1388996,GALAXY
995347,STAR
1395516,GALAXY
1153546,GALAXY
1164157,GALAXY
823651,STAR
1214964,GALAXY
832039,STAR
860039,STAR
1164154,GALAXY
120175,QSO
629066,STAR
404742,QSO
471442,QSO
728527,STAR
1469156,GALAXY
557573,STAR
960084,STAR
788081,STAR
941170,STAR
498668,STAR
257500,QSO
977315,STAR
1455207,GALAXY
1161327,GALAXY
914423,STAR
794935,STAR
631023,STAR
1149626,GALAXY
72336,QSO
1254740,GALAXY
1425194,GALAXY
359050,QSO
883651,STAR
664537,STAR
321883,QSO
1372555,GALAXY
1453714,GALAXY
348039,QSO
479765,QSO
385354,QSO
1308138,GALAXY
1202971,GALAXY
502479,STAR
662286,STAR
1303968,GALAXY
506887,STAR
1388024,GALAXY
1240187,GALAXY
903943,STAR
585602,STAR
1365585,GALAXY
1001836,GALAXY
518030,STAR
845646,STAR
298774,QSO
496769,QSO
1368682,GALAXY
1285139,GALAXY
1451187,GALAXY
597815,STAR
850766,STAR
1040769,GALAXY
597124,STAR
1376756,GALAXY
86336,QSO
570590,STAR
739117,STAR
317921,QSO
159353,QSO
874474,STAR
465251,QSO
107004,QSO
507419,STAR
594136,STAR
1312496,GALAXY
1182565,GALAXY
282208,QSO
909605,STAR
219272,QSO
230156,QSO
149592,QSO
225315,QSO
1238075,GALAXY
688273,STAR
552219,STAR
91265,QSO
74074,QSO
1463789,GALAXY
722706,STAR
17521,QSO
939446,STAR
815496,STAR
382833,QSO
25729,QSO
1123862,GALAXY
1333722,GALAXY
1421837,GALAXY
1352662,GALAXY
1402808,GALAXY
1013983,GALAXY
1250622,GALAXY
57823,QSO
994932,STAR
779556,STAR
259423,QSO
258694,QSO
433747,QSO
1402829,GALAXY
997676,GALAXY
909372,STAR
1409230,GALAXY
1473142,GALAXY
237893,QSO
235850,QSO
1106866,GALAXY
938653,STAR
1063572,GALAXY
691021,STAR
326584,QSO
820205,STAR
65076,QSO
61355,QSO
1077337,GALAXY
1455712,GALAXY
6310,QSO
883025,STAR
197078,QSO
1401149,GALAXY
522239,STAR
276760,QSO
487650,QSO
448069,QSO
858665,STAR
112562,QSO
960190,STAR
1153010,GALAXY
170300,QSO
1145070,GALAXY
932146,STAR
156828,QSO
977880,STAR
735531,STAR
606386,STAR
1006144,GALAXY
1343592,GALAXY
970871,STAR
1075761,GALAXY
15255,QSO
250955,QSO
1203769,GALAXY
1212239,GALAXY
120796,QSO
146530,QSO
1383575,GALAXY
283007,QSO
1444329,GALAXY
1477767,GALAXY
249770,QSO
1453330,GALAXY
784774,STAR
312825,QSO
1066527,GALAXY
512565,STAR
527963,STAR
143911,QSO
304742,QSO
1391448,GALAXY
308498,QSO
1379644,GALAXY
468247,QSO
18718,QSO
1470738,GALAXY
129218,QSO
170738,QSO
880066,STAR
1187217,GALAXY
315817,QSO
27571,QSO
799860,STAR
644994,STAR
1485268,GALAXY
139882,QSO
686283,STAR
612826,STAR
1133410,GALAXY
1090808,GALAXY
202965,QSO
49518,QSO
39240,QSO
439482,QSO
450270,QSO
248533,QSO
974533,STAR
1072541,GALAXY
28138,QSO
545946,STAR
68949,QSO
1089208,GALAXY
562429,STAR
619812,STAR
1166654,GALAXY
872745,STAR
1207108,GALAXY
821052,STAR
20615,QSO
169065,QSO
289866,QSO
74666,QSO
703298,STAR
19323,QSO
689836,STAR
770729,STAR
464945,QSO
607205,STAR
1116054,GALAXY
456759,QSO
307602,QSO
854844,STAR
784835,STAR
1045977,GALAXY
566649,STAR
1125951,GALAXY
321794,QSO
87225,QSO
1055321,GALAXY
559875,STAR
1437934,GALAXY
797466,STAR
1102231,GALAXY
927386,STAR
824746,STAR
275084,QSO
938074,STAR
284038,QSO
1482782,GALAXY
1173979,GALAXY
131156,QSO
1214356,GALAXY
1295092,GALAXY
1019032,GALAXY
205796,QSO
218830,QSO
113445,QSO
883134,STAR
720502,STAR
947919,STAR
330706,QSO
942106,STAR
201862,QSO
631218,STAR
593094,STAR
547307,STAR
988986,STAR
1422648,GALAXY
161771,QSO
368772,QSO
968900,STAR
230665,QSO
778319,STAR
538103,STAR
210679,QSO
1330135,GALAXY
1321956,GALAXY
356804,QSO
831116,STAR
252354,QSO
1213442,GALAXY
105733,QSO
1165575,GALAXY
825119,STAR
115871,QSO
1493632,GALAXY
166769,QSO
1182798,GALAXY
899602,STAR
804077,STAR
326261,QSO
121935,QSO
39112,QSO
504723,STAR
1065639,GALAXY
1092606,GALAXY
313514,QSO
370784,QSO
543521,STAR
1407511,GALAXY
98144,QSO
529523,STAR
120476,QSO
1320552,GALAXY
135694,QSO
1422936,GALAXY
421744,QSO
877821,STAR
869925,STAR
1187460,GALAXY
358270,QSO
540927,STAR
768623,STAR
418879,QSO
12347,QSO
1467180,GALAXY
534207,STAR
1208352,GALAXY
1475918,GALAXY
72614,QSO
1483395,GALAXY
731666,STAR
1112155,GALAXY
884503,STAR
772562,STAR
1110770,GALAXY
765419,STAR
702701,STAR
1263993,GALAXY
756651,STAR
720818,STAR
1099403,GALAXY
659070,STAR
287180,QSO
400706,QSO
775092,STAR
682217,STAR
890367,STAR
1303042,GALAXY
969445,STAR
838346,STAR
1260249,GALAXY
74126,QSO
538926,STAR
542700,STAR
459542,QSO
240130,QSO
502687,STAR
403595,QSO
383125,QSO
802450,STAR
1143442,GALAXY
1037837,GALAXY
270119,QSO
1262270,GALAXY
600687,STAR
1214697,GALAXY
206231,QSO
1190354,GALAXY
925790,STAR
493760,QSO
1297419,GALAXY
963594,STAR
1464592,GALAXY
930331,STAR
1325642,GALAXY
1038931,GALAXY
753846,STAR
1464947,GALAXY
241022,QSO
427441,QSO
878690,STAR
1454145,GALAXY
1233669,GALAXY
163512,QSO
953566,STAR
50454,QSO
1149084,GALAXY
183798,QSO
364099,QSO
707680,STAR
733602,STAR
1255759,GALAXY
635319,STAR
1027839,GALAXY
31367,QSO
496107,QSO
585282,STAR
722698,STAR
1297370,GALAXY
1476638,GALAXY
1187051,GALAXY
705924,STAR
558018,STAR
536128,STAR
532130,STAR
1473821,GALAXY
99115,QSO
26699,QSO
976411,STAR
772611,STAR
498957,STAR
1242763,GALAXY
880633,STAR
296201,QSO
442418,QSO
1307811,GALAXY
1035890,GALAXY
1078444,GALAXY
471407,QSO
1489833,GALAXY
1267442,GALAXY
290625,QSO
505307,STAR
100812,QSO
124483,QSO
832515,STAR
1005095,GALAXY
54108,QSO
759381,STAR
788608,STAR
1166438,GALAXY
524060,STAR
1378198,GALAXY
330525,QSO
1255923,GALAXY
1412079,GALAXY
1118296,GALAXY
403934,QSO
1051702,GALAXY
442628,QSO
1085342,GALAXY
1189227,GALAXY
381468,QSO
860061,STAR
852127,STAR
939476,STAR
479101,QSO
160878,QSO
1372443,GALAXY
215071,QSO
1093282,GALAXY
1264225,GALAXY
737793,STAR
665848,STAR
396251,QSO
505421,STAR
461480,QSO
357491,QSO
1028634,GALAXY
1198977,GALAXY
94021,QSO
744149,STAR
464200,QSO
659767,STAR
1069670,GALAXY
1316939,GALAXY
1317983,GALAXY
533131,STAR
895262,STAR
605625,STAR
155275,QSO
648073,STAR
1092777,GALAXY
798656,STAR
747662,STAR
575041,STAR
142989,QSO
1042128,GALAXY
164237,QSO
508110,STAR
881312,STAR
1008811,GALAXY
746813,STAR
198248,QSO
470348,QSO
899539,STAR
574482,STAR
188748,QSO
1355234,GALAXY
1404595,GALAXY
939480,STAR
1418372,GALAXY
1007688,GALAXY
1196607,GALAXY
1418698,GALAXY
358768,QSO
818217,STAR
1473374,GALAXY
698868,STAR
43077,QSO
650315,STAR
1486888,GALAXY
795304,STAR
440752,QSO
505100,STAR
1275026,GALAXY
250413,QSO
1045275,GALAXY
723592,STAR
749894,STAR
80389,QSO
159267,QSO
232449,QSO
1089467,GALAXY
1386510,GALAXY
93435,QSO
1204455,GALAXY
1094179,GALAXY
279525,QSO
701816,STAR
227530,QSO
181769,QSO
1365452,GALAXY
1054741,GALAXY
1001802,GALAXY
478021,QSO
684203,STAR
1142154,GALAXY
345774,QSO
175588,QSO
78230,QSO
1473191,GALAXY
1300747,GALAXY
220999,QSO
980969,STAR
285953,QSO
952949,STAR
1384390,GALAXY
1397746,GALAXY
1050123,GALAXY
379387,QSO
57443,QSO
1466032,GALAXY
81195,QSO
304865,QSO
909221,STAR
604616,STAR
1166305,GALAXY
645886,STAR
198529,QSO
1064018,GALAXY
344957,QSO
1070512,GALAXY
284914,QSO
393951,QSO
667463,STAR
384255,QSO
269598,QSO
1235141,GALAXY
116902,QSO
1125095,GALAXY
828553,STAR
1307604,GALAXY
1056895,GALAXY
119388,QSO
1063686,GALAXY
675113,STAR
611014,STAR
1148551,GALAXY
290881,QSO
285710,QSO
1246131,GALAXY
1190368,GALAXY
385406,QSO
187921,QSO
1272457,GALAXY
1195081,GALAXY
1187113,GALAXY
543608,STAR
14229,QSO
147427,QSO
1017912,GALAXY
1139716,GALAXY
275354,QSO
1366489,GALAXY
1380890,GALAXY
1356558,GALAXY
164917,QSO
1158012,GALAXY
1126834,GALAXY
94498,QSO
1433447,GALAXY
1316174,GALAXY
1354623,GALAXY
290458,QSO
1444123,GALAXY
266851,QSO
1360649,GALAXY
29760,QSO
1027429,GALAXY
1380187,GALAXY
48805,QSO
453623,QSO
1166766,GALAXY
1468369,GALAXY
220335,QSO
24555,QSO
1250474,GALAXY
584649,STAR
6454,QSO
336079,QSO
127782,QSO
1394253,GALAXY
866085,STAR
1197953,GALAXY
896569,STAR
1212054,GALAXY
1011511,GALAXY
627905,STAR
209461,QSO
501277,STAR
1024951,GALAXY
1477255,GALAXY
209534,QSO
807381,STAR
476412,QSO
310970,QSO
1262794,GALAXY
568161,STAR
821537,STAR
1302719,GALAXY
1444854,GALAXY
841169,STAR
763244,STAR
578648,STAR
1195605,GALAXY
854339,STAR
570887,STAR
155144,QSO
47724,QSO
1437755,GALAXY
1118630,GALAXY
1270069,GALAXY
176602,QSO
708564,STAR
608856,STAR
579384,STAR
271318,QSO
1482907,GALAXY
1074973,GALAXY
355608,QSO
892699,STAR
320189,QSO
231375,QSO
772685,STAR
567246,STAR
1326887,GALAXY
1439656,GALAXY
1375508,GALAXY
160286,QSO
359121,QSO
1244758,GALAXY
1004175,GALAXY
833623,STAR
544602,STAR
505390,STAR
874766,STAR
548515,STAR
276349,QSO
1114927,GALAXY
190127,QSO
84182,QSO
1354415,GALAXY
529494,STAR
560378,STAR
357682,QSO
897568,STAR
736623,STAR
1151460,GALAXY
