,class
414939,QSO
1241613,GALAXY
359732,QSO
880265,GALAXY
444714,STAR
1204982,GALAXY
686443,STAR
92549,QSO
747914,STAR
647560,STAR
1297172,GALAXY
452239,STAR
291833,QSO
619052,STAR
378941,QSO
840967,STAR
215380,QSO
1317192,GALAXY
747768,STAR
388985,QSO
321020,QSO
1245549,GALAXY
1278296,GALAXY
176195,QSO
1167732,GALAXY
584317,STAR
688284,STAR
1088573,GALAXY
378893,QSO
607163,STAR
230574,QSO
107217,QSO
1042783,GALAXY
251783,QSO
271252,QSO
256951,QSO
966311,GALAXY
38744,QSO
838343,STAR
618809,STAR
846146,STAR
1064258,GALAXY
794655,STAR
844824,STAR
1314733,GALAXY
221528,QSO
463959,STAR
518114,STAR
266617,QSO
877066,STAR
268160,QSO
490040,STAR
686533,STAR
686693,STAR
967935,GALAXY
388231,QSO
1220872,GALAXY
372159,QSO
15138,QSO
577288,STAR
727060,STAR
1272433,GALAXY
60392,QSO
1147171,GALAXY
268378,QSO
1248586,GALAXY
227462,QSO
1028035,GALAXY
366709,QSO
9292,QSO
306907,QSO
1312381,GALAXY
1246071,GALAXY
1167312,GALAXY
509563,STAR
1057815,GALAXY
332998,QSO
555794,STAR
487558,STAR
392709,QSO
794238,STAR
148907,QSO
177264,QSO
83567,QSO
1245515,GALAXY
47322,QSO
995223,GALAXY
505873,STAR
534737,STAR
23166,QSO
155260,QSO
1313693,GALAXY
908101,GALAXY
104458,QSO
1000747,GALAXY
921648,GALAXY
963343,GALAXY
1191267,GALAXY
374289,QSO
1165107,GALAXY
686905,STAR
651535,STAR
5932,QSO
953446,GALAXY
103247,QSO
264565,QSO
996583,GALAXY
563135,STAR
43344,QSO
492354,STAR
910353,GALAXY
574754,STAR
96990,QSO
907443,GALAXY
162756,QSO
445206,STAR
279441,QSO
809452,STAR
787159,STAR
1004596,GALAXY
58445,QSO
596658,STAR
439642,STAR
911671,GALAXY
193875,QSO
1280262,GALAXY
45504,QSO
548457,STAR
1292683,GALAXY
396725,QSO
369174,QSO
325580,QSO
1237202,GALAXY
46432,QSO
26305,QSO
263481,QSO
1192361,GALAXY
1188699,GALAXY
509933,STAR
465006,STAR
1317006,GALAXY
976961,GALAXY
180222,QSO
668976,STAR
615303,STAR
239033,QSO
1005233,GALAXY
1074081,GALAXY
1233563,GALAXY
468441,STAR
1275474,GALAXY
70302,QSO
396868,QSO
236351,QSO
1206169,GALAXY
515841,STAR
1119154,GALAXY
254337,QSO
733326,STAR
627446,STAR
293195,QSO
362521,QSO
613880,STAR
372722,QSO
774346,STAR
1092147,GALAXY
687188,STAR
189275,QSO
667778,STAR
911018,GALAXY
1104080,GALAXY
1199714,GALAXY
1098791,GALAXY
912758,GALAXY
29770,QSO
735465,STAR
1018656,GALAXY
708753,STAR
689337,STAR
460337,STAR
1111576,GALAXY
1144945,GALAXY
64090,QSO
1118192,GALAXY
886368,GALAXY
563412,STAR
943116,GALAXY
1049915,GALAXY
41540,QSO
434529,QSO
666174,STAR
545166,STAR
455935,STAR
469722,STAR
867107,STAR
224415,QSO
375661,QSO
307082,QSO
1122629,GALAXY
917710,GALAXY
783294,STAR
26484,QSO
1048129,GALAXY
763812,STAR
196722,QSO
1169963,GALAXY
1295121,GALAXY
669271,STAR
420912,QSO
922845,GALAXY
752621,STAR
853316,STAR
422669,QSO
968404,GALAXY
744937,STAR
146965,QSO
286682,QSO
1069691,GALAXY
630353,STAR
870269,STAR
596423,STAR
360673,QSO
312817,QSO
1105126,GALAXY
1181801,GALAXY
1222069,GALAXY
220374,QSO
614170,STAR
954230,GALAXY
751748,STAR
442246,STAR
373173,QSO
957998,GALAXY
27123,QSO
413650,QSO
1011205,GALAXY
1270163,GALAXY
338551,QSO
1183379,GALAXY
121319,QSO
1122140,GALAXY
715538,STAR
920212,GALAXY
1164726,GALAXY
644126,STAR
820959,STAR
68103,QSO
1014552,GALAXY
373505,QSO
679747,STAR
853634,STAR
138108,QSO
1301048,GALAXY
679395,STAR
727380,STAR
1198971,GALAXY
303721,QSO
448199,STAR
203003,QSO
161696,QSO
210275,QSO
786655,STAR
771970,STAR
17285,QSO
772995,STAR
596546,STAR
442033,STAR
876574,STAR
326412,QSO
1229381,GALAXY
784583,STAR
202471,QSO
371709,QSO
1085921,GALAXY
343026,QSO
927058,GALAXY
1198396,GALAXY
1262055,GALAXY
920448,GALAXY
510619,STAR
5437,QSO
172408,QSO
1252889,GALAXY
491773,STAR
209321,QSO
957125,GALAXY
509601,STAR
17252,QSO
372802,QSO
868758,STAR
796368,STAR
70516,QSO
672856,STAR
854213,STAR
1230780,GALAXY
484985,STAR
1231270,GALAXY
894663,GALAXY
981078,GALAXY
649086,STAR
1043286,GALAXY
269325,QSO
970498,GALAXY
164246,QSO
559407,STAR
671178,STAR
57907,QSO
95368,QSO
1227897,GALAXY
729972,STAR
1080283,GALAXY
1136173,GALAXY
567181,STAR
17744,QSO
269495,QSO
1229226,GALAXY
450216,STAR
271270,QSO
239229,QSO
652896,STAR
1182141,GALAXY
1292394,GALAXY
187346,QSO
240130,QSO
169221,QSO
470265,STAR
1168057,GALAXY
590621,STAR
1180441,GALAXY
1023168,GALAXY
347598,QSO
1109883,GALAXY
1179181,GALAXY
919172,GALAXY
223965,QSO
1043805,GALAXY
692014,STAR
521106,STAR
571801,STAR
212007,QSO
342090,QSO
1162518,GALAXY
238974,QSO
79955,QSO
1148185,GALAXY
691861,STAR
765652,STAR
820309,STAR
658793,STAR
809590,STAR
1059527,GALAXY
651489,STAR
1209656,GALAXY
696495,STAR
1260178,GALAXY
1179332,GALAXY
1112688,GALAXY
878482,STAR
935505,GALAXY
307108,QSO
1017598,GALAXY
1158018,GALAXY
730640,STAR
488095,STAR
721644,STAR
1286614,GALAXY
1279865,GALAXY
710083,STAR
192148,QSO
3018,QSO
73117,QSO
570100,STAR
996878,GALAXY
73332,QSO
91393,QSO
645608,STAR
784264,STAR
1124593,GALAXY
481678,STAR
114146,QSO
275162,QSO
874143,STAR
656827,STAR
1034487,GALAXY
262998,QSO
1044042,GALAXY
173845,QSO
722746,STAR
436654,QSO
197821,QSO
1110950,GALAXY
204471,QSO
167920,QSO
507794,STAR
447306,STAR
167474,QSO
1066561,GALAXY
699535,STAR
290441,QSO
285882,QSO
556950,STAR
586809,STAR
1117791,GALAXY
311753,QSO
821911,STAR
886562,GALAXY
245821,QSO
92538,QSO
379652,QSO
922708,GALAXY
400748,QSO
159211,QSO
178462,QSO
66973,QSO
344086,QSO
256030,QSO
738115,STAR
390186,QSO
1129273,GALAXY
689368,STAR
393648,QSO
470964,STAR
604667,STAR
187031,QSO
768387,STAR
1145714,GALAXY
1077850,GALAXY
497568,STAR
140342,QSO
378278,QSO
456647,STAR
604515,STAR
1144631,GALAXY
1084447,GALAXY
259330,QSO
657330,STAR
1094010,GALAXY
461831,STAR
186231,QSO
765637,STAR
1159698,GALAXY
866463,STAR
769943,STAR
518833,STAR
44210,QSO
627975,STAR
1111996,GALAXY
1018110,GALAXY
1069042,GALAXY
179047,QSO
908647,GALAXY
1113742,GALAXY
641178,STAR
109856,QSO
382603,QSO
89424,QSO
858613,STAR
605320,STAR
1308763,GALAXY
1002683,GALAXY
1183586,GALAXY
1265258,GALAXY
215582,QSO
1092484,GALAXY
935814,GALAXY
396083,QSO
956513,GALAXY
572497,STAR
763928,STAR
470613,STAR
296631,QSO
1100534,GALAXY
110071,QSO
1205849,GALAXY
488118,STAR
412784,QSO
1216099,GALAXY
668472,STAR
1309715,GALAXY
1011974,GALAXY
1309486,GALAXY
869179,STAR
437710,QSO
1292975,GALAXY
519888,STAR
273384,QSO
753046,STAR
90430,QSO
400926,QSO
162159,QSO
930489,GALAXY
168028,QSO
37496,QSO
190969,QSO
733238,STAR
268392,QSO
1061480,GALAXY
162785,QSO
45713,QSO
516158,STAR
1294663,GALAXY
353356,QSO
386510,QSO
789448,STAR
861477,STAR
953501,GALAXY
310144,QSO
648142,STAR
809573,STAR
181973,QSO
374307,QSO
14093,QSO
16644,QSO
157587,QSO
883112,GALAXY
504899,STAR
692931,STAR
418356,QSO
574372,STAR
1087447,GALAXY
683219,STAR
396685,QSO
313632,QSO
44995,QSO
154155,QSO
559305,STAR
140787,QSO
875337,STAR
416895,QSO
849447,STAR
727164,STAR
994326,GALAXY
307394,QSO
472681,STAR
571166,STAR
792398,STAR
842378,STAR
655126,STAR
576809,STAR
897209,GALAXY
228467,QSO
757281,STAR
341890,QSO
1111100,GALAXY
63855,QSO
613152,STAR
647310,STAR
556436,STAR
236546,QSO
93602,QSO
421520,QSO
1089882,GALAXY
670280,STAR
22795,QSO
727730,STAR
577404,STAR
1235831,GALAXY
127307,QSO
132099,QSO
426690,QSO
187689,QSO
1084317,GALAXY
345050,QSO
509966,STAR
251779,QSO
679407,STAR
660911,STAR
269110,QSO
46599,QSO
854409,STAR
1255870,GALAXY
134561,QSO
1205664,GALAXY
1272161,GALAXY
227718,QSO
1205476,GALAXY
662476,STAR
334478,QSO
251336,QSO
1122776,GALAXY
592653,STAR
70872,QSO
743293,STAR
1116461,GALAXY
221854,QSO
415326,QSO
12548,QSO
618149,STAR
141607,QSO
284550,QSO
1010600,GALAXY
776047,STAR
108590,QSO
1154450,GALAXY
683451,STAR
708548,STAR
1222663,GALAXY
860504,STAR
1227483,GALAXY
653272,STAR
71733,QSO
110100,QSO
1118269,GALAXY
534189,STAR
286500,QSO
40955,QSO
1162096,GALAXY
170939,QSO
1025127,GALAXY
9062,QSO
939554,GALAXY
1159220,GALAXY
711191,STAR
1172018,GALAXY
827429,STAR
939741,GALAXY
1067270,GALAXY
1098860,GALAXY
506375,STAR
226872,QSO
695105,STAR
583111,STAR
644388,STAR
1075988,GALAXY
734717,STAR
1232831,GALAXY
622022,STAR
318312,QSO
175224,QSO
1083677,GALAXY
396975,QSO
273272,QSO
922714,GALAXY
742687,STAR
581500,STAR
1139771,GALAXY
1007362,GALAXY
226171,QSO
741286,STAR
1122690,GALAXY
1008250,GALAXY
1100178,GALAXY
580963,STAR
821115,STAR
167594,QSO
725513,STAR
206688,QSO
964468,GALAXY
379638,QSO
1067627,GALAXY
1193463,GALAXY
425869,QSO
1021519,GALAXY
799493,STAR
1008370,GALAXY
1063198,GALAXY
1250417,GALAXY
1238770,GALAXY
106184,QSO
948073,GALAXY
637308,STAR
274794,QSO
182785,QSO
427155,QSO
624080,STAR
1136447,GALAXY
340416,QSO
655585,STAR
131536,QSO
801006,STAR
943188,GALAXY
128537,QSO
1185359,GALAXY
162544,QSO
854776,STAR
790264,STAR
361,QSO
1173331,GALAXY
1132298,GALAXY
942925,GALAXY
211084,QSO
672558,STAR
315029,QSO
794602,STAR
1309123,GALAXY
928276,GALAXY
220316,QSO
547200,STAR
200544,QSO
1128077,GALAXY
941711,GALAXY
1124311,GALAXY
82965,QSO
875926,STAR
282173,QSO
675556,STAR
656120,STAR
1081198,GALAXY
883151,GALAXY
551114,STAR
1091994,GALAXY
396477,QSO
956421,GALAXY
209577,QSO
423820,QSO
848597,STAR
1256055,GALAXY
1020778,GALAXY
1103246,GALAXY
272197,QSO
499063,STAR
471912,STAR
1170126,GALAXY
865391,STAR
959048,GALAXY
902884,GALAXY
420172,QSO
1101971,GALAXY
205026,QSO
452176,STAR
531975,STAR
373228,QSO
1169044,GALAXY
603618,STAR
1025882,GALAXY
564880,STAR
930300,GALAXY
400,QSO
954198,GALAXY
203612,QSO
1287560,GALAXY
952424,GALAXY
540860,STAR
1175297,GALAXY
875982,STAR
1032569,GALAXY
279747,QSO
739709,STAR
933608,GALAXY
574435,STAR
1084143,GALAXY
1311029,GALAXY
646968,STAR
1150057,GALAXY
831620,STAR
769567,STAR
788752,STAR
1091139,GALAXY
131144,QSO
349962,QSO
320795,QSO
1260738,GALAXY
168771,QSO
923006,GALAXY
1098864,GALAXY
1027596,GALAXY
1085827,GALAXY
605680,STAR
801102,STAR
1106702,GALAXY
436505,QSO
97433,QSO
1102872,GALAXY
483052,STAR
563228,STAR
1006619,GALAXY
366915,QSO
1080734,GALAXY
1278904,GALAXY
2469,QSO
356501,QSO
257536,QSO
110178,QSO
104240,QSO
1206722,GALAXY
551003,STAR
1250112,GALAXY
978790,GALAXY
264229,QSO
833042,STAR
820838,STAR
273458,QSO
345398,QSO
1125436,GALAXY
516942,STAR
300256,QSO
169285,QSO
820734,STAR
476987,STAR
581241,STAR
135179,QSO
528947,STAR
63740,QSO
1101389,GALAXY
693212,STAR
88969,QSO
903787,GALAXY
722772,STAR
1304673,GALAXY
1293440,GALAXY
102303,QSO
420805,QSO
691924,STAR
494972,STAR
646209,STAR
674630,STAR
1299438,GALAXY
1023341,GALAXY
653337,STAR
343445,QSO
156335,QSO
1254489,GALAXY
678095,STAR
722778,STAR
477124,STAR
976047,GALAXY
1104442,GALAXY
944868,GALAXY
711339,STAR
434984,QSO
1210349,GALAXY
846561,STAR
886197,GALAXY
202474,QSO
146434,QSO
664076,STAR
455453,STAR
823704,STAR
1048861,GALAXY
71347,QSO
456,QSO
1175561,GALAXY
1281363,GALAXY
232012,QSO
63110,QSO
608573,STAR
911809,GALAXY
1013014,GALAXY
309581,QSO
27200,QSO
1078762,GALAXY
159816,QSO
295349,QSO
582525,STAR
238605,QSO
728459,STAR
719821,STAR
839172,STAR
1017140,GALAXY
225706,QSO
577037,STAR
946019,GALAXY
1082996,GALAXY
38645,QSO
819448,STAR
985019,GALAXY
82959,QSO
1171271,GALAXY
1073646,GALAXY
1170632,GALAXY
23501,QSO
732240,STAR
482479,STAR
398514,QSO
885071,GALAXY
1304081,GALAXY
204594,QSO
1206309,GALAXY
214885,QSO
813569,STAR
343268,QSO
1243335,GALAXY
179726,QSO
311603,QSO
723649,STAR
435683,QSO
1310971,GALAXY
305448,QSO
721431,STAR
137392,QSO
428427,QSO
235796,QSO
486906,STAR
1138387,GALAXY
888253,GALAXY
442516,STAR
1110136,GALAXY
1095959,GALAXY
1245991,GALAXY
1001834,GALAXY
533907,STAR
509075,STAR
738827,STAR
921426,GALAXY
789378,STAR
909259,GALAXY
1030351,GALAXY
803784,STAR
1287949,GALAXY
129062,QSO
870951,STAR
716698,STAR
704261,STAR
844852,STAR
453261,STAR
181954,QSO
698401,STAR
1277329,GALAXY
317689,QSO
592247,STAR
1036019,GALAXY
257877,QSO
959739,GALAXY
99966,QSO
1047074,GALAXY
444813,STAR
913023,GALAXY
186881,QSO
1158112,GALAXY
393047,QSO
1172114,GALAXY
505410,STAR
574570,STAR
188612,QSO
232790,QSO
1023482,GALAXY
1042935,GALAXY
263139,QSO
1118741,GALAXY
378159,QSO
310764,QSO
658403,STAR
646015,STAR
379896,QSO
797413,STAR
371453,QSO
1076392,GALAXY
1184008,GALAXY
747968,STAR
1215771,GALAXY
744072,STAR
845680,STAR
509420,STAR
987241,GALAXY
809701,STAR
958695,GALAXY
1113435,GALAXY
126122,QSO
1078831,GALAXY
169300,QSO
1115408,GALAXY
114671,QSO
797903,STAR
1307750,GALAXY
656765,STAR
810324,STAR
1161905,GALAXY
298879,QSO
244991,QSO
711703,STAR
1022601,GALAXY
586858,STAR
604140,STAR
329601,QSO
160103,QSO
48597,QSO
108598,QSO
1092398,GALAXY
868493,STAR
1175087,GALAXY
195380,QSO
57322,QSO
1256915,GALAXY
811271,STAR
1294272,GALAXY
1193143,GALAXY
1059022,GALAXY
200003,QSO
105044,QSO
741507,STAR
863500,STAR
29846,QSO
1143162,GALAXY
12431,QSO
432821,QSO
287586,QSO
499790,STAR
639784,STAR
1273069,GALAXY
6540,QSO
931726,GALAXY
297355,QSO
372191,QSO
1163409,GALAXY
405409,QSO
406734,QSO
793580,STAR
1209706,GALAXY
763871,STAR
1220095,GALAXY
22341,QSO
44180,QSO
726662,STAR
709262,STAR
1183419,GALAXY
1000751,GALAXY
963014,GALAXY
478819,STAR
1270664,GALAXY
1229572,GALAXY
819300,STAR
1180341,GALAXY
523539,STAR
1081545,GALAXY
1128745,GALAXY
525800,STAR
499583,STAR
439914,STAR
868199,STAR
365293,QSO
1112366,GALAXY
295369,QSO
748953,STAR
392182,QSO
700420,STAR
724503,STAR
393657,QSO
64,QSO
935158,GALAXY
219773,QSO
261344,QSO
376171,QSO
945901,GALAXY
1316703,GALAXY
166322,QSO
326913,QSO
686114,STAR
542117,STAR
531945,STAR
51450,QSO
1210760,GALAXY
970744,GALAXY
1165497,GALAXY
1221840,GALAXY
247202,QSO
618585,STAR
1291354,GALAXY
832929,STAR
416241,QSO
1221144,GALAXY
949263,GALAXY
833772,STAR
151510,QSO
1042246,GALAXY
1301499,GALAXY
70916,QSO
135962,QSO
341047,QSO
336394,QSO
477489,STAR
148114,QSO
1010273,GALAXY
731653,STAR
559466,STAR
115675,QSO
508029,STAR
370646,QSO
670442,STAR
974721,GALAXY
916554,GALAXY
779190,STAR
312400,QSO
1048151,GALAXY
31073,QSO
484872,STAR
993659,GALAXY
652249,STAR
807494,STAR
1313538,GALAXY
982179,GALAXY
1017720,GALAXY
678171,STAR
1030364,GALAXY
285144,QSO
1163865,GALAXY
483897,STAR
846513,STAR
514900,STAR
1251498,GALAXY
387982,QSO
246,QSO
557542,STAR
1104188,GALAXY
709572,STAR
1035491,GALAXY
388710,QSO
955157,GALAXY
1170920,GALAXY
27626,QSO
1025565,GALAXY
939103,GALAXY
984545,GALAXY
1043558,GALAXY
1051290,GALAXY
530738,STAR
1040073,GALAXY
1006964,GALAXY
1187195,GALAXY
826130,STAR
1230149,GALAXY
668705,STAR
1078385,GALAXY
1231522,GALAXY
868377,STAR
103000,QSO
355703,QSO
1153362,GALAXY
477355,STAR
1275420,GALAXY
199617,QSO
513830,STAR
1222656,GALAXY
966303,GALAXY
994982,GALAXY
1086027,GALAXY
476228,STAR
988102,GALAXY
1023608,GALAXY
269328,QSO
992526,GALAXY
971864,GALAXY
422932,QSO
885032,GALAXY
1305844,GALAXY
787320,STAR
1202032,GALAXY
1092149,GALAXY
640070,STAR
588493,STAR
944609,GALAXY
1070918,GALAXY
1187892,GALAXY
114300,QSO
1069648,GALAXY
220309,QSO
354059,QSO
809139,STAR
648337,STAR
898281,GALAXY
767273,STAR
109731,QSO
1215393,GALAXY
585243,STAR
841210,STAR
211873,QSO
855903,STAR
1084850,GALAXY
1225439,GALAXY
1069786,GALAXY
310991,QSO
364390,QSO
717145,STAR
116170,QSO
65853,QSO
384367,QSO
746637,STAR
541542,STAR
787366,STAR
1176110,GALAXY
293662,QSO
1150080,GALAXY
1206924,GALAXY
1200841,GALAXY
1024586,GALAXY
204180,QSO
385101,QSO
780444,STAR
793650,STAR
290470,QSO
1256777,GALAXY
753419,STAR
337196,QSO
629164,STAR
733752,STAR
58331,QSO
209759,QSO
407837,QSO
690532,STAR
9477,QSO
358874,QSO
74463,QSO
548044,STAR
1196187,GALAXY
137689,QSO
622351,STAR
639331,STAR
502505,STAR
1229800,GALAXY
197243,QSO
1311236,GALAXY
506929,STAR
118556,QSO
6003,QSO
775110,STAR
725015,STAR
35333,QSO
357057,QSO
145671,QSO
1120421,GALAXY
696795,STAR
1249899,GALAXY
1077232,GALAXY
786656,STAR
873723,STAR
1094423,GALAXY
586008,STAR
799153,STAR
108055,QSO
708830,STAR
634174,STAR
290071,QSO
14228,QSO
1220167,GALAXY
631336,STAR
998275,GALAXY
660380,STAR
1031380,GALAXY
1139176,GALAXY
74868,QSO
671487,STAR
228253,QSO
5033,QSO
1248314,GALAXY
893392,GALAXY
484951,STAR
394859,QSO
985914,GALAXY
1292783,GALAXY
468541,STAR
1301989,GALAXY
350680,QSO
766173,STAR
615154,STAR
841959,STAR
172897,QSO
36376,QSO
560857,STAR
21241,QSO
1231134,GALAXY
510334,STAR
737727,STAR
62172,QSO
132289,QSO
993224,GALAXY
1172512,GALAXY
124515,QSO
273388,QSO
1298933,GALAXY
1250195,GALAXY
557162,STAR
154766,QSO
351165,QSO
1227292,GALAXY
511361,STAR
713300,STAR
1140005,GALAXY
605889,STAR
493174,STAR
535671,STAR
1240462,GALAXY
390142,QSO
934413,GALAXY
66998,QSO
1304050,GALAXY
759535,STAR
373482,QSO
36393,QSO
1145862,GALAXY
141588,QSO
1041762,GALAXY
688157,STAR
954274,GALAXY
1087966,GALAXY
87474,QSO
890492,GALAXY
159567,QSO
628808,STAR
340962,QSO
1267109,GALAXY
733703,STAR
1128155,GALAXY
444934,STAR
1187531,GALAXY
56591,QSO
1226535,GALAXY
605217,STAR
907930,GALAXY
231431,QSO
294102,QSO
525756,STAR
593934,STAR
180811,QSO
398287,QSO
648242,STAR
1301973,GALAXY
212622,QSO
887058,GALAXY
24118,QSO
398598,QSO
841,QSO
617841,STAR
344760,QSO
1160012,GALAXY
403960,QSO
1257503,GALAXY
293739,QSO
393543,QSO
392062,QSO
904905,GALAXY
1235465,GALAXY
275997,QSO
1132170,GALAXY
1152749,GALAXY
727525,STAR
1203739,GALAXY
1023182,GALAXY
1203631,GALAXY
185868,QSO
462978,STAR
999979,GALAXY
166924,QSO
62365,QSO
914864,GALAXY
630700,STAR
116429,QSO
866610,STAR
816086,STAR
222661,QSO
39273,QSO
940960,GALAXY
976920,GALAXY
371341,QSO
273109,QSO
1177876,GALAXY
155673,QSO
669915,STAR
433561,QSO
84212,QSO
1078672,GALAXY
1115545,GALAXY
781186,STAR
746425,STAR
1121872,GALAXY
1272683,GALAXY
606783,STAR
383281,QSO
475896,STAR
1286354,GALAXY
533702,STAR
762476,STAR
977111,GALAXY
839710,STAR
559156,STAR
1138074,GALAXY
357236,QSO
157003,QSO
880425,GALAXY
515457,STAR
126147,QSO
555543,STAR
887993,GALAXY
261797,QSO
1135550,GALAXY
345429,QSO
515444,STAR
7813,QSO
961303,GALAXY
1062751,GALAXY
648285,STAR
1180192,GALAXY
1297334,GALAXY
376337,QSO
912322,GALAXY
657263,STAR
144867,QSO
417560,QSO
659566,STAR
680995,STAR
842608,STAR
625426,STAR
237926,QSO
868423,STAR
693292,STAR
302754,QSO
61126,QSO
595591,STAR
1162682,GALAXY
606442,STAR
444510,STAR
1221177,GALAXY
465260,STAR
60236,QSO
1128288,GALAXY
838591,STAR
518424,STAR
327320,QSO
576507,STAR
1013362,GALAXY
291570,QSO
514788,STAR
236556,QSO
1113600,GALAXY
1104481,GALAXY
200765,QSO
289431,QSO
476229,STAR
1152855,GALAXY
1153912,GALAXY
1102640,GALAXY
67736,QSO
1307694,GALAXY
416765,QSO
653945,STAR
411017,QSO
1317046,GALAXY
407212,QSO
716502,STAR
1318905,GALAXY
448288,STAR
40614,QSO
524205,STAR
457216,STAR
89512,QSO
364351,QSO
564756,STAR
266857,QSO
109919,QSO
613144,STAR
1201031,GALAXY
1078750,GALAXY
418586,QSO
384211,QSO
736631,STAR
723203,STAR
120752,QSO
630153,STAR
609298,STAR
990018,GALAXY
987732,GALAXY
491315,STAR
27873,QSO
876873,STAR
833794,STAR
1099206,GALAXY
548569,STAR
327290,QSO
666137,STAR
583547,STAR
272400,QSO
6775,QSO
11895,QSO
567319,STAR
468257,STAR
1072559,GALAXY
98863,QSO
593658,STAR
273813,QSO
279904,QSO
547518,STAR
1298064,GALAXY
85792,QSO
1253397,GALAXY
353004,QSO
806669,STAR
231621,QSO
533978,STAR
464462,STAR
687569,STAR
540999,STAR
554942,STAR
717030,STAR
248914,QSO
91826,QSO
371857,QSO
470077,STAR
956149,GALAXY
190809,QSO
763231,STAR
160662,QSO
41195,QSO
973099,GALAXY
1209788,GALAXY
260807,QSO
12607,QSO
433426,QSO
1081370,GALAXY
1061010,GALAXY
879622,GALAXY
698481,STAR
379961,QSO
1127576,GALAXY
710938,STAR
331642,QSO
130060,QSO
1068504,GALAXY
89916,QSO
22717,QSO
1115174,GALAXY
458804,STAR
1105137,GALAXY
1123899,GALAXY
676655,STAR
606664,STAR
109009,QSO
538473,STAR
66677,QSO
459610,STAR
694849,STAR
1183951,GALAXY
279423,QSO
1130170,GALAXY
844249,STAR
221415,QSO
915156,GALAXY
962026,GALAXY
341510,QSO
563571,STAR
928120,GALAXY
414640,QSO
299714,QSO
870215,STAR
590134,STAR
1203450,GALAXY
228085,QSO
144932,QSO
401862,QSO
482642,STAR
1119391,GALAXY
291685,QSO
138632,QSO
642464,STAR
1162414,GALAXY
1111234,GALAXY
871713,STAR
571654,STAR
325787,QSO
686644,STAR
642882,STAR
607754,STAR
1002837,GALAXY
1086625,GALAXY
653053,STAR
272532,QSO
1131069,GALAXY
73922,QSO
496,QSO
1259626,GALAXY
275818,QSO
906695,GALAXY
153950,QSO
1127880,GALAXY
704537,STAR
500960,STAR
1312365,GALAXY
1020723,GALAXY
1226021,GALAXY
159985,QSO
498286,STAR
856370,STAR
745547,STAR
386865,QSO
211947,QSO
1131055,GALAXY
473022,STAR
618647,STAR
739380,STAR
1072178,GALAXY
1174955,GALAXY
1190928,GALAXY
673597,STAR
470478,STAR
1160208,GALAXY
885090,GALAXY
268766,QSO
338530,QSO
355315,QSO
304829,QSO
136719,QSO
1295589,GALAXY
167654,QSO
1125646,GALAXY
543577,STAR
543529,STAR
854957,STAR
630712,STAR
920701,GALAXY
197803,QSO
1242444,GALAXY
630969,STAR
499576,STAR
207541,QSO
964651,GALAXY
1302321,GALAXY
1046936,GALAXY
128546,QSO
150410,QSO
614092,STAR
1140024,GALAXY
444113,STAR
1259725,GALAXY
873686,STAR
13963,QSO
400841,QSO
948373,GALAXY
359695,QSO
270678,QSO
1176876,GALAXY
443733,STAR
1136017,GALAXY
302234,QSO
225639,QSO
430073,QSO
50637,QSO
359908,QSO
581048,STAR
1071883,GALAXY
1198244,GALAXY
1268857,GALAXY
1281901,GALAXY
825459,STAR
1063570,GALAXY
980847,GALAXY
38342,QSO
706715,STAR
107953,QSO
1040031,GALAXY
356187,QSO
35542,QSO
826982,STAR
1309266,GALAXY
431467,QSO
617974,STAR
248916,QSO
850591,STAR
374726,QSO
775600,STAR
922505,GALAXY
1187745,GALAXY
210630,QSO
573515,STAR
11934,QSO
309178,QSO
274519,QSO
947859,GALAXY
740285,STAR
1076931,GALAXY
468465,STAR
675962,STAR
23192,QSO
1170460,GALAXY
948152,GALAXY
637983,STAR
28264,QSO
964969,GALAXY
187421,QSO
735288,STAR
751895,STAR
285906,QSO
438059,QSO
181153,QSO
137589,QSO
472934,STAR
845634,STAR
380207,QSO
374637,QSO
978446,GALAXY
1227884,GALAXY
719862,STAR
637539,STAR
1047502,GALAXY
1201683,GALAXY
1054078,GALAXY
1213224,GALAXY
1154747,GALAXY
1043759,GALAXY
584595,STAR
63052,QSO
757450,STAR
285685,QSO
1230523,GALAXY
1020943,GALAXY
59332,QSO
695529,STAR
1301838,GALAXY
192887,QSO
1062376,GALAXY
522398,STAR
1110922,GALAXY
961414,GALAXY
460496,STAR
779975,STAR
987145,GALAXY
547329,STAR
1090451,GALAXY
151409,QSO
476967,STAR
1048944,GALAXY
266452,QSO
908090,GALAXY
885341,GALAXY
1221172,GALAXY
535015,STAR
296759,QSO
1188129,GALAXY
1085480,GALAXY
1052849,GALAXY
415030,QSO
105870,QSO
600840,STAR
1098707,GALAXY
724299,STAR
1030240,GALAXY
119719,QSO
1267845,GALAXY
576216,STAR
333968,QSO
200834,QSO
1189162,GALAXY
1307917,GALAXY
214476,QSO
599884,STAR
1195242,GALAXY
670626,STAR
619005,STAR
201856,QSO
1120274,GALAXY
660003,STAR
561725,STAR
213441,QSO
472597,STAR
674846,STAR
896510,GALAXY
635020,STAR
612263,STAR
425128,QSO
1300515,GALAXY
1218032,GALAXY
1126086,GALAXY
940541,GALAXY
534017,STAR
601505,STAR
543325,STAR
851055,STAR
650924,STAR
672445,STAR
27335,QSO
287210,QSO
1192040,GALAXY
41423,QSO
654057,STAR
350475,QSO
714706,STAR
1266790,GALAXY
723040,STAR
814241,STAR
591583,STAR
