,class
1138976,GALAXY
889850,STAR
1207263,GALAXY
1458391,GALAXY
1484932,GALAXY
1006635,GALAXY
577763,STAR
373534,QSO
402650,QSO
207270,QSO
874663,STAR
394734,QSO
725618,STAR
230700,QSO
218650,QSO
141030,QSO
857696,STAR
1087480,GALAXY
677330,STAR
1180529,GALAXY
1321120,GALAXY
910270,STAR
1203344,GALAXY
217924,QSO
371278,QSO
1303516,GALAXY
132817,QSO
575989,STAR
855874,STAR
1326955,GALAXY
468854,QSO
1022086,GALAXY
170362,QSO
375520,QSO
653141,STAR
708932,STAR
244289,QSO
302352,QSO
988955,STAR
988988,STAR
361623,QSO
815240,STAR
174800,QSO
499616,STAR
1030851,GALAXY
1385850,GALAXY
696173,STAR
707289,STAR
909283,STAR
1489392,GALAXY
254772,QSO
795605,STAR
1137079,GALAXY
1213425,GALAXY
59992,QSO
815319,STAR
1096799,GALAXY
976485,STAR
791036,STAR
1071338,GALAXY
144174,QSO
684104,STAR
17529,QSO
322244,QSO
55244,QSO
498201,STAR
625133,STAR
1027415,GALAXY
353638,QSO
287410,QSO
155570,QSO
1289561,GALAXY
107290,QSO
1438304,GALAXY
324267,QSO
377921,QSO
441979,QSO
579399,STAR
895383,STAR
975476,STAR
1464642,GALAXY
162969,QSO
1301013,GALAXY
702337,STAR
473907,QSO
315732,QSO
115786,QSO
1021894,GALAXY
1025251,GALAXY
1366723,GALAXY
1176976,GALAXY
271372,QSO
970603,STAR
806160,STAR
372649,QSO
1360737,GALAXY
1179442,GALAXY
430435,QSO
1447717,GALAXY
835891,STAR
1223242,GALAXY
1065038,GALAXY
1056922,GALAXY
466170,QSO
1117395,GALAXY
438158,QSO
1471343,GALAXY
671453,STAR
1165548,GALAXY
437516,QSO
85382,QSO
716967,STAR
1047498,GALAXY
956681,STAR
982458,STAR
948653,STAR
75876,QSO
1038108,GALAXY
998284,GALAXY
459205,QSO
1189542,GALAXY
283038,QSO
930810,STAR
1470425,GALAXY
593479,STAR
328051,QSO
822122,STAR
570639,STAR
1013762,GALAXY
456827,QSO
1349182,GALAXY
625333,STAR
176955,QSO
1306591,GALAXY
400784,QSO
1058360,GALAXY
259408,QSO
644896,STAR
727536,STAR
1435388,GALAXY
169869,QSO
248797,QSO
214853,QSO
144992,QSO
636567,STAR
1098207,GALAXY
587590,STAR
1079944,GALAXY
168723,QSO
1409821,GALAXY
631999,STAR
423052,QSO
1047438,GALAXY
542126,STAR
976563,STAR
803659,STAR
503612,STAR
1357266,GALAXY
329537,QSO
953941,STAR
1328578,GALAXY
79505,QSO
1081560,GALAXY
578097,STAR
1453887,GALAXY
1293474,GALAXY
438646,QSO
161420,QSO
235456,QSO
633158,STAR
1294723,GALAXY
431046,QSO
62570,QSO
651230,STAR
754626,STAR
528219,STAR
533454,STAR
785196,STAR
760273,STAR
257083,QSO
858483,STAR
297581,QSO
361260,QSO
144874,QSO
1126380,GALAXY
1473256,GALAXY
127665,QSO
263570,QSO
1322965,GALAXY
1366136,GALAXY
104797,QSO
1405216,GALAXY
1248364,GALAXY
1190138,GALAXY
138723,QSO
1242708,GALAXY
785911,STAR
870962,STAR
644368,STAR
214650,QSO
1488141,GALAXY
752997,STAR
961549,STAR
1138025,GALAXY
696068,STAR
87378,QSO
486099,QSO
827172,STAR
329991,QSO
599777,STAR
3270,QSO
1274155,GALAXY
407039,QSO
320234,QSO
1225084,GALAXY
959416,STAR
143406,QSO
839442,STAR
238176,QSO
1301459,GALAXY
1328803,GALAXY
295589,QSO
1331666,GALAXY
891683,STAR
266595,QSO
1137544,GALAXY
686640,STAR
1121981,GALAXY
1030293,GALAXY
1417934,GALAXY
408907,QSO
960264,STAR
335129,QSO
42257,QSO
1164182,GALAXY
28789,QSO
1362425,GALAXY
1203609,GALAXY
232797,QSO
565796,STAR
82400,QSO
121753,QSO
505067,STAR
794037,STAR
1168536,GALAXY
773220,STAR
300966,QSO
1486184,GALAXY
394715,QSO
167324,QSO
232841,QSO
757748,STAR
1120466,GALAXY
1183238,GALAXY
1251912,GALAXY
41289,QSO
904228,STAR
748059,STAR
242818,QSO
552498,STAR
219696,QSO
1275922,GALAXY
473708,QSO
760888,STAR
1268325,GALAXY
686430,STAR
122784,QSO
728882,STAR
1182135,GALAXY
833882,STAR
1145357,GALAXY
779307,STAR
694341,STAR
1314117,GALAXY
932409,STAR
1331449,GALAXY
1213826,GALAXY
169945,QSO
928407,STAR
554008,STAR
303846,QSO
1332721,GALAXY
568112,STAR
27569,QSO
1183746,GALAXY
932573,STAR
1142876,GALAXY
1451740,GALAXY
158102,QSO
1251308,GALAXY
1378388,GALAXY
825096,STAR
434461,QSO
1268783,GALAXY
1335865,GALAXY
1107553,GALAXY
549331,STAR
1147655,GALAXY
1328576,GALAXY
353978,QSO
585748,STAR
235395,QSO
1366888,GALAXY
513230,STAR
774097,STAR
391591,QSO
1456289,GALAXY
974647,STAR
919062,STAR
1351865,GALAXY
295289,QSO
965400,STAR
1199314,GALAXY
384228,QSO
970476,STAR
714165,STAR
978175,STAR
1272883,GALAXY
1209288,GALAXY
48218,QSO
1149083,GALAXY
605877,STAR
396142,QSO
1320309,GALAXY
1024236,GALAXY
1269608,GALAXY
1004590,GALAXY
206833,QSO
761200,STAR
1102054,GALAXY
406857,QSO
438443,QSO
698723,STAR
585988,STAR
339116,QSO
332785,QSO
598869,STAR
236841,QSO
1061481,GALAXY
119578,QSO
259096,QSO
548075,STAR
1393841,GALAXY
1303385,GALAXY
258304,QSO
1350123,GALAXY
934882,STAR
929196,STAR
647786,STAR
1015928,GALAXY
121146,QSO
39056,QSO
76679,QSO
795856,STAR
376995,QSO
1247215,GALAXY
1129457,GALAXY
1316167,GALAXY
108614,QSO
248590,QSO
667898,STAR
926105,STAR
790483,STAR
292028,QSO
1496380,GALAXY
419001,QSO
646766,STAR
430680,QSO
157705,QSO
1283918,GALAXY
657036,STAR
136477,QSO
465871,QSO
93184,QSO
491670,QSO
1405718,GALAXY
34829,QSO
1141408,GALAXY
309695,QSO
1266135,GALAXY
710252,STAR
912216,STAR
456563,QSO
939053,STAR
1343916,GALAXY
214100,QSO
1159232,GALAXY
635186,STAR
222791,QSO
118977,QSO
261424,QSO
635599,STAR
1009912,GALAXY
1108033,GALAXY
554745,STAR
1268133,GALAXY
930167,STAR
1320924,GALAXY
338638,QSO
834504,STAR
1383039,GALAXY
951278,STAR
1192651,GALAXY
865204,STAR
297133,QSO
478352,QSO
1339921,GALAXY
1059763,GALAXY
623982,STAR
399402,QSO
728752,STAR
1130151,GALAXY
1153059,GALAXY
703025,STAR
662255,STAR
1319894,GALAXY
991749,STAR
360731,QSO
327453,QSO
418965,QSO
889250,STAR
1130357,GALAXY
1431016,GALAXY
944186,STAR
1432436,GALAXY
188117,QSO
1016155,GALAXY
1166420,GALAXY
1194281,GALAXY
523585,STAR
1350704,GALAXY
303500,QSO
63164,QSO
83029,QSO
1116603,GALAXY
1003472,GALAXY
598819,STAR
285777,QSO
569942,STAR
1047804,GALAXY
817474,STAR
555741,STAR
600164,STAR
1409785,GALAXY
1415773,GALAXY
985500,STAR
1081870,GALAXY
68828,QSO
44411,QSO
423732,QSO
574032,STAR
805696,STAR
459437,QSO
223409,QSO
533412,STAR
1380423,GALAXY
456910,QSO
641997,STAR
1312280,GALAXY
244849,QSO
863062,STAR
657471,STAR
1221854,GALAXY
742365,STAR
257284,QSO
950579,STAR
1386235,GALAXY
420289,QSO
40033,QSO
618659,STAR
1042301,GALAXY
321306,QSO
828158,STAR
302026,QSO
637153,STAR
230154,QSO
850942,STAR
923121,STAR
1006908,GALAXY
953311,STAR
87801,QSO
471314,QSO
1400922,GALAXY
1145080,GALAXY
74135,QSO
1460149,GALAXY
527053,STAR
234599,QSO
1258748,GALAXY
945017,STAR
1070717,GALAXY
1264073,GALAXY
419960,QSO
289702,QSO
216699,QSO
955273,STAR
175702,QSO
1156383,GALAXY
148545,QSO
217203,QSO
317671,QSO
833779,STAR
357135,QSO
1443423,GALAXY
761980,STAR
353093,QSO
1269066,GALAXY
511721,STAR
593504,STAR
224333,QSO
635300,STAR
586597,STAR
569930,STAR
879430,STAR
95345,QSO
598458,STAR
1237364,GALAXY
1440494,GALAXY
542522,STAR
641882,STAR
140067,QSO
720162,STAR
1055924,GALAXY
607581,STAR
688503,STAR
745785,STAR
1462677,GALAXY
649392,STAR
906766,STAR
1483662,GALAXY
41981,QSO
1361039,GALAXY
1344244,GALAXY
930109,STAR
117715,QSO
867849,STAR
508841,STAR
492597,QSO
163187,QSO
922652,STAR
1129039,GALAXY
1421792,GALAXY
441048,QSO
228283,QSO
3411,QSO
127967,QSO
619004,STAR
1148881,GALAXY
341667,QSO
118301,QSO
916119,STAR
1206361,GALAXY
835606,STAR
437746,QSO
548058,STAR
632266,STAR
755601,STAR
624555,STAR
1209095,GALAXY
713297,STAR
1407589,GALAXY
639925,STAR
1417509,GALAXY
1426025,GALAXY
549772,STAR
578999,STAR
816507,STAR
132284,QSO
1373841,GALAXY
1019075,GALAXY
1311142,GALAXY
1150976,GALAXY
991689,STAR
1372653,GALAXY
608395,STAR
573187,STAR
176378,QSO
422491,QSO
1132613,GALAXY
1312390,GALAXY
389796,QSO
495960,QSO
1150407,GALAXY
734194,STAR
934352,STAR
206726,QSO
907990,STAR
921451,STAR
80190,QSO
456788,QSO
401489,QSO
1225340,GALAXY
168450,QSO
971458,STAR
94412,QSO
986687,STAR
1378071,GALAXY
149875,QSO
1026191,GALAXY
609405,STAR
921875,STAR
1324314,GALAXY
911053,STAR
1331175,GALAXY
1165263,GALAXY
682031,STAR
945008,STAR
386035,QSO
995571,STAR
837401,STAR
914699,STAR
238415,QSO
1125332,GALAXY
388382,QSO
30102,QSO
402123,QSO
902424,STAR
792206,STAR
912212,STAR
488121,QSO
74520,QSO
1138268,GALAXY
1827,QSO
859823,STAR
1492347,GALAXY
603797,STAR
3884,QSO
635152,STAR
185691,QSO
176619,QSO
268605,QSO
336069,QSO
965382,STAR
236513,QSO
291011,QSO
1467071,GALAXY
1050297,GALAXY
1112071,GALAXY
1045259,GALAXY
516803,STAR
818524,STAR
281211,QSO
1474606,GALAXY
1258800,GALAXY
174458,QSO
732038,STAR
945651,STAR
223460,QSO
929502,STAR
141664,QSO
743203,STAR
765288,STAR
1224842,GALAXY
1448530,GALAXY
314512,QSO
855326,STAR
1200444,GALAXY
350037,QSO
1382541,GALAXY
559525,STAR
1008185,GALAXY
1004437,GALAXY
1331114,GALAXY
809422,STAR
523732,STAR
700210,STAR
264809,QSO
1455986,GALAXY
142286,QSO
1270822,GALAXY
592871,STAR
227428,QSO
1415743,GALAXY
1363663,GALAXY
1118797,GALAXY
1188587,GALAXY
1167629,GALAXY
415008,QSO
301675,QSO
455906,QSO
1302220,GALAXY
366680,QSO
358385,QSO
19025,QSO
1035160,GALAXY
326040,QSO
418545,QSO
198618,QSO
666649,STAR
341169,QSO
37888,QSO
313714,QSO
391132,QSO
560463,STAR
224355,QSO
1070824,GALAXY
74527,QSO
1167904,GALAXY
37604,QSO
1075631,GALAXY
260854,QSO
145811,QSO
335181,QSO
1130362,GALAXY
998290,GALAXY
782856,STAR
503883,STAR
1178816,GALAXY
730421,STAR
1199479,GALAXY
1306867,GALAXY
86476,QSO
1261989,GALAXY
164895,QSO
125879,QSO
689230,STAR
511749,STAR
1207293,GALAXY
1094899,GALAXY
596128,STAR
464164,QSO
572653,STAR
1402582,GALAXY
83685,QSO
1325125,GALAXY
673698,STAR
219045,QSO
1481229,GALAXY
966666,STAR
193912,QSO
996036,STAR
1227833,GALAXY
337873,QSO
988488,STAR
1457379,GALAXY
823090,STAR
1302969,GALAXY
825677,STAR
472831,QSO
868114,STAR
1188725,GALAXY
875910,STAR
793310,STAR
631294,STAR
1495545,GALAXY
970565,STAR
1276382,GALAXY
1395615,GALAXY
891775,STAR
1224044,GALAXY
543010,STAR
110814,QSO
475560,QSO
1251991,GALAXY
141747,QSO
136077,QSO
568654,STAR
929621,STAR
87741,QSO
84642,QSO
1337586,GALAXY
1315127,GALAXY
391322,QSO
476726,QSO
341672,QSO
1397940,GALAXY
1480417,GALAXY
1343530,GALAXY
1342142,GALAXY
244021,QSO
835658,STAR
41565,QSO
1355410,GALAXY
294037,QSO
1497051,GALAXY
1220483,GALAXY
1369045,GALAXY
652066,STAR
848782,STAR
1406876,GALAXY
173452,QSO
190440,QSO
723839,STAR
1127654,GALAXY
1457724,GALAXY
443692,QSO
535887,STAR
1410676,GALAXY
1324683,GALAXY
95914,QSO
190810,QSO
31259,QSO
264869,QSO
750134,STAR
762539,STAR
403340,QSO
1126538,GALAXY
290563,QSO
1110870,GALAXY
553594,STAR
984257,STAR
256792,QSO
1053415,GALAXY
1243851,GALAXY
1326932,GALAXY
998877,GALAXY
494481,QSO
918831,STAR
177557,QSO
838446,STAR
1251582,GALAXY
206366,QSO
342683,QSO
786622,STAR
1293432,GALAXY
768369,STAR
85980,QSO
1366410,GALAXY
942837,STAR
953092,STAR
862058,STAR
836872,STAR
1349741,GALAXY
1404550,GALAXY
1180406,GALAXY
799610,STAR
1193216,GALAXY
545938,STAR
587093,STAR
1115156,GALAXY
1426882,GALAXY
889630,STAR
783447,STAR
300351,QSO
1072444,GALAXY
144070,QSO
1194363,GALAXY
429277,QSO
1398278,GALAXY
1360120,GALAXY
650813,STAR
1131135,GALAXY
1375827,GALAXY
770310,STAR
267086,QSO
600191,STAR
560145,STAR
1450304,GALAXY
947961,STAR
596612,STAR
469983,QSO
1412847,GALAXY
1207645,GALAXY
823421,STAR
406590,QSO
1219643,GALAXY
372936,QSO
197285,QSO
479089,QSO
1048278,GALAXY
484330,QSO
327180,QSO
118389,QSO
24076,QSO
898495,STAR
218079,QSO
677247,STAR
163760,QSO
1301856,GALAXY
645027,STAR
705976,STAR
312906,QSO
880163,STAR
374879,QSO
1304011,GALAXY
83020,QSO
611554,STAR
1093119,GALAXY
686905,STAR
972332,STAR
30455,QSO
1436576,GALAXY
1126499,GALAXY
450601,QSO
428461,QSO
1022065,GALAXY
1202942,GALAXY
298822,QSO
550591,STAR
11259,QSO
1485422,GALAXY
444752,QSO
1167023,GALAXY
842012,STAR
603337,STAR
1211424,GALAXY
367622,QSO
875264,STAR
1481055,GALAXY
119946,QSO
357970,QSO
678404,STAR
248524,QSO
1183350,GALAXY
704018,STAR
1004291,GALAXY
604078,STAR
462196,QSO
579322,STAR
1405903,GALAXY
215969,QSO
506575,STAR
596678,STAR
886142,STAR
1488511,GALAXY
1148012,GALAXY
1184466,GALAXY
1166659,GALAXY
845333,STAR
411815,QSO
151725,QSO
1419359,GALAXY
624259,STAR
155017,QSO
1361509,GALAXY
345213,QSO
661423,STAR
76157,QSO
261106,QSO
952686,STAR
74133,QSO
1478798,GALAXY
1234232,GALAXY
1027722,GALAXY
82261,QSO
135800,QSO
1268208,GALAXY
779179,STAR
497882,STAR
1079000,GALAXY
1420535,GALAXY
1233821,GALAXY
589714,STAR
1411189,GALAXY
1465281,GALAXY
38280,QSO
842013,STAR
957423,STAR
159923,QSO
673781,STAR
250030,QSO
707818,STAR
883426,STAR
658893,STAR
362724,QSO
448659,QSO
546877,STAR
734116,STAR
407475,QSO
1494640,GALAXY
230759,QSO
1366940,GALAXY
761767,STAR
578403,STAR
1366611,GALAXY
1036465,GALAXY
423145,QSO
1210353,GALAXY
487623,QSO
107722,QSO
1392289,GALAXY
1094317,GALAXY
1116845,GALAXY
305920,QSO
1180522,GALAXY
97642,QSO
557077,STAR
1027004,GALAXY
671435,STAR
38744,QSO
291125,QSO
1450181,GALAXY
588319,STAR
541843,STAR
730216,STAR
1471027,GALAXY
992399,STAR
1088112,GALAXY
1043049,GALAXY
1358421,GALAXY
229874,QSO
1324400,GALAXY
805538,STAR
370050,QSO
551901,STAR
32497,QSO
505015,STAR
573339,STAR
906771,STAR
737765,STAR
727353,STAR
545453,STAR
1348101,GALAXY
255660,QSO
985099,STAR
53678,QSO
1270127,GALAXY
22321,QSO
1230799,GALAXY
619383,STAR
182342,QSO
775819,STAR
1418979,GALAXY
1207623,GALAXY
182006,QSO
1200774,GALAXY
370679,QSO
784317,STAR
783806,STAR
1229175,GALAXY
591485,STAR
778804,STAR
942431,STAR
972222,STAR
4761,QSO
109212,QSO
1046752,GALAXY
1030159,GALAXY
1284704,GALAXY
243904,QSO
1156436,GALAXY
744724,STAR
1422900,GALAXY
1137575,GALAXY
1053802,GALAXY
1268498,GALAXY
167374,QSO
1348493,GALAXY
33978,QSO
844660,STAR
1317259,GALAXY
634778,STAR
355326,QSO
1078860,GALAXY
794148,STAR
563221,STAR
68956,QSO
58462,QSO
906475,STAR
337547,QSO
1233412,GALAXY
52917,QSO
898172,STAR
346482,QSO
1130196,GALAXY
53946,QSO
558794,STAR
897883,STAR
185266,QSO
1380765,GALAXY
733903,STAR
129180,QSO
323679,QSO
802758,STAR
1084721,GALAXY
1256715,GALAXY
565629,STAR
1467303,GALAXY
647726,STAR
182937,QSO
1129185,GALAXY
707182,STAR
1009907,GALAXY
548648,STAR
1293234,GALAXY
1016878,GALAXY
679409,STAR
1231031,GALAXY
761540,STAR
1117290,GALAXY
1335782,GALAXY
1490073,GALAXY
920521,STAR
27153,QSO
144942,QSO
939577,STAR
20285,QSO
1458560,GALAXY
1281729,GALAXY
454948,QSO
1411935,GALAXY
418632,QSO
369542,QSO
948287,STAR
963733,STAR
531687,STAR
290525,QSO
594504,STAR
1463108,GALAXY
516919,STAR
1315530,GALAXY
109169,QSO
1349966,GALAXY
962640,STAR
970709,STAR
959205,STAR
1112094,GALAXY
1345606,GALAXY
10848,QSO
165903,QSO
509361,STAR
1207070,GALAXY
930747,STAR
494814,QSO
190670,QSO
1241084,GALAXY
831469,STAR
671413,STAR
177996,QSO
729140,STAR
512532,STAR
1203401,GALAXY
114421,QSO
743322,STAR
1168835,GALAXY
1067741,GALAXY
1048347,GALAXY
277748,QSO
901551,STAR
867476,STAR
376962,QSO
143786,QSO
788390,STAR
545534,STAR
537857,STAR
131740,QSO
534033,STAR
1475988,GALAXY
652881,STAR
1298810,GALAXY
239394,QSO
192733,QSO
1134992,GALAXY
922659,STAR
964923,STAR
1359376,GALAXY
1101991,GALAXY
17511,QSO
1494217,GALAXY
335971,QSO
281486,QSO
50690,QSO
638965,STAR
780233,STAR
809798,STAR
278417,QSO
470241,QSO
1041269,GALAXY
1375571,GALAXY
1450461,GALAXY
156752,QSO
226090,QSO
369968,QSO
1034052,GALAXY
1286259,GALAXY
198375,QSO
677371,STAR
527068,STAR
1476244,GALAXY
239,QSO
283987,QSO
573394,STAR
454806,QSO
1008763,GALAXY
656487,STAR
475912,QSO
937398,STAR
1044992,GALAXY
1364220,GALAXY
863254,STAR
772524,STAR
1262225,GALAXY
215243,QSO
226578,QSO
206364,QSO
438552,QSO
1135173,GALAXY
1360599,GALAXY
1180755,GALAXY
982854,STAR
320248,QSO
1144648,GALAXY
452188,QSO
66193,QSO
1116951,GALAXY
297240,QSO
721029,STAR
674715,STAR
282484,QSO
687333,STAR
729586,STAR
245495,QSO
311478,QSO
1489665,GALAXY
1090110,GALAXY
442752,QSO
389417,QSO
96305,QSO
339546,QSO
1153959,GALAXY
1468765,GALAXY
632315,STAR
1018362,GALAXY
1159803,GALAXY
623028,STAR
850313,STAR
378057,QSO
346747,QSO
296502,QSO
968670,STAR
920447,STAR
388785,QSO
870142,STAR
15541,QSO
834049,STAR
316722,QSO
1034005,GALAXY
294602,QSO
1349746,GALAXY
880617,STAR
733180,STAR
1318139,GALAXY
715838,STAR
1139993,GALAXY
1390242,GALAXY
989482,STAR
1339731,GALAXY
259248,QSO
1413933,GALAXY
539068,STAR
787160,STAR
729144,STAR
370015,QSO
768071,STAR
391750,QSO
964147,STAR
619580,STAR
919198,STAR
1375416,GALAXY
989656,STAR
1137946,GALAXY
1426671,GALAXY
1146419,GALAXY
1153938,GALAXY
1085451,GALAXY
529963,STAR
1297580,GALAXY
675496,STAR
688516,STAR
1195361,GALAXY
672661,STAR
676388,STAR
336131,QSO
254968,QSO
938718,STAR
1432954,GALAXY
561767,STAR
1059053,GALAXY
350054,QSO
211623,QSO
661536,STAR
681469,STAR
419706,QSO
91671,QSO
86997,QSO
743708,STAR
1283257,GALAXY
59209,QSO
1042554,GALAXY
776436,STAR
514525,STAR
120260,QSO
635402,STAR
148193,QSO
854137,STAR
1182993,GALAXY
1497014,GALAXY
790531,STAR
726166,STAR
448349,QSO
1208476,GALAXY
901747,STAR
1150534,GALAXY
530128,STAR
580590,STAR
1120593,GALAXY
681786,STAR
206140,QSO
885617,STAR
1451206,GALAXY
1262297,GALAXY
1026525,GALAXY
777850,STAR
537927,STAR
1385431,GALAXY
1424192,GALAXY
311620,QSO
1134927,GALAXY
285305,QSO
98193,QSO
37673,QSO
349965,QSO
924771,STAR
909771,STAR
961945,STAR
333924,QSO
625125,STAR
775984,STAR
661153,STAR
929663,STAR
561022,STAR
1054484,GALAXY
179486,QSO
443949,QSO
435810,QSO
344151,QSO
345100,QSO
1131173,GALAXY
610145,STAR
86943,QSO
878119,STAR
517841,STAR
957989,STAR
1187280,GALAXY
615359,STAR
701344,STAR
426414,QSO
880802,STAR
109946,QSO
1002167,GALAXY
912000,STAR
69918,QSO
1058691,GALAXY
784509,STAR
698507,STAR
13680,QSO
1344446,GALAXY
1205882,GALAXY
1267155,GALAXY
265823,QSO
886449,STAR
989559,STAR
1083000,GALAXY
123822,QSO
1187619,GALAXY
1069265,GALAXY
694203,STAR
368097,QSO
1434637,GALAXY
1359411,GALAXY
1480982,GALAXY
389851,QSO
1161863,GALAXY
1304451,GALAXY
94636,QSO
1021333,GALAXY
56970,QSO
673763,STAR
435912,QSO
1037267,GALAXY
1335736,GALAXY
1357317,GALAXY
957697,STAR
660947,STAR
15142,QSO
1346951,GALAXY
2904,QSO
981365,STAR
161261,QSO
1378066,GALAXY
915653,STAR
479250,QSO
1106078,GALAXY
982059,STAR
1306668,GALAXY
1469442,GALAXY
459561,QSO
234142,QSO
1082485,GALAXY
285351,QSO
910666,STAR
1317066,GALAXY
119527,QSO
1266450,GALAXY
985899,STAR
797438,STAR
1251622,GALAXY
837469,STAR
391522,QSO
1121363,GALAXY
389585,QSO
336864,QSO
786954,STAR
1306943,GALAXY
973267,STAR
1351974,GALAXY
949132,STAR
1216680,GALAXY
110502,QSO
1015507,GALAXY
419785,QSO
1094975,GALAXY
236668,QSO
1398514,GALAXY
918746,STAR
1282994,GALAXY
1293759,GALAXY
1016391,GALAXY
281042,QSO
1217908,GALAXY
1155598,GALAXY
266390,QSO
183836,QSO
678140,STAR
1224239,GALAXY
686313,STAR
555770,STAR
282369,QSO
1370522,GALAXY
130534,QSO
401875,QSO
210041,QSO
1151722,GALAXY
339906,QSO
275167,QSO
1493911,GALAXY
233115,QSO
942899,STAR
702373,STAR
91293,QSO
1391465,GALAXY
257293,QSO
1252509,GALAXY
1243182,GALAXY
503232,STAR
675802,STAR
728792,STAR
638412,STAR
744334,STAR
998967,GALAXY
369059,QSO
1174759,GALAXY
1176072,GALAXY
1151414,GALAXY
209144,QSO
617394,STAR
693857,STAR
1309320,GALAXY
393253,QSO
116691,QSO
993127,STAR
1398986,GALAXY
77750,QSO
1447799,GALAXY
865320,STAR
300212,QSO
183731,QSO
962821,STAR
1095952,GALAXY
731966,STAR
1016247,GALAXY
695507,STAR
550959,STAR
1106561,GALAXY
586827,STAR
562580,STAR
1384170,GALAXY
1494295,GALAXY
1083104,GALAXY
457649,QSO
1064273,GALAXY
1440743,GALAXY
1387886,GALAXY
325081,QSO
1375452,GALAXY
670221,STAR
370817,QSO
961619,STAR
1306462,GALAXY
448337,QSO
760609,STAR
97346,QSO
677933,STAR
141222,QSO
972815,STAR
237533,QSO
632912,STAR
528135,STAR
1098243,GALAXY
544591,STAR
162091,QSO
1464010,GALAXY
625066,STAR
956533,STAR
1148413,GALAXY
1250203,GALAXY
828778,STAR
1382551,GALAXY
1060611,GALAXY
528557,STAR
948733,STAR
347385,QSO
1286594,GALAXY
667641,STAR
1050932,GALAXY
486326,QSO
1200969,GALAXY
1107962,GALAXY
1445958,GALAXY
1274829,GALAXY
342535,QSO
1269925,GALAXY
352718,QSO
170353,QSO
446532,QSO
304536,QSO
450052,QSO
1494501,GALAXY
427709,QSO
1258556,GALAXY
848197,STAR
170817,QSO
119288,QSO
866836,STAR
127625,QSO
1442255,GALAXY
830181,STAR
25886,QSO
353290,QSO
1389955,GALAXY
125439,QSO
283841,QSO
54786,QSO
154458,QSO
691737,STAR
1355322,GALAXY
431013,QSO
407216,QSO
270359,QSO
812517,STAR
958778,STAR
193547,QSO
985852,STAR
1077163,GALAXY
713431,STAR
733859,STAR
290883,QSO
708993,STAR
1214754,GALAXY
59262,QSO
148418,QSO
60071,QSO
867803,STAR
1094047,GALAXY
254617,QSO
1438464,GALAXY
1217823,GALAXY
1471588,GALAXY
669935,STAR
913046,STAR
997253,STAR
659256,STAR
1029473,GALAXY
482060,QSO
161739,QSO
303246,QSO
1088455,GALAXY
1155973,GALAXY
883747,STAR
911782,STAR
1168914,GALAXY
658956,STAR
349366,QSO
1140544,GALAXY
137653,QSO
863232,STAR
650483,STAR
595349,STAR
681950,STAR
622754,STAR
873931,STAR
892547,STAR
1468538,GALAXY
175089,QSO
1027853,GALAXY
420122,QSO
1489602,GALAXY
586114,STAR
215088,QSO
789841,STAR
760870,STAR
1078729,GALAXY
391035,QSO
892721,STAR
268021,QSO
237331,QSO
570798,STAR
1043435,GALAXY
354344,QSO
1326350,GALAXY
1461227,GALAXY
455071,QSO
1044733,GALAXY
632545,STAR
1095452,GALAXY
1306006,GALAXY
1460156,GALAXY
376908,QSO
1457503,GALAXY
596338,STAR
1413543,GALAXY
877386,STAR
920151,STAR
928393,STAR
498088,STAR
751485,STAR
1341062,GALAXY
209617,QSO
758669,STAR
215383,QSO
301263,QSO
862695,STAR
727332,STAR
729262,STAR
1473520,GALAXY
1081004,GALAXY
822260,STAR
957678,STAR
532385,STAR
227399,QSO
1302323,GALAXY
568695,STAR
1011328,GALAXY
798816,STAR
862062,STAR
159015,QSO
772600,STAR
981809,STAR
672126,STAR
1364631,GALAXY
168732,QSO
104558,QSO
319519,QSO
1248664,GALAXY
993718,STAR
1133951,GALAXY
749509,STAR
1462610,GALAXY
68140,QSO
1004469,GALAXY
1060232,GALAXY
708994,STAR
1294620,GALAXY
1468089,GALAXY
1448759,GALAXY
458566,QSO
1431687,GALAXY
994632,STAR
67907,QSO
443610,QSO
1486714,GALAXY
411759,QSO
242146,QSO
1006193,GALAXY
1195953,GALAXY
1437053,GALAXY
905960,STAR
1151354,GALAXY
1446456,GALAXY
751238,STAR
270987,QSO
21642,QSO
844038,STAR
92853,QSO
1422460,GALAXY
762399,STAR
38771,QSO
1152835,GALAXY
1124339,GALAXY
1361912,GALAXY
90289,QSO
388623,QSO
88647,QSO
804358,STAR
849685,STAR
209337,QSO
244443,QSO
566539,STAR
702146,STAR
750716,STAR
1182282,GALAXY
407880,QSO
748717,STAR
1430016,GALAXY
1482924,GALAXY
341571,QSO
31123,QSO
833783,STAR
303851,QSO
924941,STAR
1310194,GALAXY
866027,STAR
484131,QSO
770562,STAR
613550,STAR
535868,STAR
336393,QSO
179569,QSO
250525,QSO
695849,STAR
1370786,GALAXY
321020,QSO
975,QSO
1367176,GALAXY
485968,QSO
407835,QSO
789472,STAR
1085145,GALAXY
196064,QSO
998070,GALAXY
421493,QSO
1218308,GALAXY
1187666,GALAXY
919566,STAR
571009,STAR
756618,STAR
1312514,GALAXY
397073,QSO
1053525,GALAXY
377940,QSO
732096,STAR
163919,QSO
1172706,GALAXY
75111,QSO
614746,STAR
1385747,GALAXY
595911,STAR
101318,QSO
720678,STAR
362884,QSO
1117971,GALAXY
